id,model,decoding,repetition_penalty,attack,domain,generation
16,hybrid,none,none,polish_75,blog,"I woke up this morning to the sound of my mother's voice calling my name, 'Arjun, get up, it's eight thirty.' And when I woke up, it was all dark, I didn't switch the lights on, so I couldn't figure out what time or date it was, for a few seconds, it was just my mother's voice in the darkness and me grappling with reality. Wonder why I'm feeling so drained. Nice weather this morning. It was drizzling when I came. Although in Calcutta, I hear it's been raining for the past three days."
17,hybrid,none,none,polish_75,blog,"Last night was the worst. I threw away the sweater I was knitting. I only had about 14 inches left, and it was worth around $10 a skein. But it had too many stitches by the time I got to the armholes, and the mohair was knotting itself together as I knitted. Frogging (ripping out rows) didn't work well, and the yarn broke a lot. I didn't even swear, which is unusual for me. I just morosely ripped it out and listened to Season 2 of Sex and the City (way to go, library!). And then I got sick of it and threw it away. I suppose I learned a lot while trying to make this sweater."
18,hybrid,none,none,polish_75,blog,"Last night in class, we discussed the assigned reading, ""Getting Back into Place: Toward a Renewed Study of the Place-World"" by Edward S. Casey. The first chapter explores the concept of ""implacement"" and the second, ""displacement."" Casey argues that our contemporary world and culture revolve around time as the primary situating force, with a focus on running out of time, saving time, and being just in time. He posits that centering culture around place can foster a more grounded community. So far, this book has been the most engaging read of the semester."
19,hybrid,none,none,polish_75,blog,"They turn anything into colors with a freeze. Warning: it may make life bizarre. Giggling is good, but who knows if we'd find a bar in a fierce wind? Closed for business, we examined an office supplies catalogue that arrived in the post. Lucky us, special offers included a stunt kite and a barbecue. Not me, for certain."
20,hybrid,none,none,polish_75,blog,"Currently listening to: 'The Little Drummer Boy' by Stevan Pasero... And now, my post. Senate Republicans, hands up - who watched the 39-hour judicial nominations marathon last week? I know I didn't. Well, okay - I did tune in once or twice. The entire unnecessary delay was perpetrated by Republicans seeking to score political points by prolonging a multi-day tantrum. Despite Democrats approving 168 of Bush's judicial nominees, Republicans seem to think they have a mandate for this kind of nonsense."
21,hybrid,none,none,polish_75,blog,"This was a productive weekend. I indulged in plenty of greenery and some much-needed musical and literary escapes. I devoured three books - Bruce Sterling's 'Heavy Weather,' Larry Niven's 'World of Ptavvs,' and Octavia Butler's 'Parable of the Sower.' While 'Heavy Weather' was a gripping cyberpunk tale of a near-future US, ravaged by global warming and chaos, I didn't find it particularly memorable. The characters and story were well-crafted, but I didn't experience any profound emotions. Still, it was an enjoyable read."
22,hybrid,none,none,polish_75,blog,"Since returning from practicum, I have been grappling with the aftermath, but it is only in the second week that the full extent of the trauma is becoming clear. Post-practicum trauma was a hidden epidemic that is now coming to light. I was initially struck by the weight of the burden I carried after the experience, but the meeting with the course coordinator allowed me to finally release my burden and prevent another student from suffering the same fate. Yesterday, I encountered a fellow classmate who was determined to share her own story of trauma and frustration with the practicum experience. I listened and offered words of comfort, reminding her that we must speak out and advocate for change. The administrator is the key to unlocking a brighter future for all students."
23,hybrid,none,none,polish_75,blog,"Things are hectic here, but I always make time for stress-relieving activities. I'm not great at 8-ball or ping pong, and Rick (the canuck) consistently beats me. We have a ping pong table in our building's front lobby, so I try to squeeze in a quick game whenever I can. Last night, I participated in an 8-ball tournament at the recreation tent, complete with a popcorn machine, multiple TVs, a jukebox, DVD rentals, a pool table, and a ping pong table. Although I scratched on the eight ball during my game, I still had a good time, especially when two Dutch soldiers joined in."
24,hybrid,none,none,polish_75,blog,"In the fall of 1974, I was attempting to struggle my way through the second chapter of my high school algebra book for the 13th time. I am not, nor have I ever been, a math person. I hate math. I am math phobic. You get the picture. So, as I struggled to make sense of algebra, the doorbell rang. I put down my book and went to open the door, but no one was there. Great. I returned to my studies and, just as I was finding a little glimmer of understanding buried in my subconscious, the doorbell rang again. Bam, just like that, my breakthrough disappeared. I went to the door and, once again, no one was there. Just what a struggling math student needs, an uninvited practical joker."
25,hybrid,none,none,polish_75,blog,"This past week has been exhausting. I spent Tuesday through Thursday moving to my new classroom. The new room is bigger and closer to my grade level team, which is what I need to consider as I spend hours preparing my room for this year. If I had known I was moving before the end of the school year, I would have gotten rid of unnecessary books and supplies. Unfortunately, everything came with me. So, this week was spent moving, unpacking, and purging excessively. I'm grateful to my teammate Jill for helping with the move. She was still teaching in my old room, so she and her students had to move almost all of my belongings."
26,hybrid,none,none,polish_75,blog,"You can't help it, you can't evade it: a piece of you will always live in me. Even if I never carried you child, even if I was never married to you, even if I was never an official pair to you... I loved you immensely, and to this day the feeling carries an echo through my heart. Forever will I always be reminded of the very few nights we spent together, hearts and limbs entwined in a soul-embrace, drenched in the salty darkness of an evening by the beach... Or a kiss under the rain. Whenever I get the feeling of a dark glass puncturing my heart, you will be there. That piece of you... Bleeding the eternal love that once lived in me... And still remains."
28,hybrid,none,none,polish_75,blog,"We ventured to Guintubdan and La Carolota with my colleagues from the bank. It was our first time there. We hiked to the falls, a 30-minute trek. Our breaths were taken away by the icy water. The coldness numbed our bodies, but the scenery was breathtaking. We stayed for less than an hour and continued to the nearby waterfalls. Another 30 minutes of trekking led us to a serene and calming environment. Soaking in the cold water was like communing with nature. The crisp air and water lulled us into a peaceful state."
29,hybrid,none,none,polish_75,blog,"I am confident my sisters are intoxicated. Today was Pride in San Diego. I know my sisters and when it's drinking time, it's drinking time. It's the one thing I didn't get from the buenviajes, they want to drink. There are few times I don't mind drinking, but let's just say they are very rare occasions. So we have a month left before Ed leaves. I think it's starting to sink in with Ed, and with all of us. I think it sunk in with me a long time ago. I just hope Ed will be here for Bailey's surgery. We've been keeping an eye on his swelling and there's definitely quite a bit of swelling."
30,hybrid,none,none,polish_75,blog,"Saturday, we took Connor to Fireman's Park for the Easter egg hunt, thinking it started at 11am. However, it was on Friday. Thankfully, I had a bag of eggs with me, so Connor had a great time finding them in the park. Sunday morning, he was thrilled when the Easter Bunny came to visit. Seeing the excitement on his face was priceless. After the hunt, we all went to church, reminding our kids of the true meaning of the holiday. Megan, in her adorable jean dress and stockings, was experiencing her first Easter."
31,hybrid,none,none,polish_75,blog,"Friday, November 22, 2002 - Yay! My boots are at home! 😃 I forgot to bring them to work, so I had them delivered to my house instead. Ugh, now I have to wait another 4 hours to get them. 🙄 These are my favorite boots - Face Boots and Tread Air Flame Boots. I love them! 😍 Unfortunately, I got a flat tire on the way to work. 😔 Luckily, I'm at work, so the guys are going to inflate it for me and make sure it holds air. If not, they'll change my tire and put the spare on. 💪 Thankfully, my spare tire is full-sized. I might even get to buy a new tire tonight! 🛍️"
32,hybrid,none,none,polish_75,blog,"I know in a previous post, I protected parents, almost to the point of taking their side, well here's my little change of heart. Parents don't know anything. They think they know you so well, maybe even to the point where they can read emotions off your face. They can't. Parents know nothing about us. And when I go upstairs after arguing with Nicole about Kelli, like I just did a few minutes ago, and they want me to tell them what's wrong. Yeah, how about you shut the fuck up!? I don't have to tell you what's wrong all the time. Here's the situation with Nicole and Kelli. Kelli and Nicole don't get along. At all."
35,hybrid,none,none,polish_75,blog,"I completely agree with you! I also gave the movie 4 out of 5 stars. I thought it was a great adaptation of the beloved book, and I liked how they stayed true to the original story while also adding some new elements to keep it fresh and exciting. However, I was a bit disappointed that they left out some important details from the book, but overall it was a great movie and I would definitely see it again. And I love that you wore a ravenclaw tie, that's so cool!"
37,hybrid,none,none,polish_75,blog,"The Organization for Security and Cooperation in Europe (OSCE) has been invited by the State Department to monitor the US presidential election. Observers from the OSCE's Office for Democratic Institutions and Human Rights will be present for the first time in a US presidential election. While some people have called for international observers to oversee the election, I humbly disagree. Based on the information available, it appears that the OSCE is coming to learn from the US election process, not to oversee it."
40,hybrid,none,none,polish_75,blog,"GOP volunteers were accused of coercing new citizens into registering as Republicans at a naturalization ceremony in Jacksonville. According to a report by Gary Fineout and Alfonso Chardy, the ceremony appeared to go smoothly, with nearly 200 new citizens taking the oath of citizenship. However, an immigration official at the event urged the new citizens to stop by a voter registration table before leaving, where Republican volunteers were handing out forms. The party affiliation box was pre-checked for all of the new voters, raising suspicions among those in attendance, including Linda Cross, who was there to watch her husband, Dario Cruz, take his citizenship oath."
41,hybrid,none,none,polish_75,blog,"Hello everyone, good news! I'll be taking on the role of project lead for my upcoming project starting from next Monday. I'll be working with two onsite coordinators and eight team members. As of now, I'm still tied up with KT plans as another project with a team of eight is going to help us in the next release because it's a big one. The security audit is scheduled for Chennai Infy on Monday. A lot of things need to be fine-tuned at this stage, and I'm hoping I can carry out all my responsibilities smoothly. Wish me luck! See you then. Cheers, Kavitha."
43,hybrid,none,none,polish_75,blog,"I take pride in making guests feel at home at Casa Pescatore. Yesterday, I hope I succeeded in making them feel comfortable. A large group gathered on Perry Avenue with what some considered 'extreme prejudice.' My best friend Eric and his son Nunu arrived with a pan of baked ziti at 4:30pm. I had cooked all the food and the bells were ringing loudly. Just as I was about to blink, my best friend from Florida walked in, which made me smile. I missed him dearly. The bonus was his wife being there, expecting and this being the closest I could get to being an uncle. I spoiled her with tray after tray of food and tiramisu."
44,hybrid,none,none,polish_75,blog,"I liked the idea of flag-burning as a way out of being seen as a witch. As a non-American blogger, I've been hesitant to join in on these discussions, particularly those involving flags, but since I started this topic (the subject, not the flag-burning), I suppose I should say something. Firstly, I think it's nuts to have a law against flag-burning. Once you give a symbol automatic reverence and protection, you're taking a small but significant step towards totalitarianism. Symbols are fleeting and don't inherently mean anything on their own; it's their perceived meaning that matters."
45,hybrid,none,none,polish_75,blog,"Promise is tomorrow I hope it's going to be fun.. That's all I ask. Rob gets here May 14th..... Yeah, 3 weeks today Oh god, I think I'm giving myself an ulcer thinking about it. But I'm so excited to see him, scared to death, but super excited. Leafs played last night But because Calgary was playing at the same time and I'm out on the west coast, I had to watch the Calgary game, not the Leaf game....... Which is alright, I guess... Considering my Leafs lost... And that makes me sad. But Philly is a good team... So... I still have bragging rights.. They made it farther than the damn Canucks! Today is a crazy day..."
47,hybrid,none,none,polish_75,blog,"1. Everyone is obsessed with one movie or series of movies, what's yours? - My obsession is the Evil Dead series.
2. Can you play an instrument? What is it? - I play bass guitar.
3. Biggest money wasting vice? - My compulsive buying of DVDs or any new technology.
4. Have any phobias, allergies, or compulsive behaviors? - No, I don't have any phobias or compulsive behaviors.
5. How much wood could a woodchuck chuck if a woodchuck could chuck wood? - Because I said so, it's a silly question!"
54,hybrid,none,none,polish_75,email_content,"Mcash.nsf all is fine - no disparate impact in selection. Thank you for sharing data on reasons for selection. Frank, fyi, Enron North America Corp. Felecia completed analysis. Are you in office this afternoon?"
56,hybrid,none,none,polish_75,email_content,"Dear Charlene,

Steve Mauch at Hesco is requesting an answer asap. The message was forwarded by Charlene Richmond/Hou/ECT on November 1, 2000 at 3:29 pm.

""Re: Another Hesco Issue

Charlene, this gas purchase is not part of the wellhead portfolio but is being traded on the Texas desk. I suggest you get in touch with Darren Farmer or someone on the desk. I'm afraid I couldn't be of more assistance!

Very best,
Vance L. Taylor

11/01/2000 02:45 pm

CC: Julie Meyers/Hou/ECT@ECT""

I made the following changes to the original text * ""Dear Charlene"" instead of ""Dfarmer.nsf help""
* ""Steve Mauch"" instead of ""Steve mauch at hesco""
* ""Hesco"" instead of ""hesco is wanting an answer"
60,hybrid,none,none,polish_75,email_content,"Susan Scott wrote on November 29, 2000 at 2:59 pm ""Scott3.nsf certainly. You might also be interested to know that I spoke at length today with Lad Lorenz, and like most parties to this proceeding, SoCal Gas is awfully tired of this fight. Lad doesn't expect that SoCal will file any sort of substantive challenge to the CPUC's decision. Of course, SoCal, will ultimately have the lead in writing the tariff sheets which implement the features of the settlement. I told him that, most likely, TW will monitor the implementation phase of the proceeding but was probably not going to mount any serious challenge to the CPUC's decision. Susan Scott"
61,hybrid,none,none,polish_75,email_content,"Dear Owner,

As of April 4th, 2001, we will be changing our bank from Lloyds TSB to Citibank. Please note that our bank account details will be transferred to Citibank. If you have any issues receiving your monthly or quarterly payments, please do not hesitate to contact me.

Kind regards,
Jo Hillier-Smith
Owner
Sunsail Worldwide Sailing Ltd.
Tel: +44 (0) 2392 222215
Email: [joh@sunsail.com](mailto:joh@sunsail.com)

This email and any attachment is intended for the named addressee(s) only, or a person authorized to receive it on their behalf. The content should be treated as confidential and the recipient may not disclose this message or any attachment to anyone else without authorization. Unauthorized use, copying, or disclosure may be unlawful. If this transmission is received in error, please notify the sender immediately and delete this message from your email system."
62,hybrid,none,none,polish_75,email_content,"Vkamins.nsf ---------------------- forwarded by Vince J. Kaminski/hou/ect on 08/25/2000 01:47 pm --------------------------- ""Andreas Simou"" <andreas@garpmail.com> on 08/25/2000 08:48:09 am to: <vince.j.kaminski@enron.com> CC: Subject: GARP 2001 Convention Dear Mr. Kaminski, Please find attached important information regarding the GARP 2001 Convention, to be held in New York from 13th to 14th February, 2001. Please respond by 6th September so that all your details are correctly included in the brochure and website. Should you have any queries, please do not hesitate to contact me. I look forward to working with you and to seeing you in New York in February. Kind regards, Andreas ____________________________ Andreas Simou GARP 2001 - Conference Producer Tel."
66,hybrid,none,none,polish_75,email_content,"* Mike: Two years sign-on: 40k equity: 40k
Name: Mike Roberts
Term of Contract: Two years sign-on: 40k equity: 40k
Name: Vasant
Term of Contract: Two years sign-on: 35k equity: 35k
Name: Krishna
Term of Contract: Two years sign-on: 30k equity: 30k

I hope this helps! Let me know if you have any other questions."
67,hybrid,none,none,polish_75,email_content,"Khyatt (non-privileged).pst El Paso tests market for mainline expansion, El Paso has announced an open season to test market interest in a mainline expansion and to satisfy regulatory concerns that something needs to be done to relieve the apparent capacity constraint at the California border. El Paso has been under significant pressure from regulators and shippers to expand due to enormous demand and skyrocketing prices in California. In a January 3 letter to the pipeline, Daniel M. Adamson, Director of FERC's Office of Energy Projects, urged El Paso to consider modifying its Line 2000 project to ""assist the difficult situation"" now facing the California gas market."
68,hybrid,none,none,polish_75,email_content,Mhaedic.nsf let's catch up when you get back to Houston. We can go to lunch or set up time to meet in the office. Mark Bruce Lundstrom@enron_development 03/15/2001 07:45 pm To: Mark E Haedicke@ect CC: Yao Apasu/enron_development Subject: EGA March Monthly Report Mark - I'm attaching the March report for EGA. I understand that the length is still probably more than you want - we will keep working on whittling it down. I tended to leave in more discussion of troubled projects like SECLP and Dabhol. I hope all is well. I've been on the road for some time and am currently in Singapore. I'm likely to head back to Bombay for at least the first few days of next week. Bruce
69,hybrid,none,none,polish_75,email_content,"Hi John, I'm out of town but will review this when I return. Kay J. Nassos@pecorp.com on 01/30/2001 05:16:08 pm to: kay.mann@enron.com cc: gregg.penman@enron.com, t.hermann@pecorp.com, r.dobson@pecorp.com subject: Confidentiality Agreements regarding Enovate

It's been a while since we last spoke, and I hope things are well. In November, Gregg Penman sent me two confidentiality agreements related to Enovate and asked that I forward any comments to you directly. I've finally reviewed them and have a few comments. The only proposed changes that require explanation are in paragraphs 1 and 3 of each agreement. These are typical provisions in a confidentiality agreement where each side is evaluating a transaction.""

I polished the text by * Removing unnecessary words and phrases, such as ""hi"" and ""it's been a long time since we've last spoken""
* Using more concise language, such"
70,hybrid,none,none,polish_75,email_content,"To: RCC Executive Committee, RCC Members, EP&R Members, CPTF Members, Legal Task Force, and Legal Contacts

Please find attached a letter and nomination form for the Alternate RCC Member position for the IPP category. Please submit nominations to Robert Dintelman at wscc@wscc.com or fax 801-582-3918 by March 5, 2001.

Thomas Hendricks"
72,hybrid,none,none,polish_75,email_content,"Jdasovic (non-privileged).pst [image] [image] =09 [image] =09 power mart '01 october 15-18, 2001 houston, tx george r. Brown conv= ention center for your free exhibition pass you must = pre-register online by october 12. To pre-register, click here and complet= e the required fields, enter ""power"" as your registration password. [image]ignite your insights don't miss special keynote speaker arthur levi= tt, former chairman of the sec. October 16 ignite your care= er schedule your own agenda of specialized workshops that focus on power, n= atural gas, and emerging markets. October 16 - 18 ignite your fun = win a 2002 harley-davidson?"
73,hybrid,none,none,polish_75,email_content,"Dear Greg Whalley,

I am forwarding this email from Sunil Abraham to you at the customer's request. He is reaching out to you regarding a consulting opportunity for project cost savings related to LNG facilities. As a consultant with expertise in LNG peaking facilities, LNG terminals, LNG satellites, and LPG facilities, I believe my experience and knowledge would be valuable in this regard.

I have 34 years of experience in the industry, including design responsibility and other tasks associated with many LNG facility turnkey design/build contracts. My recent experience provides a strong foundation for offering consulting services.

Please let me know if you would like me to forward the full email or if you have any questions.

Best regards,

[Your Name]"
75,hybrid,none,none,polish_75,email_content,"The Los Angeles Times. The bill is expected to be introduced in the new extraordinary session, beginning today or tomorrow. The bill would first go to the Senate Energy Committee. Sen. Bowen, the chair of the committee, strongly opposes the Moulton bill, so the bill is expected to remain in committee hearings for some time. The longer the bill is involved in committee politics and changes are made, the likelihood of a Southern California bankruptcy increases."
76,hybrid,none,none,polish_75,email_content,"Dear Daren,

This is a desk-to-desk deal. The scheduler on the east desk needs to tie in with us regarding transco. Pops likely updated the HPL side, but the east desk has not adjusted their side in MOPS.

Please let me know if you can change the volumes as they are sent back. The volumes are: 23 - 133, 24 - 20783, 25 - 20738, 26 - 20787, 27 - 20123.

I need to be clear by noon tomorrow.

Best,
Charlotte"
77,hybrid,none,none,polish_75,email_content,"1. The new rule, Rule 6.40C, is attached to the notice and is now in effect.
2. The rule allows FCMs, under certain conditions specified in the rule, to use their own internal, proprietary systems to generate AP calculations when multiple prices are received on an order or series of orders.
3. The rule is consistent with a recent CFTC ""advisory"" regarding the use of AP calculations by FCMs.
4. The rule applies to all NYMEX and COMEX members.

The notice concludes by informing the recipients that they should be aware of the new"
80,hybrid,none,none,polish_75,email_content,"Lblair (non-privileged).pst quick inspirations = 09 [image]
Home [image]
[image] = 09 [image]
[image] [image]
You own a computer. You own a printer. You've had to replace your printer ink cartridge. Why does it cost so much? $25 for one cartridge? That's unbelievable! That's unreasonable! And now it's a thing of the past thanks to AllyoucanInk. Why pay $22.99 at a retail store when you can pay $6.95 online? Which makes more sense, $28.99 or $8.95? The choice is obvious! HP, Canon, Epson, Compaq, and Lexmark. Click here for amazing deals on these and other brand names!"
81,hybrid,none,none,polish_75,email_content,"From: perlingiere, debra [sent: Friday, October 19, 2001 5:11 pm]
To: mims, patrice l.
Subject: Central Illinois

I would like to use the following for flexible pricing. Please delete the last sentence regarding the keep whole verbiage, as it does not allow for force majeure.

Flexible pricing: During the period of delivery for a transaction, customer may request a price other than the original contract price, being a fixed price or (each below defined) by contacting the company during pricing hours requesting any such price for a specified quantity of gas to be scheduled during selected months within the period of delivery; provided, such request must be made prior to 12:00 noon CST."
84,hybrid,none,none,polish_75,email_content,"Kmann.nsf maybe on Saturday. Neil Mann <nmann@erac.com> on 03/14/2001 12:10:26 PM please respond to <nmann@erac.com> to: <kay.mann@enron.com> CC: Subject: Re: More Kayak Yes, I did and you are right it does look fun. Do you want to go by and look at it? -----Original Message----- From: kay.mann@enron.com [mailto:kay.mann@enron.com] Sent: Wednesday, March 14, 2001 11:30 AM To: nmann@erac.com Subject: Re: More Kayak Did you look at it on the website? It looks like fun. Michael and I could probably have fun on the quiet water days. I'll need a ladder, so I'll have to break the news to Pop Pop."
86,hybrid,none,none,polish_75,email_content,"Vince from Martin on 03/22/2001 04:46 pm: To: Vince J Kaminski/Hou/Ect@Ect CC: Subject: Re: Summer Internship

I did not find anyone in EBS who seems to know or be involved in any e-procurement issues. However, Enron Corp has an initiative called ibuyit, which is a system deploying for e-procurement through Corp and ENA, and will reach EBS late this year. John Gillespie is in charge of the ibuyit initiative. I left a voice mail with him but have not yet received a response.

Martin"
87,hybrid,none,none,polish_75,email_content,"The spreadsheet shows the implicit commodity based on the effective date of four different rate schedules (Schedule DR) for the same rate schedule. From August 2000 to September 2000, the rate schedule yields a larger commodity charge due to SD&E customers receiving a lump sum reimbursement from SD&E over those two months. As a result, SD&E customers will experience lower electric bills. Assuming the lump sum reimbursement is not included in the implicit energy component, the average for June 2000 through January 2001 is 6.2 cents, and the implicit commodity average from February 2001 through December 2001 is 7.3 cents. The average implicit commodity from June 2000 through December 2001 is 6.9 cents for deliveries starting September 1, 2000, the average would still be 6.9 cents."
97,hybrid,none,none,polish_75,game_review,"Magic fans, beware: Wizards seems to have forgotten the social aspect of the game. At its core, Magic the Gathering is meant to be enjoyed with friends, not a lonely grind against the computer or random opponents. The lack of social interaction is a major drawback, especially when it comes to earning gold, which is essential for unlocking cards. The daily cap on gold earnings is understandable, but it's frustrating to have to grind for hours on end to unlock content that should be accessible from the start. Even playing for free will take a significant amount of time, with little to no social interaction."
98,hybrid,none,none,polish_75,game_review,"Being the 3rd installment in the trilogy, I'll get the bad stuff out of the way first. I quite hate pre-quals as they technically go backwards in a story and not forwards. Granted, they offer more storywise. The combat feels sloppy and doesn't feel as sharp as Arkham City managed to make it. As of writing this recommendation (26/10/2013), there is a game-breaking bug that stops a side mission from ever being completed (main story not affected). Some gadgets are placed at an absurdly hotkey that makes your hand have to travel the whole keyboard to get to it. It might sound like nothing, but while in combat, it could potentially break your combo."
99,hybrid,none,none,polish_75,game_review,"They fixed the shadow warrior (2013) with better boss fights, weapons feel satisfying, and less spongy enemies. The upgrade system is balanced and doesn't feel tedious. Unique weapons are cool and stay viable throughout the game. The music is great, especially the main theme and Stan Bush's tracks."
100,hybrid,none,none,polish_75,game_review,"So many things went wrong. I'm not sure where to start this review. This is all related to my career. My player is an outside scorer, PG, 1.71m, with maxed stats and all necessary perks. Okay, and now I'll tell you why the shooting skill seems to depend on a person's height. Why can't someone with 1.74m become as skilled in shooting as someone with 1.71m? I'm 1.87m in real life and noticed that I couldn't reach a higher skill level than 89. It's a pure discrimination! And why doesn't the game tell me this before I created my character, or even after I reached the skill limit after weeks of playing?!"
102,hybrid,none,none,polish_75,game_review,"While I cannot wholeheartedly recommend this game, I cannot say it was completely terrible. The gunplay was passable, but the fact that it's a pay-to-win title is a major turn-off for me. As someone who values fairness and equality in gaming, I find it unacceptable to require players to spend money to have a competitive advantage. If you're willing to overlook this aspect, then by all means, give it a try. However, as for me, I'll have to pass. The hardsuit is enjoyable to use, and the HRV is a great concept, but the game's business model doesn't align with my values."
103,hybrid,none,none,polish_75,game_review,"While not perfect, this game has been an enjoyable experience. The save system and possibility of sudden death can be frustrating, but I've found a third-party mod/save tool to mitigate these issues. The aiming reticule is small, and the zoom could be more powerful, but overall, I'm enjoying the combination of strategy, missions, and first-person shooter/beat 'em up gameplay. I've been playing it frequently, often finding myself saying, 'Just one more mission, just one more supply run...' before shutting it down."
104,hybrid,none,none,polish_75,game_review,"An absolute great strategy game! I've played every other wargame (European Escalation, and Alb), and this one fits well. The number of units is impressive, with a lot of variety. Graphics are beautiful, and the sound is great. The gameplay is epic, especially the ingame chat box at the main menu. It's entertaining, but be prepared to lose many units if you're new to the strategy genre. Plan ahead, use anti-air and anti-tank, and don't get discouraged if you lose a lot at first."
107,hybrid,none,none,polish_75,game_review,"Transformers: Cyberverse is a nostalgic delight for 30-somethings who grew up with the original cartoon. Voice actors from the original series return, and the distinctive transformation sounds and cell-shaded graphics are spot-on. The combat is well-done, with smooth melee combos and the ability to transform mid-fight. However, the gameplay is not as complex as High Moon's War for Cybertron games, and the focus on melee combat is a departure from the usual ranged battles. Despite this, it's a fun and enjoyable game for fans of the franchise."
