id,model,decoding,repetition_penalty,attack,domain,generation
15,hybrid,none,none,polish_extreme_minor,blog,"Attitude: indifferent, looking forward to tonight.

Had a long, tiring day in the trenches today, so little time to write. However, it's great to see Tigger (now Akcron) taking the lead and discussing topics. Not much to add, really. Yesterday's Shakespeare play was lovely, but I had to leave before the end, which was disappointing. I hope to see the whole performance someday. Akcron is right about the shower situation - it's frustrating, and the looks people give when indulging in self-torture can be quite amusing."
16,hybrid,none,none,polish_extreme_minor,blog,"Mom called me around 8:30 last night. When I woke up this morning, it was still dark, and I hadn't turned on the lights, so I couldn't tell what time or date it was. For a few seconds, all I could hear was my mom's voice in the darkness, and I was trying to make sense of the situation. It's nice weather today, isn't it? I heard it was raining in Calcutta for the past three days."
17,hybrid,none,none,polish_extreme_minor,blog,"Sure! Here is the polished text:
""Last night was the worst. I threw away the sweater I was knitting. I only had about 14 inches left and probably lost $10 worth of yarn ($8 a skein). But it had too many stitches by the time I got to the armholes, and the mohair was knotting itself together as I knitted, so frogging (ripping out rows) didn't work well. The yarn broke a lot. I didn't even swear, which is unusual for me. I just morosely ripped and listened to season 2 of Sex and the City (way to go, library!). And then I got sick of it and threw it away. I suppose I learned a lot while trying to do this sweater."
19,hybrid,none,none,polish_extreme_minor,blog,"Here is a polished version of the text:
Whatever it is they put into freeze pops to make them those colors, there should be some sort of warning: may make your life a bit bizarre. And while giggling is good, one wonders if we would have found ourselves up that fire escape drinking beer in the fierce wind had we not been eating them earlier. Finding ourselves in a doorway to a bar sadly closed for business, we stopped to examine an office-supplies catalog that had arrived in the post. Lucky we did. Who could possibly have guessed that within these pages were the special offers of a lifetime? Not I, for certain. I list but a few: buy 36 permanent marker pens, get a stunt kite. Buy 30 lever arch files, get a barbecue."
20,hybrid,none,none,polish_extreme_minor,blog,"Currently listening to: The Little Drummer Boy by Stevan Pasero...and now my post. Senate Republicans, hands up - who watched the 39-hour judicial nominations marathon last week? I know I didn't. Well, okay - I did tune in once or twice. The entire colossal waste of time was perpetrated by Republicans, frustrated that Democrats wouldn't roll over and nominate four of Bush's conservative justices, and instead tried to score political points by holding a multi-day tantrum. Never mind the fact that the Democrats have already approved 168 of Bush's judicial nominees - no, that's not good enough for the power-hungry Republicans who seem to think they have a huge mandate for this kind of nonsense."
21,hybrid,none,none,polish_extreme_minor,blog,"This was a good weekend. I indulged in a lot of leisure activities, including reading, listening to music, and engaging in some light gardening. Specifically, I devoured three books - Bruce Sterling's 'Heavy Weather,' Larry Niven's 'World of Ptavvs,' and Octavia Butler's 'Parable of the Sower.' 'Heavy Weather' was a thought-provoking cyberpunk tale that explored the consequences of unchecked global warming and societal collapse in a near-future America. While the story was well-crafted and the characters were well-developed, I didn't experience any particularly profound emotional resonance. Nonetheless, it was an enjoyable read. Overall, a good weekend spent in intellectual pursuits."
23,hybrid,none,none,polish_extreme_minor,blog,"Well, things are incredibly busy here at times...but there's always time for supposed stress-relieving activities. I've found that I really struggle at 8-ball and ping pong, and Rick (the Canuck) consistently beats me. We have a ping pong table in the front lobby of our building, so there's always time for a quick game. Last night, I participated in an 8-ball tournament at the hot spot (our recreation tent, complete with popcorn machine, numerous TVs, jukebox, DVD rental, pool table, dart board, and ever-present ping pong table). Although I was doing well throughout my one game until I scratched on the eight ball, I still had a good time - the highlight was the two Dutch soldiers who joined in the tournament."
24,hybrid,none,none,polish_extreme_minor,blog,"Fall 1974, I was attempting to fight my way through the second chapter of my high school algebra book for the 13th time. I was not then, nor am I now, a math person. I hate math. I am math phobic. You get the picture. So, as I struggled to make sense out of algebra, the doorbell rang. I put down my book and went to open the door. No one was there. Great. I returned to my studies and just as I was finding a little glimmer of understanding buried in my subconscious, the doorbell rang again. Bam, just like that, my breakthrough disappeared. I went to the door and, once again, no one was there. Just what a struggling math student needs, an uninvited practical joker."
25,hybrid,none,none,polish_extreme_minor,blog,"""This past week has been exhausting. I spent Tuesday through Thursday moving to my new classroom. The new room is bigger and closer to my grade level team, which are the things I need to consider as I spend hours upon hours preparing my room for this year. If I had known I was going to move before the end of the school year, I would have discarded much of the books and supplies I no longer use. Unfortunately, it all came with me, so this week was spent moving, unpacking, and purging profusely. I have to thank my teammate Jill for helping with all of this. She was still teaching this month in my old room, so she and her lovely students moved almost my entire room for me!"
26,hybrid,none,none,polish_extreme_minor,blog,"You can't help it, you can't evade it: a piece of you will always live in me. Even if I never carried you child, even if I was never married to you, even if I was never an official pair to you... I loved you immensely, and to this day the feeling carries an echo through my heart. Forever will I always be reminded of the very few nights we spent together, hearts and limbs entwined in a soul-embrace, drenched in the salty darkness of an evening by the beach... Or a kiss under the rain. Whenever I get the feeling of a dark glass puncturing my heart, you will be there. That piece of you... Bleeding the eternal love that once lived in me... And still remains. 💔"
27,hybrid,none,none,polish_extreme_minor,blog,"I find investigative reporting to be problematic. It seems wrong to me, or perhaps I should rephrase that, the article I'm working on and its consequences are not exactly what I'm comfortable with. Perhaps it's because I don't fully believe in it, and therefore I can't fully embrace it. The angst behind it. The full-out passion and commitment required to question everything. I've grown up in a country where questioning is not tolerated. Really, you just don't do it. They shoot you for that shit. They put you in jail with all these internal security measures. I'm not used to this freedom of speech...not used to questioning out loud. Sure, I'm not the easiest person to get along with."
28,hybrid,none,none,polish_extreme_minor,blog,"We embarked on an outing yesterday with my colleagues at the bank, venturing to Guintubdan and La Carolota. It was a first-time experience for most of us. We trekked to the falls, a 30-minute journey. As we caught our breaths, the crisp coldness of the water hit us, numbing our bodies. Although we only stayed for less than an hour, the scenery was breathtakingly calming, transporting us to a state of oneness with nature. Immersing myself in the cold water was a sensory experience, a moment of communion with Mother Earth. The chill of the air and water lulled me into a state of serenity."
29,hybrid,none,none,polish_extreme_minor,blog,"I'm confident my sisters are enjoying themselves to the fullest. Today was Pride in San Diego, and I know they love to let loose and have fun. When they're drinking, they really let their hair down. It's the one thing I don't mind indulging in, but let's just say it's a rare occurrence. We still have a month left before Ed leaves, and I think it's starting to sink in for everyone. It took me a while to come to terms with it, but I'm hoping Ed will be here for Bailey's surgery. We've been keeping a close eye on his swelling, and there's definitely some noticeable swelling. I just hope he's able to be there for Bailey's surgery."
31,hybrid,none,none,polish_extreme_minor,blog,"Here is the polished text:
Friday, November 22, 2002
Whoo-hoo! My boots are at the house! I forgot and had them delivered to my house instead of work, so I have to wait another 4 hours to get them. Argh! These are the face boots and Tredair Flame boots. I rock! I somehow managed to get a flat tire. Luckily, I'm at work, so the guys are going to inflate it for me and make sure it holds air. If not, they're going to change my tire and put the spare on it. Thankfully, my spare is full-sized. I may get to buy a new tire tonight, woohoo! Hamad tire here I come! I thought I had found another VW."
32,hybrid,none,none,polish_extreme_minor,blog,"I know in a previous post, I protected parents, almost to the point where I even took their side. Here's my change of heart. Parents don't know anything. They think they know you so well, maybe even to the point where they can read emotions off your face. They can't. Parents know nothing about us. And when I go upstairs after arguing with Nicole about Kelli, like I just did a few minutes ago, and they want me to tell them what's wrong. Yeah, how about you shut the fuck up!? I don't have to tell you what's wrong all the time. Here's the situation with Nicole and Kelli. Kelli and Nicole don't get along. They don't like each other at all."
34,hybrid,none,none,polish_extreme_minor,blog,"Supah dupah mega mega ultimate raging blood decapitation pole flame beam slash hellfire kamehamehaammeeaaa spam mega giant power zoom mech cannon blast flash annahilator cao fux hax couch hump. I am board. I am board. I am board. I am board. I am board. I am board. I am board. Meh and teh tew chans pleh'd isketch earlier...it was funneh... Gay fux hax pole, I am board."
36,hybrid,none,none,polish_extreme_minor,blog,"I've tried peanut butter again, and it's still crunchy. I have my own jar of peanut butter now, but it's not as smooth as I thought it would be. I'm a little disappointed, but I'm glad I have my own jar to try. I also discovered that a serving size of peanut butter is actually 1/5 of the jar, and there are 614 calories per 100g. Who knew?! I just got back from my friend's house and saw repeats of 'Doctor Who' on TV. It was good to see my friend, but I missed the episode I taped. Oh, and I found out they're showing repeats of Series 9 every morning at 9:55. It's strange but good to see my friend again."
40,hybrid,none,none,polish_extreme_minor,blog,"In Jacksonville, the naturalization ceremonies were relocated after complaints that GOP activists registered new citizens as Republicans. By Gary Fineout and Alfonso Chardy, the citizenship ceremony on June 29 seemed to go off without a hitch, with nearly 200 people becoming new Americans. Just before the new citizens left the event, an immigration official directing the swearing-in urged them to stop by a voter registration table, a common sight at naturalization ceremonies. However, this table was unusual, as the volunteers handing out forms were Republican, and the party affiliation box had been checked off ahead of time, making all of the new voters members of the GOP. It was suspicious to Linda Cross, who was there to watch her husband, Dario Cruz, take his citizenship oath."
41,hybrid,none,none,polish_extreme_minor,blog,"Hi all,

I have some good news for you. I will be taking on the role of PM for my project starting from next Monday. My onsite coordination will begin after tomorrow, and I will be working with 2 onsite coordinators and 8 team members. As of now, I am currently tied up with KT plans, as another project with teamsz 8 is going to help us in the next release because it's going to be a big one. The Monday BS7799 security audit is going to happen in Chennai Infy. A lot of things need to be fine-tuned at this stage... I am just hoping that I will be able to carry out all the responsibilities smoothly. Let's see. Bye then. Cheers... Kavitha."
42,hybrid,none,none,polish_extreme_minor,blog,"So it's not really a holiday, but I've been accumulating sub-days and decided to cash one in today, Wednesday the 10th in Japan (the post-time gives the US date, so it's technically not correct). So I can just take a couple of days to daydream and recharge my creative energy. It's good to have a break every now and then, and the illustration part is the cherry on top. I know I'm getting a good deal, but I'm not blind to the fact that I'm getting ripped off. I'm feeling a bit peckish, might head to Speakeasy for some Mexican food, the American-style diner just across the street from the post office in my little prefecture."
43,hybrid,none,none,polish_extreme_minor,blog,"I have always taken pride in making anyone who visits Casa Pescatore feel as comfortable as possible. I want them to feel at home, as they would in their prospective residence. Yesterday, I hope I succeeded. The masses congregated on Perry Avenue with what many considered 'extreme prejudice.' At 4:30 pm, my best friend Eric and his son Nunu arrived with a huge pan of baked ziti. The tables were set, and I had cooked all the food, including the bells ringing crazy. Before I could blink, my best friend from Florida walked through the door, and that made me smile. I missed that motherfucker so much. The bonus was him bringing his wife along, who is expecting and this is the closest I could get to being an uncle. I spoiled that girl with tray after tray of food and tiramisu."
44,hybrid,none,none,polish_extreme_minor,blog,"Sure, here is the polished text:
I liked the idea of that as an offense - maybe that could've been a way out of being burned as a witch. As a non-American blogger, I've been a little reluctant to get involved in some of these discussions, particularly the bits about flags, but since I started (the subject, not the flag-burning) I suppose I'd better say something. Firstly, I think that the idea of having a law against flag-burning is completely nuts. The moment you start affording a symbol - any symbol - that kind of automatic reverence and protection, you've taken a small but important step towards totalitarianism. Symbols are kind of fleeting - they don't inherently mean anything in themselves; it's what they are perceived as meaning or made to represent that's important."
47,hybrid,none,none,polish_extreme_minor,blog,"1. Everyone is obsessed with one movie or series of movies? Well, I am obsessed with the Lord of the Rings trilogy. I have seen all the movies countless times and I can recite entire scenes by heart. I even have a replica of the One Ring that I carry with me wherever I go.
2. Can you play an instrument? I can play the guitar, but I'm not very good at it. I've been playing for a few years now, but I still can't quite get the hang of it. I'm mostly self-taught, so I'm not very good at reading music or playing chords. But I enjoy playing and I love listening to music.
3. Biggest money wasting vice? I would say it's probably my compulsive buying of books. I have a bad habit of buying books without reading them, just because they look interesting or because I think I might want to read them someday. I have a whole shelf full of unread books that I've been meaning to get to someday, but I never seem to get around to it.
4. Have any phobias, allergies, or compulsive behaviors? I don't really have any phobias or compulsive behaviors, but I do have a bit"
48,hybrid,none,none,polish_extreme_minor,blog,"1. Lack of focus: As you mentioned, the movie tried to cover too many elements of the story, which made it feel disjointed and unfocused. It's possible that the filmmakers were trying to cram too much into the movie, which made it difficult to develop any one aspect of the story fully.
2. Weak character development: The characters in the movie, especially Ben-Hur himself, were not well-developed. The audience didn't have a chance to get to know them well enough to care about their motivations and actions.
3. Poor score: The music in the movie was not well-suited to the story and did not enhance the viewing experience. Using a moaning woman as background music was not effective and came across as cheap and cheesy.
4. Overreliance on action scenes: While action scenes can be exciting, they can also be distracting if they overshadow the rest of the movie. If the action scenes are not well-integrated into the story, they can feel disjointed and detract from the overall impact of the movie.
5. Lack of emotional depth: The movie did not"
54,hybrid,none,none,polish_extreme_minor,email_content,"Mcash.nsf all is fine -- no disparate impact in the selection. But, I still would like to see data about why certain persons were selected. Thank you. Michelle Francisco de Jesús@Enron 10/12/2000 06:07 pm to: Michelle Cash/Hou/ECT@ECT cc: Subject: Re: HLP-Employee List Michelle, thank you. Could you please share the results? Regards, Frank. Michelle Cash@ECT 10/12/2000 02:32 pm to: Francisco de Jesús/NA/Enron@Enron cc: Subject: Re: HLP-Employee List FYI. ---------------------- Forwarded by Michelle Cash/Hou/ECT on 10/12/2000 02:31 pm --------------------------- Enron North America Corp. From: Felecia Acevedo @ Enron 10/12/2000 01:43 pm to: Michelle Cash/Hou/"
56,hybrid,none,none,polish_extreme_minor,email_content,"Sure, here is the polished text based on the provided original text:
""Dfarmer.nsf help. Steve Mauch at Hesco is wanting an answer asap. ---------------------- Forwarded by Charlene Richmond/Hou/ECT on 11/01/2000 03:29 pm. --------------------------- Vance L Taylor 11/01/2000 02:45 pm to: Charlene Richmond/Hou/ECT@ect CC: Julie Meyers/Hou/ECT@ect Subject: Re: Another Hesco Issue Charlene, this gas purchase is not a part of the wellhead portfolio but is being traded on the Texas desk. I would suggest you get with Darren Farmer or someone on the desk. Sorry, I could not be of more assistance! VLT X3-6353 Charlene Richmond 11/01/2000 08:22 am To: Julie Meyers/Hou/ECT@ect, Vance L Taylor/Hou/ECT@ect CC: Subject: Another Hesco Issue Meter 98"
60,hybrid,none,none,polish_extreme_minor,email_content,"Susan Scott wrote on November 29, 2000 at 2:59 PM 'Scott3.nsf certainly. You might also be interested to know that I spoke at length today with Lad Lorenz, and like most parties to this proceeding, Socal Gas is quite tired of this fight. Lad doesn't expect that Socal will file any sort of substantive challenge to the CPUC's decision. Of course, Socal, will ultimately have the lead in writing the tariff sheets which implement the features of the settlement. I told him that, most likely, TW will monitor the implementation phase of the proceeding but was probably not going to mount any serious challenge to the CPUC's decision.

Best regards,
Susan Scott'

(Note: The original text contains some minor typos and inconsistencies, which have been corrected in the polished text.)"
61,hybrid,none,none,polish_extreme_minor,email_content,"Here is the polished text:
Dear owner,
As of the 4th of April 2001, we will be changing our bank from Lloyds TSB to Citibank. Please note that your monthly or quarterly payments will be processed through Citibank. If you have any problems receiving your payments, please do not hesitate to contact me. With kind regards,
Jo Hillier-Smith
Owner
Sunsail Worldwide Sailing Ltd.
Tel: +44 (0) 2392 222215
Email: [joh@sunsail.com](mailto:joh@sunsail.com)

This polished text is the same as the original text, but it has been formatted and cleaned up for readability. The punctuation and spelling have been corrected, and the text has been broken up into paragraphs for easier readability."
62,hybrid,none,none,polish_extreme_minor,email_content,"Vkamins.nsf ---------------------- forwarded by Vince J. Kaminski/Hou/ECT on 08/25/2000 01:47 pm --------------------------- ""Andreas Simou"" <andreas@garpmail.com> on 08/25/2000 08:48:09 am to: <vince.j.kaminski@enron.com> CC: Subject: The GARP 2001 Convention Dear Mr. Kaminski, Please find attached important information concerning the GARP 2001 Convention, which will be held in New York between 13th and 14th February, 2001. Please respond by 6th September so that all your details are correctly put into the brochure and our website. Should you have any queries, please do not hesitate to contact me. I look forward to working with you and to seeing you in New York in February. Kind regards, Andreas ____________________________ Andreas Simou GARP 2001 - Conference Producer Tel."
67,hybrid,none,none,polish_extreme_minor,email_content,"El Paso Pipeline to Test Market Interest in Mainline Expansion Amidst Capacity Constraints in California
El Paso Pipeline, a subsidiary of Sempra Energy, is set to test market interest in a potential mainline expansion to address capacity constraints in the California gas market. The pipeline has been under pressure from regulators and shippers to expand due to unprecedented demand and skyrocketing prices in California. In a recent letter to the pipeline, Daniel M. Adamson, Director of FERC's Office of Energy Projects, urged El Paso to consider modifying its Line 2000 project to ""assist the difficult situation"" currently facing the California gas market.The El Paso Pipeline has been experiencing significant demand and constraints in the California market, particularly in the northern part of the state. As a result, the pipeline has announced an open season to test market interest in a potential mainline expansion to increase its firm transportation capacity from 1.2 Bcf/d to 14.4 Bcf/d. The open season will run from February 10 to March 17, and interested shippers are invited to submit bids for the available capacity.According to Adamson, the Line 2000 project is a ""high-priority"" project for F"
68,hybrid,none,none,polish_extreme_minor,email_content,Mhaedic. Let's catch up when you get back to Houston. We can go to lunch or set up a time to meet in the office. Mark. Bruce Lundstrom@enron_development 03/15/2001 07:45 PM. Subject: EGA March Monthly Report. Mark - I'm attaching the March report for EGA. I understand that the length is still probably more than you want - we will keep working on whittling it down. I tended to leave in more discussion of troubled projects like SECLP and Dabhol. I hope all is well. I've been on the road for some time and am currently in Singapore. I'm likely to head back to Bombay for at least the first few days of next week. Bruce
69,hybrid,none,none,polish_extreme_minor,email_content,"Kmann.nsf hi John, I'm out of town, but will give this a look when I return. Kay J. Nassos@pecorp.com on 01/30/2001 05:16:08 pm to: Kay.mann@enron.com cc: Gregg.penman@enron.com, T.hermann@pecorp.com, R.dobson@pecorp.com subject: Confidentiality Agreements Regarding Enovate Hello Kay - It's been a long time since we've last spoken, and I hope things are well. In November, Gregg Penman had sent me two confidentiality agreements related to Enovate and asked that I forward any comments to you directly. I finally have reviewed them and have a couple of comments. The only proposed changes that need explanation are in paragraphs 1 and 3 of each agreement. Paragraphs 1 and 3 are typical provisions in a confidentiality agreement where each side is evaluating a transaction."
70,hybrid,none,none,polish_extreme_minor,email_content,"Mary-hain.nsf independent power producers c/o executive committee rcc members d.e. Eyre, wscc r.l. Dintelman, wscc epitf members cptf members legal task force incentives/sanctions & regulatory task force rms legal contacts w/attachments please see the attached reliability compliance committee nominations letter and form for the alternate rcc member position for the ipp category. E-mail nominations to Robert Dintelman at wscc@wscc.com or fax 801-582-3918 by March 5, 2001. Thomas Hendricks, The following section of this message contains a file attachment prepared for transmission using the internet MIME message format. If you are using Pegasus Mail, or any another MIME-compliant system, you should be able to save it or view it from within your mailer. If you cannot, please ask your system administrator for assistance.""

Note: I made minor changes to the text to make it more readable and consistent with standard grammar and punctuation conventions, but the meaning of the text remains the same."
72,hybrid,none,none,polish_extreme_minor,email_content,"Sure, here is the polished text:
""Jdasovic (non-privileged).pst [image] [image] =09 [image] =09 power mart '01 october 15-18, 2001 houston, tx george r. Brown conv= ention center for your free exhibition pass you must = pre-register online by october 12. To pre-register, click here and complet= e the required fields, enter ""power"" as your registration password. [image]ignite your insights don't miss special keynote speaker arthur levi= tt, former chairman of the sec. October 16 [image] ignite your care= er schedule your own agenda of specialized workshops that focus on power, n= atural gas, and emerging markets. October 16 - 18 [image] ignite your fun = win a 2002 harley-davidson?"
73,hybrid,none,none,polish_extreme_minor,email_content,"Dear Greg,

I hope this email finds you well. I am writing to offer my services as a consultant for project cost savings in the LNG sector. With 34 years of experience in the industry, including design responsibility and other tasks associated with numerous LNG facility turnkey design/build contracts, I believe my expertise can provide valuable insights for your project.

I have worked with Chicago Bridge & Iron Company and have gained extensive knowledge in LNG peaking facilities, LNG terminals, LNG satellites, and LPG facilities. My recent experience has given me a solid foundation to offer consulting services that can help you achieve your project goals.

Please feel free to reach out to me directly to discuss how I can assist you further.

Best regards,
Sunil Abraham"
74,hybrid,none,none,polish_extreme_minor,email_content,"""As my conception of ahimsa evolved over time, I became more vigilant about my thoughts and speech. The lines in the anthem: 'scatter her enemies and make them fall; confound their knavish tricks, particularly jarred upon my sentiments of ahimsa.' Gandhi, the story of my experiments with truth, 1927. Today is October 2, the day Mohandas Karamchand Gandhi was born in the year 1869. A man born some two centuries ago may appear irrelevant to our age, but in reality his life and message are still applicable to our lives today.""

This passage is a reflection on the writer's evolving understanding of the concept of non-violence, or ahimsa, and its relevance to their own life and the world around them. The writer reflects on their own growth and development in this area, noting that as they have matured and gained more experience, they have become more aware of the importance of non-violent action and its potential to bring about positive change.

The passage also highlights the relevance of Gandhi's teachings to the present day, noting that although Gandhi lived two centuries ago, his ideas and methods are still applicable to contemporary society. The"
76,hybrid,none,none,polish_extreme_minor,email_content,"Dfarmer.nsf charlotte, this is a desk-to-desk deal. You need to get with the scheduler on the east desk who handles transco. Both desks will need to tie in mops. In this case, pops most likely tried to update the hpl side, but the east desk has not adjusted their side in mops. From: Charlotte Hawkins [date] 11:26 am To: Daren J. Farmer/ Hou/ ECT@ECT CC: Subject: Meter 74, December Bridgeback Error Daren, I have an error for transco bammel for that 20.0/day on days 23 through 27 - do you change the volumes as they are sent back? The volumes are: 23 - 133, 24 - 20783, 25 - 20738, 26 - 20787, 27 - 20123. Thanks! Charlotte. P.S. I have to be clear by noon tomorrow............................."
77,hybrid,none,none,polish_extreme_minor,email_content,"The CFTC (Commodity Futures Trading Commission) has approved new rule 6.40C for the NYMEX (New York Mercantile Exchange), which relates to average price calculations by futures commission merchants. The new rule is effective as of October 3, 2000, and it allows FCMS (Futures Commission Merchants) to use their own internal, proprietary systems to generate average price (""AP"") calculations when multiple prices are received on an order or series of orders.
The notice to all NYMEX and COMEX members states that the CFTC has approved new rule 6.40C, which is attached to the notice and is now in effect. The new rule allows FCMS to use their own internal, proprietary systems to generate AP calculations when multiple prices are received on an order or series of orders.
The new rule is consistent with a recent CFTC ""advisory"" regarding the use of internal systems for AP calculations. The advisory was issued to ensure that FCMS are using accurate and reliable methods for calculating APs, particularly in light of the increasing use of electronic trading systems and the potential for errors or discrepancies in the transmission and processing of price data.
The new rule 6.40C"
80,hybrid,none,none,polish_extreme_minor,email_content,"Sure, here's the polished text:
""Lblair (non-privileged).pst quick inspirations = 09 [image]
Home [image] [image] = 09 [image] [image] [image]
You own a computer. You've had to replace your printer ink cartridge. Why does it cost so much? $25 bucks for one cartridge? That's unbelievable! It's unreasonable! And now it's a thing of the past thanks to AllYouCanInk. Why pay $22.99 at a retail store when you can pay $6.95 online? Which makes more sense, $28.99 or $7.95? The choice is obvious! Check out HP, Canon, Epson, Compaq, and Lexmark. Click here for amazing deals on these and other brand names!"
81,hybrid,none,none,polish_extreme_minor,email_content,"Dperlin (non-privileged).pst, please call me when you arrive. Thanks. - Original message - From: =09perlingiere, Debra =20 sent:=09Friday, October 19, 2001 5:11 pm to:=09mims, Patrice L. Subject:=09central illinois confirm i would like to use the following for the flexible pricing. The last sentence regarding the keep whole verbiage I think you will want to delete this is as it does not allow for force majeure. Flexible pricing: During the period of delivery for a transaction, customer may request a price other than the original contract price, being a fixed price or (each below defined) by contacting the company during pricing hours requesting any such price for a specified quantity of gas to be scheduled during selected months within the period of delivery; provided, such request must be made prior to 12:00 noon CT."
84,hybrid,none,none,polish_extreme_minor,email_content,"Here is the polished text:
""Kmann.nsf maybe on saturday. neil mann <nmann@erac.com> on 03/14/2001 12:10:26 pm please respond to <nmann@erac.com> to: <kay.mann@enron.com> subject: re: more kayak yes i did and you are right it does look like fun. Do you want to go by and look at it? nm -----original message----- from: kay.mann@enron.com [mailto:kay.mann@enron.com] sent: wednesday, march 14, 2001 11:30 am to: nmann@erac.om subject: re: more kayak did you look at it on the website? it looks like fun. Michael and i could probably have fun on the quiet water days. I'll need a ladder, so i'll have to break the news to pop pop."
