id,model,decoding,repetition_penalty,attack,domain,generation
11,hybrid,none,none,polish_minor,blog,"I think that Monopoly has run its course in my life, and I vow to never lay my hands on that iron piece again. Tonight, Andy beat me by a few small dollars and won the game, or maybe I let him win since he's leaving in a few short hours and I wanted him to feel good on his last night here. However the story goes, it can't compare to this Texas-sized headache I have at the moment. I've taken some Aleve, and I must say that they're doing the trick; all I need now is some well-deserved rest and relaxation. Your telephone's the one that helped me wrap the cord around your neck... At the Drive-In."
12,hybrid,none,none,polish_minor,blog,"Today's been a long day, we had to drive home from Indiana. I guess I'll have to be choosy about what I write about, as I could easily take up a lot of time and space, and I just don't have enough energy. First off, I have to say that camp was awesome, even better than I could have expected. God's been doing so much in my life lately, and it's just amazing. I've sort of turned over a new leaf, I guess, but anyway, back to the beginning. We arrived at the Twiggs' house on Friday evening and stayed until we left for camp on Monday. Most of what we did was visit the fair, go to church, attend a parade, go to Walmart, and watch movies."
13,hybrid,none,none,polish_minor,blog,"Today is my last day of summer vacation! I'm really going to miss it. I have a dentist appointment at 9, which I'm not thrilled about, but I'd rather get it over with than try to schedule it during the first month of my surgery rotation. I'm feeling nervous, scared, and jittery about going back to school - to be honest, I'd rather not go at all. This is going to be a whole new challenge for me. As a perfectionist, I love excelling at everything I do, but starting new things is tough. I hate feeling like I'm just a pawn, and I hate not knowing what's going on - as I told Cassie, I'm like a pawn on a chessboard who insists on moving like a knight."
14,hybrid,none,none,polish_minor,blog,"Arun Shourie talks about how the present Governor of Uttar Pradesh had warned, as far back as 1996, about the impending threat of the rise of a 'third Islamic state' in the subcontinent. T V Rajeswar, the former head of the Intelligence Bureau and the present Governor of Uttar Pradesh, had predicted this dire threat in a series of articles published in the Hindustan Times, way back in 1996. Shourie raises a valid point when he says, does the fact that you now know that he, and not I, to say nothing of Mr Advani, wrote all that make the warnings ring true? Or do you conclude that because he wrote in this refrain, T V Rajeswar is a closet communalist and should not be allowed to continue as Governor of Uttar Pradesh?"
15,hybrid,none,none,polish_minor,blog,"Attitude: bored, mood: indifferent. I'm looking forward to tonight after a long, hard day in the trenches here. Unfortunately, I've had almost no time to write anything for you readers. However, it's great to see Tigger (now Akcron) taking the reins and making an appearance, discussing various topics. Not much to say, but yesterday's Shakespeare on the Green was a lovely play, although I had to leave before the closing curtain, which was disappointing. Hopefully, someday I'll get to see an entire Shakespeare play. Akcron is right about the issues with the shower - it's not great. On a lighter note, the look people get when they're struggling can be quite entertaining, I have to admit."
16,hybrid,none,none,polish_minor,blog,"All of a sudden, for the past two days, I have been overcome with terrible bouts of exhaustion - bone-dead exhaustion. Last evening, I went home and just slept off, only getting up when my mother called me around eight thirty. When I woke up, it was all dark, and I hadn't switched the lights on, so I couldn't figure out what time or date it was. For a few seconds, it was just my mother's voice in the darkness and me grappling with reality. I wonder why I'm feeling so drained. The weather was nice this morning, though - it was drizzling when I came. Although in Calcutta, I hear it's been raining for the past three days."
17,hybrid,none,none,polish_minor,blog,"Last night was the worst. I threw away the sweater I was knitting. I only had about 14 inches done. I lost probably $10 worth of yarn (it's $8 a skein). However, it had too many stitches by the time I got to the arm holes, and the mohair was knotting itself together as I knitted, so frogging (ripping out rows) didn't work well. The yarn broke a lot. I didn't even swear, which is unusual for me. I just morosely ripped and listened to season two of Sex and the City (thanks to the library!). And then I got sick of it and threw it away. I suppose I could say I learned a lot while trying to make this sweater."
18,hybrid,none,none,polish_minor,blog,"Last night in class, we discussed that week's assigned reading, ""Getting Back into Place: Toward a Renewed Study of the Place-World"" by Edward S. Casey. The first chapter deals with ""implacement"" and the second, ""displacement."" In the first chapter, Casey makes the distinction that our contemporary world and culture revolves around time as the situating force: we are running out of time, we have saved time, we are just in time. He argues that using place as the center of culture gives a more grounded community. (This is a very rough summation, a disclaimer in case my professor or any other classmate happens to read this post.) So far, this book is the first reading that has really grabbed my attention."
19,hybrid,none,none,polish_minor,blog,"Whatever it is they put into freeze pops to make them those colours, there should be some sort of warning: may make your life a bit bizarre. And while giggling is good, one wonders if we would have found ourselves up that fire escape drinking beer in the fierce wind had we not been eating them earlier. Finding ourselves in a doorway to a bar sadly closed for business, we stopped to examine an office-supplies catalogue that had arrived in the post. Luckily, we did. Who could possibly have guessed that within these pages were the special offers of a lifetime? Not I, for certain. I list but a few: buy 36 permanent marker pens, get a stunt kite; buy 30 lever arch files, get a barbecue."
20,hybrid,none,none,polish_minor,blog,"Currently listening to: The Little Drummer Boy by Stevan Pasero... and now my post. Senate Republicans, hands up - who watched the 39-hour judicial nominations debacle last week? I know I didn't. Well, okay - I did tune in once or twice. The entire colossal waste of time was perpetrated by Republicans who, upset that Democrats wouldn't roll over and nominate four of Bush's conservative justices, were trying to score political points by holding a multi-day protest. Never mind the fact that the Democrats have already approved 168 of Bush's judicial nominees - no, that's not good enough for the power-hungry Republicans who are laboring under the misapprehension that they have a huge mandate for this kind of nonsense."
21,hybrid,none,none,polish_minor,blog,"This was a good weekend. I spent a lot of time outdoors, after a long time, and I listened to a lot of Nevermore (something I should have started doing much earlier) and read a lot. I finished three books over the weekend - Bruce Sterling's Heavy Weather, Larry Niven's World of Ptavvs, and Octavia Butler's Parable of the Sower. Heavy Weather was a good cyberpunk romp through a near-future USA, devastated by global warming and general anarchy. While it was clever, well-paced, and altogether very convincing, I must confess that I failed to come away with any really significant impressions about the story or the characters. Not that both aren't well-constructed and vividly etched - it's a good book, but not a great one, I guess."
22,hybrid,none,none,polish_minor,blog,"Because this is the aftermath, the first week back from practicum was a struggle, but it's only in the second week that the smoke has really started to clear. Post-practicum trauma was a hidden epidemic that is only now coming to light. I was stricken, but an eventual meeting with the course coordinator allowed me to release my burden, and by doing so, I have prevented another person from being stuck with such a pedagogically deficient practicum school. Yesterday (Monday), I bumped into another aggrieved classmate who was quite determined to go to the student who was due to go to her school in the next practicum and tell him how terrible it would be. I calmed her down and said that we should go to the administrator first."
23,hybrid,none,none,polish_minor,blog,"Things are incredibly busy here at times, but there's always time for supposed stress-relieving activities. I've found that I'm really bad at 8-ball and ping pong. Rick (the Canuck) beats me on a regular basis - we have a ping pong table in the front lobby of our building, so there's always time for a 'quick round'. Last night, I participated in an 8-ball tournament at the Hot Spot (our recreation tent, complete with a popcorn machine, numerous TVs, a jukebox, DVD rental, a pool table, a dartboard, and an ever-present ping pong table). I was doing pretty well throughout my one entire game, until I scratched on the eight ball. I still had a fairly good time, though - the most fun was when two Dutch soldiers joined in the tournament."
24,hybrid,none,none,polish_minor,blog,"Fall 1974: I was attempting, for what felt like the 13th time, to fight my way through the second chapter of my high school algebra book. I was not then, nor am I now, a math person. I hate math; I'm math-phobic. You get the picture. So, as I struggled to make sense of algebra, the doorbell rang. I put down my book and went to open the door. No one was there. Great. I returned to my studies, and just as I was finding a little glimmer of understanding buried in my subconscious, the doorbell rang again. Bam, just like that, my breakthrough disappeared. I went to the door, and once again, no one was there. Just what a struggling math student needs – an uninvited practical joker."
25,hybrid,none,none,polish_minor,blog,"This past week has been nothing short of exhausting. I spent Tuesday through Thursday finishing the move to my new classroom. The new room is bigger and closer to my grade level team, which are key factors to consider as I spend hours preparing my room for this year. Had I known I was going to move prior to the end of my school year, I would have discarded many of the books and supplies I no longer use. Unfortunately, it all came with me. So this week was spent moving, unpacking, and purging extensively. I have to thank my teammate Jill for helping with all of this. You see, she was still teaching this month in my old room, so she and her lovely students moved almost my entire room for me."
26,hybrid,none,none,polish_minor,blog,"You can't help it, you can't evade it: a piece of you will always live in me. Even if I never carried your child, even if I was never married to you, even if I was never your official partner... I loved you immensely, and to this day the feeling carries an echo through my heart. Forever, I will always be reminded of the very few nights we spent together, hearts and limbs entwined in a soul-embrace, drenched in the salty darkness of an evening by the beach... or a kiss under the rain. Whenever I get the feeling of a dark glass puncturing my heart, you will be there. That piece of you... bleeding the eternal love that once lived in me... and still remains. For heri."
27,hybrid,none,none,polish_minor,blog,"I'm uncomfortable. Investigative reporting seems very wrong to me. Or let me rephrase that, the article I'm working on and its consequences aren't exactly something I'm comfortable with. Perhaps it's because I don't believe in it enough, that I struggle to fully grasp the passion and angst behind it. The full-out passion to question. I've grown up in a country where you don't ask questions. Really, you just don't. They'll shoot you for that, or put you in jail under internal security acts. I'm not used to this freedom of speech...not used to questioning out loud. Sure, I'm not the easiest person to get along with."
28,hybrid,none,none,polish_minor,blog,"We had an outing yesterday with my coworkers at the bank. We visited Guintubdan, La Carolota. It was the first time for most of us. We trekked to the falls, which took around 30 minutes, leaving us all catching our breaths. But we made it. The water was icy cold, making our bodies numb from the chill. We only stayed for less than an hour before heading to the nearby waterfalls, another 30-minute trek. However, the trip was worth it, as the falls looked calming and the entire scene was breathtaking. It felt like being one with nature, and soaking in the cold water was like communing with Mother Earth. The cold air and water were enough to lull us to sleep."
29,hybrid,none,none,polish_minor,blog,"I'm sure my sisters are drunk by now. Today was Pride in San Diego. I know my sisters, and when it's drinking time, it's drinking time. It's one thing I didn't inherit from the Buenviajes - the desire to drink. There are few times I don't mind drinking, but let's just say they're very rare. We have a month left before Ed leaves. I think it's starting to sink in with Ed and with all of us. I think it sunk in with me a long time ago. I just hope Ed will be here for Bailey's surgery. We've been keeping an eye on his swelling, and there's definitely quite a bit of it."
30,hybrid,none,none,polish_minor,blog,"On Saturday, we took Connor to Fireman's Park, thinking the fireman's Easter egg hunt was set to start at 11am. However, it turned out it was actually on Friday. Luckily, I had brought a bag of eggs with me just in case. So, Connor had a great time finding eggs in the park. On Sunday morning, when he woke up, he was thrilled to discover that the Easter bunny had come. There's nothing better than seeing the excitement on your child's face. After the egg hunt, we all attended church. Although the 'Easter bunny' is fun, we make sure our kids understand the true meaning of the holidays. This was Megan's first Easter, and she looked adorable in her jean dress and stockings."
31,hybrid,none,none,polish_minor,blog,"Friday, November 22, 2002 - Woohoo, my boots are at the house! I forgot and had them delivered to my house instead of work, so I have to wait another 4 hours to get them. Argh! These are the Face boots and Tredair Flame boots. I rock! I somehow managed to get a flat tire. Luckily, I'm at work, so the guys are going to inflate it for me and make sure it holds air. If not, they're going to change my tire and put the spare on it. Thankfully, my spare is full-sized. I may get to buy a new tire tonight - woohoo! Hamad Tire, here I come! I thought I had found another VW."
32,hybrid,none,none,polish_minor,blog,"I know in a previous post I defended parents, almost taking their side, but here's a slight change of heart. Parents don't know anything. They think they know us so well, maybe even to the point where they can read emotions off our faces. They can't. Parents know nothing about us. And when I go upstairs after arguing with Nicole about Kelli, like I just did a few minutes ago, and they want me to tell them what's wrong, I feel like saying, ""How about you just listen for once?"" I don't have to share my problems with them all the time. The situation with Nicole and Kelli is simple: they don't like each other at all."
33,hybrid,none,none,polish_minor,blog,"Music for the day: 94.7 fm. I almost didn't make it to work on time due to a huge accident at 14th and Constitution that caused traffic chaos in Virginia. Thankfully, I skillfully managed to move my car from the far left lane to the far right and got onto Route 50. This probably means nothing to anyone unless you live around here, so never mind. I'm just happy to be sitting here instead of still stuck in my car. Yesterday, Sara decided to Google me, and it turned out that the email I wrote to Ivan Meisel on ESPN.com was published online. I had no idea; I didn't think it was the most well-written argument, but I guess someone thought otherwise."
35,hybrid,none,none,polish_minor,blog,"What can I say... Harry Potter and the Prisoner of Azkaban was bloody brilliant!! I went to see it right after school on Friday. Yes, that's right, I saw it on the opening day!! (Thanks, Mike, for the ticket.) Daniel Radcliffe, aka Harry Potter, had grown up so fast and he's so cute!! Malfoy too, haha. Okay, well... The movie was all great, I give it 4 1/2 stars because they left out some important details. Overall, the movie was good... I didn't really dress up to see the movie, but I was wearing a Ravenclaw tie, even though I like Gryffindors better. I might go see the movie again in a couple of weeks."
36,hybrid,none,none,polish_minor,blog,"Pears and peanut butter attempt #2. I have hard pears this time, and my own jar of peanut butter to dip them into, but it's still crunchy, not smooth, and I think that makes a difference. I'm also slightly perturbed as I thought this was a healthy snack, but I've just noticed that per 100g (about a fifth of a jar, and our jars are way smaller) there are 614 calories!!!!!!!!!! I'm trying not to think about it. I've just got back from an evening out at my old music teacher/friend's house. Yes, I know I missed it, but I did tape it! I've also discovered that they're showing repeats of series 9 every morning at 9:55. It was good seeing my friend - strange, but good."
37,hybrid,none,none,polish_minor,blog,"Some people are jumping to connect the dots: the Organization for Security and Cooperation in Europe was invited to monitor the election by the State Department. The observers will come from the OSCE's Office for Democratic Institutions and Human Rights. This will be the first time such a team has been present for a U.S. presidential election. Meanwhile, a baker's dozen of congressional Democrats, including four New Yorkers, has petitioned U.N. Secretary-General Kofi Annan to dispatch international observers to Florida to oversee this year's presidential balloting there. I humbly disagree. Based on the available information, the OSCE seems to be coming here to learn from the U.S. election process, not to oversee it, which was the original partisan and childish call for U.N. involvement."
38,hybrid,none,none,polish_minor,blog,"My heinous mood has passed. The combination of an upcoming period and forgetting to take Prozac until late in the day made for a very sad and tear-prone Kristin. However, the surprise of my boyfriend at my doorstep, an ice cream sundae, and holding his hand after a terribly scary dream in which people started shooting machine guns at the news bureau greatly improved my mood. I also get to enjoy a morning off, but I do need to call a man at KMIZ to get his rate card. Tonight, I'm looking forward to seeing two of my best friends, Amy and Kate, and hopefully squeezing in some study time. Tomorrow, I might see someone I haven't seen in a while for our WW date."
39,hybrid,none,none,polish_minor,blog,"A lot has been going on with me lately. So, Debbie and I got into a fight over the china I was allowed to use. I mean, come on, do you really need to pull out expensive china to feed an entire black Baptist choir? Anyway, she had an abundance of dishes - saucers, teapots, coffee cups, wine goblets, water glasses, 7 different types of forks and spoons, dinner plates, salad plates, dessert plates, soup bowls, and side bowls. I was taken aback. Then, she yelled at me for eating appetizers while the turkey was cooking. I was like, ""Trust me, I'll eat."" After that, we ended up at the hospital with my father."
40,hybrid,none,none,polish_minor,blog,"GOP gets scolded on recruitment; naturalization ceremonies in Jacksonville are to be relocated after complaints that GOP activists registered new citizens as Republicans. By Gary Fineout and Alfonso Chardy, the citizenship ceremony in Jacksonville seemed to go off as usual, with a crowd of nearly 200 people going home as new Americans. Just before the new citizens left the June 29 event, an immigration official directing the swearing-in ceremony urged them to stop by a voter registration table - a not uncommon sight at naturalization ceremonies. However, this table was unusual: those handing out forms were Republican volunteers, and the party affiliation box had been checked off ahead of time to make all of the new voters members of the GOP. All of this was suspicious to Linda Cross, who was there to watch her husband, Dario Cruz, take his citizenship oath."
41,hybrid,none,none,polish_minor,blog,"Hi all, I have some good news to share with you. As of next Monday, I will be taking on the role of Project Lead for my project. This change is due to my current PL going onsite the day after tomorrow. In my new role, I will be coordinating with two onsite coordinators and eight team members. Currently, I am focused on KT plans, as another project with a team size of eight will be assisting us in the next release, which is expected to be a significant one. On Monday, a BS7799 security audit is scheduled to take place in Chennai Infy, and there are several things that need to be fine-tuned at this stage. I hope to carry out all my responsibilities smoothly. Let's see how it goes. Bye for now. Cheers... Kavitha"
42,hybrid,none,none,polish_minor,blog,"It's not really a hooky day, but I've been accumulating sub-days and decided to cash one in today, Wednesday the 10th in Japan (the post-time gives the U.S. date, so it's technically not correct), so I can just goof off for a couple of days. Nothing like 48 hours of daydreaming to get one's creative energy back. I have it good for a foreigner, and my timing was good, too. The illustration part is the icing on the cake. I'd probably complain more if that didn't fall into my lap. I know I am getting ripped off, though. I'm not blind to that fact. I'm getting hungry. Might go get some Mexican food at Speak Easy, the 'American-style' diner just across the street from the post office in my little prefecture."
43,hybrid,none,none,polish_minor,blog,"I have always prided myself on making anyone who frequents Casa Pescatore as comfortable as possible. I want them to feel at home, just as they would in their own residence. Yesterday, I hope I succeeded. The masses all congregated on Perry Avenue with what many consider extreme prejudice. At 4:30 pm, my best friend Eric and his son Nunu arrived with a huge pan of baked ziti. The tables were set, and I had all the food I cooked ready, with the doorbell ringing nonstop. Before I could blink, my best friend from Florida walked through the door, which made me smile. I had missed him so much. The bonus was him bringing his wife along, who is expecting, and this is the closest I could get to being an uncle. I spoiled her with tray after tray of food and tiramisu."
44,hybrid,none,none,polish_minor,blog,"I liked the idea of that as an offense - maybe that could have been a way out of being burned as a witch. As a non-American blogger, I've been a little reluctant to get involved in some of these discussions, particularly the bits about flags, but since I started the subject, I suppose I'd better say something. Firstly, I think the idea of having a law against flag-burning is completely nuts. The moment you start according a symbol - any symbol - that kind of automatic reverence and protection, you've taken a small but important step towards totalitarianism. Symbols are inherently fickle - they don't inherently represent anything in themselves; it's what they are perceived as meaning or made to represent that's important."
45,hybrid,none,none,polish_minor,blog,"Prom is tomorrow... I hope it's going to be fun. That's all I ask. Rob gets here on May 14th... Yeah, just three weeks from today. Oh god, I think I'm giving myself an ulcer thinking about it. But I'm so excited to see him, scared too, but really excited. The Leafs played last night... But since Calgary was playing at the same time and I'm out on the West Coast, I had to watch the Calgary game, not the Leafs game. Which is alright, I guess. Considering the Leafs lost, and that makes me sad. But Philly is a good team, so I still have bragging rights. They made it farther than the Canucks! Today is a crazy day..."
46,hybrid,none,none,polish_minor,blog,"Okay, so I have yet to see what my blog will actually look like. But apparently, this is the place to start. I'm not quite sure what will be happening here; whether I'll take to it and whatnot, but since I spend so much of my time in front of a machine, I might as well make proper use of my time and post all these bits of craziness that whiz around, nay stumble around more like, in my head. I was inspired by a blogger (whom I've never met in person), who managed to keep us up to date in the most intimate fashion about her day-to-day existence, and somewhat entertained at the same time..."
47,hybrid,none,none,polish_minor,blog,"1. Everyone is obsessed with one movie or series of movies - what's yours? The Evil Dead series, if it wasn't obvious. I have one of the largest collections of items from that movie series. 2. Can you play an instrument? What is it? I play the bass guitar - oh yes, I rock out. 3. What's your biggest money-wasting vice? Either my compulsive buying of DVDs or any new technology. 4. Do you have any phobias, allergies, or compulsive behaviors? No, no, and I have a habit of organizing the money in my wallet in order from least to greatest at all times. 5. How much wood could a woodchuck chuck if a woodchuck could chuck wood? Because I said so."
48,hybrid,none,none,polish_minor,blog,"I watched Troy tonight with my family, but unfortunately, I wasn't impressed. I'm too tired to go into specifics, but I do think it had potential. However, I think too much energy was spent on the set, which was magnificent, and not enough on creating a solid tone, theme, and so on. It retold the story, but it wasn't particularly gripping, and I didn't feel like I gained anything from watching it. The character development was rather weak. Additionally, I thought the score was poor and was basically a knock-off of Gladiator. Gladiator used the background music of a moaning woman effectively because it complemented a genuinely gripping narrative."
49,hybrid,none,none,polish_minor,blog,"Urllink lets all give a big hello to the newest Atom/RDF/RSS reader on the block, Urllink PulpFiction 1.0 from Urllink Freshly Squeezed Software. It appears to have a lot of native app goodness. Notably, it is not free, a topic that seems to be generating a lot of discussion on the internet again. You can try it for 15 days and then switch to something else, or pay $25 if you like it. One feature that stands out is how each post is its own entity, allowing it to be moved around, stored, labeled, and even deleted. This could easily make some news tracker enthusiasts very happy. As expected, it imports and exports OPML."
50,hybrid,none,none,polish_minor,blog,"Today, I miss my sister terribly - it just seems strange not to have her hanging around, irritating me (just joking...). Even though it was only for a week, she really made her presence felt, and I mean that in a good way. Just doing the scrapbook for our trip to Tasmania brings fond memories of a time past, recently - last week, in fact. Maybe it's just the thought that I won't see her for quite a while, with her going to Bristol in September/October and all. She represented, on a deeper level, a link to my family back home. Oh, how I miss them all. Tomorrow marks the start of a new term. How did the holidays fly by so quickly?"
51,hybrid,none,none,polish_minor,blog,"Ever have one of those days when you just don't know what's going on? No? Well, then you should skip the rest of this, as it won't make any sense to you. To those of you choosing to continue, I offer the following observation. Sometimes I wish I'd been given the manual. Manuals, if done correctly, at least let you know what things are for, what they can do, how they work, what happens if you push button X or Y, what to do if things aren't working as they should, and the contact information of the omniscient guru who can solve every problem - very useful information. Unfortunately, I didn't get a manual with me."
52,hybrid,none,none,polish_minor,blog,"And there's nothing wrong with PCs - if I were a full-bore gamer with time to do such a thing, I'd certainly have a PC system for the wealth of available games. Though, except for a few unique products, that huge wall of games at CompUSA starts getting repetitive after a while - at first, I'm envious, then I start noticing that it's really just a lot of different flavors of the same soda... first-person shooters, mystery games, strategy games, simulations. There are so many variations of Age of Empires that it becomes comical. AOE - with orcs! AOE - with spaceships! AOE - with fuzzy wombats! It's like the endless movie trailers that begin with the line: 'In a world...'"
53,hybrid,none,none,polish_minor,email_content,"Lblair (non-privileged).pst -----Original Message----- From: Threet, Kay Sent: Thursday, June 28, 2001 11:08 AM To: Blair, Lynn CC: Stevens, Bob; Neville, Sue; Cabrera, Reyna Subject: NSP Powerpac Issues Lynn, Following our discussion yesterday afternoon, Reyna and I reviewed the NSP Powerpac agreement. We were specifically looking for language in this agreement that may require us to true up for the customer, regardless of whether or not we were allocating storage on a given gas day. We couldn't find any language in the current agreement (dated April 1, 2001) that requires us to true up for them, but perhaps we overlooked or misinterpreted something."
54,hybrid,none,none,polish_minor,email_content,"Mcash.nsf all is fine -- no disparate impact in the selection. However, I would still like to see data about why certain persons were selected. Thanks. Michelle Francisco DeJesus@enron 10/12/2000 06:07 pm To: Michelle Cash/HOU/ECT@ECT CC: Subject: Re: HLP-Employee List Michelle, thank you. Can you please share the results? Regards Frank Michelle Cash@ECT 10/12/2000 02:32 pm To: Francisco DeJesus/NA/Enron@Enron CC: Subject: Re: HLP-Employee List FYI. ---------------------- Forwarded by Michelle Cash/HOU/ECT on 10/12/2000 02:31 pm --------------------------- Enron North America Corp. From: Felecia Acevedo @ Enron 10/12/2000 01:43 pm To: Michelle Cash/HOU/ECT@ECT CC: Subject: Re: HLP-Employee List Michelle, I have completed this analysis. Are you in your office this afternoon?"
55,hybrid,none,none,polish_minor,email_content,"Gnemec (non-privileged).pst I am okay with the matrix. Please also note that any GTC with a term of 9 months or longer should be signed by Enron and counterparties. Nelson, are you okay with using a GTC spot for one-day deals? -----Original Message----- From: Hesse, Lisa Sent: Wednesday, November 14, 2001 5:32 PM To: Nemec, Gerald Subject: Re: ENA Upstream ""Matrix"" See below is the template. Lisa -----Original Message----- From: Richardson, Stacey Sent: Wednesday, November 14, 2001 5:20 PM To: Hesse, Lisa CC: Gonzales, Sharon; Elledge, Susan Subject: ENA Upstream ""Matrix"" Lisa, this is the matrix I got from Judy Thorne on which GTCs to use. Can you please double-check it and see if anything has changed?"
56,hybrid,none,none,polish_minor,email_content,"Dfarmer.nsf help. Steve Mauch at Hesco is wanting an answer ASAP.

---------------------- 
Forwarded by Charlene Richmond/HOU/ECT on 11/01/2000 03:29 PM 
---------------------------

Vance L Taylor 
11/01/2000 02:45 PM 
To: Charlene Richmond/HOU/ECT@ECT 
CC: Julie Meyers/HOU/ECT@ECT 
Subject: Re: Another Hesco Issue 

Charlene, this gas purchase is not part of the wellhead portfolio but is being traded on the Texas desk. I would suggest you get with Darren Farmer or someone on the desk. Sorry I could not be of more assistance.

VLT X3-6353 

Charlene Richmond 
11/01/2000 08:22 AM 
To: Julie Meyers/HOU/ECT@ECT, Vance L Taylor/HOU/ECT@ECT 
CC: 
Subject: Another Hesco Issue 
Meter 986725 for March 2000."
