id,model,decoding,repetition_penalty,attack,domain,generation
11,hybrid,none,none,polish_extreme_minor,blog,"I think that monopoly has run its course in my life, and I vow to never lay my hands on that iron again. Tonight, Andy beat me by a few small dollars and won the farqu game, or maybe I let him win because he left in a few short hours and I wanted him to feel good on his last night here. Well, however the story goes, it can't compare to this Texas-sized headache I have at the moment. I've taken some Aleve and I must say that they're doing the trick. All I need now is some well-deserved R&R. Your telephone's the one that helped me wrap the cord around your neck... at the drive-in."
12,hybrid,none,none,polish_extreme_minor,blog,"Well, today has been a long day. We drove home from Indiana. I suppose I'll have to be selective about what I write about, as I could take up a lot of time and space and I just don't have the energy. First, I have to say that camp was amazing and even better than I could have expected. God has been doing so much in my life lately, and it's just amazing. I've sort of turned over a new leaf, I guess, but anyway, back to the beginning. We arrived at the Twiggs' house on Friday evening and stayed until we left for camp on Monday. Most of what we did was visit the fair, attend church, watch the parade, shop at Walmart, and watch movies."
13,hybrid,none,none,polish_extreme_minor,blog,"Today is my last day of summer vacation! And, I have a dentist appointment at 9. I'm not thrilled about it, but I'd rather get it over with than try to schedule it during the first month of my surgery rotation. I'm feeling nervous, scared, and jittery - I'm definitely not looking forward to it. This is going to be a whole new experience for me. As a perfectionist, I strive to excel at everything I do. However, starting new things can be challenging. I dislike being a pawn, and I dislike not knowing what's going on."
14,hybrid,none,none,polish_extreme_minor,blog,"Arun Shourie discusses how, as far back as 1996, the then-governor of Uttar Pradesh warned about the impending threat of the rise of a 'third Islamic state' in the subcontinent. T.V. Rajeswar, the former head of the Intelligence Bureau and the current governor of Uttar Pradesh, had predicted this dire threat in a series of articles published in the Hindustan Times. Shourie raises a valid point when he asks, does the fact that it was Rajeswar, not I, and certainly not Mr. Advani, who wrote these warnings make them more credible? Or do you conclude that Rajeswar's repeated warnings make him a closet communalist and therefore unfit to continue as governor of Uttar Pradesh?"
15,hybrid,none,none,polish_extreme_minor,blog,"Attitude  indifferent, mood  looking forward to tonight, after a long, hard day in the trenches here today, folks, I'm afraid I barely have time to write anything for you readers. However, it's great to see Tiger taking up the reins herself and making an appearance, discussing things. Not much to say about yesterday, but I did enjoy Shakespeare on the green, a lovely play, although I had to leave before the curtain closed, which was a bit of a letdown. Hopefully, I'll get to see the entirety of a Shakespeare play someday. By the way, Akcron is right about the problems with the shower – it's not ideal, I admit, the look people get when committing self-torture can be quite entertaining."
16,hybrid,none,none,polish_extreme_minor,blog,"All of a sudden, for the past two days, I have been overcome with terrible bouts of exhaustion. I'm feeling bone-deeply fatigued. Last evening, I went home and just slept off, and only got up when my mother called me around 8 30. And when I woke up, it was all dark, and I hadn't switched the lights on, so I couldn't figure out what time or date it was, for a few seconds, it was just my mother's voice in the darkness and me grappling with reality. I wonder why I'm feeling so drained... The weather outside is quite pleasant this morning. It was drizzling when I arrived, and I'm told it's been raining for the past three days in Calcutta."
17,hybrid,none,none,polish_extreme_minor,blog,"Last night was the worst. I threw away the sweater I was knitting, which had only about 14 inches to its completion. I lost around $10 worth of yarn, as it's $8 per skein. However, it had too many stitches by the time I got to the armholes, and the mohair was knotting itself together as I knitted, so frogging (ripping out rows) didn't work well. The yarn broke a lot. I didn't even swear, which is unusual for me. I simply ripped and listened to the second season of Sex and the City (a great show, library!). Then, I got tired of it and threw it away. I suppose I could say I learned a lot while trying to make this sweater."
18,hybrid,none,none,polish_extreme_minor,blog,"Last night in class, we discussed the assigned reading for the week, 'Toward a Renewed Study of the Place-World' by Edward S. Casey. The first chapter explores ""implacement"" and the second, ""displacement."" In the first chapter, Casey makes a distinction that our contemporary world and culture revolve around time as the situating force  we are running out of time, we have saved time, and we are just in time. He argues that using place as the center of culture provides a more grounded community. (Please note that this is a rough summary, and I offer it with a disclaimer, just in case my professor or any classmate happens to read this post.) So far, this book is the first reading that has truly captured my attention."
19,hybrid,none,none,polish_extreme_minor,blog,"There should be some warning  making pops with unusual colors could make life a bit peculiar. While giggling is enjoyable, one wonders if we would have found ourselves escaping the fire, drinking beer in the fierce wind, had we not been eating them earlier. Finding ourselves in a doorway to a bar, sadly closed for business, we stopped to examine an office-supplies catalogue that had arrived in the post. Luckily, we did. Who could have guessed that within these pages were the special offers of a lifetime? Not I, for certain. I list but a few  buy 36 permanent marker pens, get a stunt kite. Buy 30 lever arch files, get a barbecue."
20,hybrid,none,none,polish_extreme_minor,blog,"Currently listening to 'The Little Drummer Boy' by Stevan Pasero...and now, my post... Senate Republicans, hands up - who watched the 39-hour judicial nomination marathon last week? I know I didn't. Well, I did tune in once or twice. The entire colossal waste of time was orchestrated by Republicans who, frustrated that Democrats wouldn't roll over and nominate four of Bush's controversial justices, were trying to score political points by holding a multi-day spectacle. Never mind the fact that Democrats have already approved 168 of Bush's judicial nominees - no, that's not good enough for the power-hungry Republicans who are for some reason laboring under the misapprehension that they have a huge mandate for this kind of nonsense."
21,hybrid,none,none,polish_extreme_minor,blog,"This was a good weekend. I devoted a lot of time to reading, after a long hiatus, and listened to a lot of music (something I should have started doing much earlier). I finished three books over the weekend  Bruce Sterling's Heavy Weather, Larry Niven's World of Ptavvs, and Octavia Butler's Parable of the Sower. Heavy Weather was a good cyberpunk romp through a near-future USA, devastated by global warming and general anarchy. While it was clever, well-paced, and altogether very convincing, I must confess that I failed to come away with any really significant sensations about the story or the characters. Not that both aren't well constructed and vividly etched - it's a good book, but not a great one, I suppose."
22,hybrid,none,none,polish_extreme_minor,blog,"The aftermath of the first week back from practicum was a struggle, but it wasn't until the second week that the smoke began to clear. Post-practicum trauma was a hidden epidemic that's only now coming to light. I was struck, but the eventual meeting with the course coordinator allowed me to release my burden, and by doing so, I prevented another person from being stuck with a pedagogically deficient practicum school. Yesterday, on Monday, I ran into another agrieved classmate who was determined to go to the student who was due to go to her school in the next practicum and warn him about how terrible it would be. I calmed her down and suggested that we should approach the administrator first."
23,hybrid,none,none,polish_extreme_minor,blog,"Well, things have been incredibly busy here at times, but there's always time for stress-relieving activities. I've found that I really struggle with 8-ball and ping pong! Rick, also known as the Canuck, consistently beats me on a regular basis - we have a ping pong table in the front lobby of our building, always available for a quick round. Last night, I participated in an 8-ball tournament at the hot spot, our recreation tent, which is equipped with a popcorn machine, numerous TVs, jukebox, DVD rental, pool table, dart board, and ever-present ping pong table. I did fairly well throughout my one entire game, until I scratched on the eight ball. Despite this, I still had a great time - the most fun was the two Dutch soldiers who joined in the tournament."
24,hybrid,none,none,polish_extreme_minor,blog,"Fall 1974  I struggled to make my way through the second chapter of my high school algebra book for what felt like the 13th time. I'm not a math person; I hate math, and I'm math-phobic. You get the picture. As I struggled to make sense of algebra, the doorbell rang. I put down my book and went to answer it. No one was there. Great. I returned to my studies, and just as I was finding a glimmer of understanding, the doorbell rang again. Suddenly, my breakthrough disappeared. I went to the door and once again, no one was there. Just what a struggling math student needs, an uninvited practical joker."
25,hybrid,none,none,polish_extreme_minor,blog,"This past week has been nothing short of exhausting. I spent Tuesday to Thursday finishing the move to my new classroom. The new room is bigger and closer to my grade-level team, which are the things I need to consider as I spend hours upon hours preparing my room for this year. Had I known I was going to move prior to the end of my school year, I would have discarded much of the books and supplies I no longer use. Unfortunately, it all came with me. So this week was spent moving, unpacking, and purging profusely. I have to thank my teammate Jill for helping with all of this. You see, she was still teaching this month in my old room. So she and her lovely students moved almost my entire room for me!"
26,hybrid,none,none,polish_extreme_minor,blog,"You can't help but feel it, you can't escape it  a piece of you will always remain with me. Even if I never had the privilege of being a parent to you, even if I was never formally married to you, even if I was never an official partner to you... I loved you immensely, and to this day, the feeling carries an echo through my heart. Forever, I will always be reminded of the few precious nights we spent together, our hearts and limbs entwined in a soulful embrace, bathed in the salty darkness of an evening by the beach... or a kiss under the rain. Whenever I feel the sensation of a dark glass piercing my heart, you will be there. That piece of you... the eternal love that once lived in me... and still lingers. For her."
27,hybrid,none,none,polish_extreme_minor,blog,"I'm uncomfortable. Investigative reporting seems somewhat unsettling to me. Or, I'd rather rephrase it, the article I'm working on and its consequences isn't exactly something I'm entirely comfortable with. Perhaps it's because I don't fully believe in it, so I can't quite get the complete feel for it. The underlying passion behind it. The full-out commitment to it, though, is what I question. I've grown up in a country where you don't ask questions. In fact, you simply don't. They would silence you for that. They'd put you in jail with all these internal security measures. I'm not accustomed to this freedom of speech...not used to speaking out loud. While I'm not the easiest person to get along with."
28,hybrid,none,none,polish_extreme_minor,blog,"We had an outing yesterday with my colleagues from the bank. We visited Guintubdan, La Carlota, a destination that was new to most of us. We embarked on a 30-minute trek to reach the falls, and it was a challenging but rewarding experience. As we caught our breath, we exclaimed, ""Whew!"" But we persevered and made it to the site. The water was refreshingly chilly, and the coldness was palpable, making our bodies feel numb. We stayed for less than an hour before moving on to the nearby waterfalls, another 30-minute trek. However, the trip was well worth the effort, as the falls were calming, and the scenery was breathtaking. It was as if we were one with nature, and soaking in the cold water was a form of communion with the earth. The cold air and water lulled us into a state of serenity, making us feel like we were on the verge of sleep."
29,hybrid,none,none,polish_extreme_minor,blog,"Well, I'm sure my sisters are drunk off their butts. Today was Pride in San Diego. I know my sisters, and when it's drinking time, it's drinking time. It's the one thing I didn't get from the Buenviajes, the want to drink. There are few times I don't mind drinking, but let's just say they are very rare times. So, we have a month left before Ed leaves. I think it's starting to sink in with Ed and all of us. I think it sank in with me a long time ago. I just hope that Ed will be here for Bailey's surgery. We've been keeping an eye on his swelling, and there definitely is quite a bit of swelling."
30,hybrid,none,none,polish_extreme_minor,blog,"Saturday, we took Connor to Fireman's Park, thinking the fireman's Easter egg hunt was to start at 11 a.m. It turned out it was on Friday. Thank goodness I brought a bag of eggs with me just in case. So Connor had a great time finding eggs out in the park. Sunday morning, when he woke up, he was so excited that the Easter bunny had come. There's nothing better than seeing the excitement on your child's face. After egg hunting, we all went to church. Even though the Easter bunny is fun and all, we do make sure our kids know the true meaning of the holidays. This was Megan's first Easter, and she looked so cute in her jean dress and stockings."
31,hybrid,none,none,polish_extreme_minor,blog,"Friday, November 22, 2002 - Woohoo! My boots are at the house! I forgot and had them delivered to my house instead of work, so I'll have to wait another 4 hours to get them. Argh! These are my face boots, and Tredair flame boots. I rock! I somehow managed to get a flat tire. Luckily, I'm at work, so the guys are going to inflate it for me and ensure it holds air. If not, they'll change my tire and slap the spare on it. Thankfully, my spare is full-sized. I may get to buy a new tire tonight, woohoo! I'll get a new tire here I come! I thought I had found another VW."
32,hybrid,none,none,polish_extreme_minor,blog,"I know I previously defended my parents, almost instinctively taking their side, well, here's a change of heart. My parents don't know anything. They think they know me so well, perhaps even to the extent that they can read emotions off my face. They can't. My parents know nothing about us. When I go upstairs after arguing with Nicole about Kelli, like I just did a few minutes ago, and they want me to tell them what's wrong. Yeah, how about you just let me handle it? I don't have to tell you what's wrong all the time. Here's the situation with Nicole and Kelli. Kelli and Nicole don't like each other."
33,hybrid,none,none,polish_extreme_minor,blog,"Music for the day  94.7 FM almost didn't make it to work on time. A huge accident at 14th and Constitution Avenue in Virginia is causing traffic hell. I was able to skillfully get my car from the far left lane to the far right and made it onto Route 50. This, of course, means nothing to anyone unless you live around here. So, I'm happy to be sitting here instead of still sitting in my car. Yesterday, Sarah decided to Google me, and lo and behold, the email I wrote to Ivar Meisel on ESPN.com was published online. I had no idea; I thought it wasn't the most well-written argument, but I guess someone thought otherwise."
35,hybrid,none,none,polish_extreme_minor,blog,"I had the pleasure of seeing Harry Potter and the Prisoner of Azkaban on its opening day, thanks to Mike for the ticket! I must say, it was a bloody brilliant film. Daniel Radcliffe, aka Harry Potter, has grown up so fast and is so endearing. I must admit, I'm a bit biased towards Gryffindor, but I wore a Ravenclaw tie anyway. Overall, I give the movie 4 and a half stars, as they left out some important details. I might consider going to see it again in two weeks."
36,hybrid,none,none,polish_extreme_minor,blog,"Pears and peanut butter attempt #2. I have a difficult time, and my own jar of peanut butter which I can dip the pears into, but it's still crunchy peanut butter, not smooth, and I definitely think it makes a difference. I'm also slightly perturbed as I thought this was a healthy snack, and I've just noticed that per 5th of a jar (and our jars are way smaller) as in per 100g there are 614 calories. Don't think about it. I've just gotten back from an evening out at my old music teacher/friend's house. Yes, I know... I missed a few things, but I did tape it! I've also discovered that they're showing repeats of series 9 every morning at 9 55. It was good seeing my friend; it's strange, but good."
37,hybrid,none,none,polish_extreme_minor,blog,"URL link  Some people are jumping to connect URL link this dot  The URL link organization for security and cooperation in Europe was invited to monitor the election by the state department. The observers will come from the OSCE's office for democratic institutions and human rights. It will be the first time such a team has been present for a US Presidential election. With URL link this dot  A baker's dozen of congressional Democrats, among them four New Yorkers, has petitioned UN Secretary-General Kofi Annan to dispatch international observers to Florida to oversee this year's presidential ballot there. I humbly disagree. Based on the information available, the OSCE seems to be coming here to learn from the US election process, not to oversee it, which was the original partisan and childish call for UN."
38,hybrid,none,none,polish_extreme_minor,blog,"My mood has lifted. I plan to take Prozac until late in the day, but I'm feeling a bit down, and I'm prone to tears. However, a surprise visit from my boyfriend, complete with ice cream sundaes and holding his hand, helped lift my spirits. I also had a scary dream last night, where people were shooting machine guns at the news bureau, but my boyfriend's presence was a welcome distraction. I don't have to work this morning, but I do have to call a man to get his rate card. Tonight, I'm looking forward to seeing two of my closest friends, Amy and Kate, and I'm hoping to squeeze in some study time. Tomorrow, I might see someone I haven't seen in a while for our double date."
39,hybrid,none,none,polish_extreme_minor,blog,"So, a lot has been going on with me... So, Debbie and I fought over what China I was allowed to use. I mean, come on, do you pull out enough expensive China to feed an entire freaking black Baptist choir! So, anyway, she had dishes galore! Sauces, tea pots, coffee cups, wine goblets, water glasses, seven different types of forks and spoons, dinner plates, salad plates, dessert plates, soup bowls, side bowls... I was like, 'Oh my goodness!' And then she yelled at me for eating appetizers as the turkey was cooking! I was like, 'I will eat, grarg!' So, then to the hospital with my father."
40,hybrid,none,none,polish_extreme_minor,blog,"At a naturalization ceremony in Jacksonville, Florida, a ceremony that usually goes off without a hitch, an unusual sight occurred. On June 29, a crowd of nearly 200 people gathered to witness the swearing-in of new American citizens. However, just before they left, an immigration official directing the ceremony urged them to stop by a voter registration table - a common sight at such events. But this table was unusual  those handing out forms were Republican volunteers, and the party affiliation box had been checked off ahead of time to ensure that all the new voters were members of the GOP. The scene was witnessed by Linda Cross, who was there to watch her husband, Dario Cruz, take his citizenship oath."
41,hybrid,none,none,polish_extreme_minor,blog,"Hi all, one good news in store for you. I am taking up the role of project leader for my project, effective from Monday. My current project plan is going to be onsite, the day after tomorrow, that's yes. I will be coordinating with two onsite coordinators and eight team members. As of now, I am tied up with KT plans since one other project with eight team members is going to help us in the next release, as it's going to be a big one. Monday's business security audit is scheduled to take place in Chennai, India. A lot of things need to be fine-tuned at this stage... I am just hoping that I will carry out all the responsibilities smoothly. Let's see. Goodbye for now. Cheers... Kavitha."
42,hybrid,none,none,polish_extreme_minor,blog,"So, it's not really hooky, but I've been accumulating sub-days and decided to cash one in today, Wednesday, the 10th in Japan (the post-time gives the U.S. date, so it's technically not correct), so I can just goof-off for a couple of days. Nothing like 48 hours of daydreaming to get one's creative energy back. I have it good for a forgeiner, and my timing was good, too. The illustration part is the icing on the cake. I'd probably complain more if that didn't fall in my lap. I know I am getting ripped off, though. I'm not blind to that fact. Getting hungry. Might go get some Mexican food at Speak Easy, the 'American-style' diner just across the street from the post office in my little prefecture."
43,hybrid,none,none,polish_extreme_minor,blog,"I take pride in making anyone who frequents Casa Pescatore feel as comfortable as possible. I want them to feel at home, as they would in their own residence. Yesterday, I hope I succeeded. The masses gathered on Perry Avenue, with what many consider 'extreme prejudice'. 4 30pm was the time my best friend Eric and his son Nunu came over with a huge pan of baked ziti. The tables were set, and I had all the food I cooked, and the bells were ringing crazily. Before I could blink, my best friend from Florida walked through the door, and that made me smile. I missed that person so much. The bonus was him bringing his wife along. She is expecting, and this is the closest I could get to being an uncle. I spoiled that girl with tray after tray of food and tiramisu."
44,hybrid,none,none,polish_extreme_minor,blog,"I liked the idea of that as an offense - maybe that could've been a way out of being burned as a witch. As a non-American blogger, I've been a little reluctant to get involved in some of these discussions, particularly the bits about flags, but since I started it (the subject, not the flag-burning) I suppose I'd better say something. Firstly, I think that the idea of having a law against flag-burning is completely nonsensical. The moment you start according to a symbol - any symbol - that kind of automatic reverence and protection, you've taken a small but important step towards totalitarianism. Symbols are kind of fickle - they don't a priori represent anything in themselves; it's what they are perceived as meaning or made to represent that's important."
46,hybrid,none,none,polish_extreme_minor,blog,"I'm excited to see what my blog will actually look like. I'm not quite sure what will be happening here, whether I'll take to it and whatnot, but since I spend so much of my time in front of a machine, I might as well make proper use of my time and post all these bits of craziness that whiz around, nay stumble around more like, in my head. I was inspired by a blogger who kept us up to date in the most intimate fashion about her day-to-day existence, and somewhat entertained at the same time."
47,hybrid,none,none,polish_extreme_minor,blog,"1. What's your favorite movie or series of movies? I'm obsessed with the Evil Dead series. If it wasn't obvious, I have one of the largest collections of stuff from that movie series ever.

2. Can you play an instrument? I play the bass guitar, and I rock out.

3. What's the biggest money-wasting vice? Either my compulsive buying of DVDs or any new technology.

4. Do you have any phobias, allergies, or compulsive behaviors? No, no, and I must bank-face all my money in my wallet in order from least to greatest at all times.

5. How much wood could a woodchuck chuck if a woodchuck could chuck wood? Because I said so."
48,hybrid,none,none,polish_extreme_minor,blog,"I had the opportunity to watch Troy with my family tonight. Unfortunately, I was not impressed. I'm too tired to delve into specifics, but I do think it had potential. However, I believe that too much energy was spent on the set, which was magnificent, and not enough on creating a solidifying tone, theme, etc. The story was retold, but it wasn't particularly gripping, and I don't feel like I gained anything from watching it. The character development was rather weak. Additionally, I thought the score was poor, and was essentially a knock-off of Gladiator. The Gladiator used the background music of a moaning woman, which worked because it backed up and complemented a genuinely gripping narrative."
49,hybrid,none,none,polish_extreme_minor,blog,"Here is a hello to the newest atom/rss reader on the block, pulpfiction 1.0 from freshly squeezed software. It appears to have a lot of native app goodness. Please note that it's not free or free, as that seems to be a 'hot topic' on the internet again. You can try it for 15 days and then go back to something else, or pay $25 if you like it. One notable feature that stands out is how each post is its own entity, and can be moved around, stored, labeled, and even deleted. This could make some news tracker type people very happy. It imports and exports opml, as you might expect."
50,hybrid,none,none,polish_extreme_minor,blog,"I miss my sister terribly - it just seems strange not to have her around, annoying me (just joking...). Even though it was only for a week, she really made her presence felt, and I mean that in a good way. Just doing the scrapbook for our trip to Tasmania brings fond memories of a time past recently - last week, in fact. Maybe it's just the thought that I won't see her for quite a while - with her going to Bristol in September/October and all. She represented, on a deeper level, a link to my family back home. Oh, how I miss them all. Tomorrow is the start of a new term. How did the holidays fly by so quickly?"
51,hybrid,none,none,polish_extreme_minor,blog,"Sometimes I have days when I just don't know what the point is. What's the purpose? No? Well, then you should skip the rest of this because it won't make any sense to you. To those of you choosing to continue, I offer the following observation. I sometimes wish I'd been given the manual. Manuals, if done correctly, would let you know  what things are for, what they can do, how they do the things they do, what happens if you push button X or Y, what to do if things aren't doing what they're supposed to, and the phone number and email address of the omniscient guru who can solve every problem - very useful information. Unfortunately, I didn't get a manual with me."
52,hybrid,none,none,polish_extreme_minor,blog,"And there's nothing wrong with PCs – if I were a full-bore gamer with time to do such a thing, I'd certainly have a PC system for the wealth of available games. However, except for a few unique products, the huge wall of games at CompUSA starts getting repetitive after a while – at first I'm envious, then I start noticing that it's really just a lot of different flavors of the same soda...first-person shooters, mystery games, strategy games, simulations. There are so many variations of Age of Empires that it becomes comical. AOE – with orcs! AOE – with spaceships! AOE – with fuzzy wombats! It's like the endless movie trailers that begin with the line  'In a world...'."
53,hybrid,none,none,polish_extreme_minor,email_content,"Here is the polished text 

From  Blair, Lynn
To  Stevens, Bob; Neville, Sue; Cabrera, Reyna
Subject  NSP Powerpac Issues - Lynn

Following our discussion yesterday afternoon, Reyna and I came back and reviewed the NSP Powerpac agreement. We were specifically looking for language in this agreement which may require us to be true to the customer, regardless of whether or not we were allocating storage on a given gas day. We couldn't put our finger on any language in the current agreement (dated April 1, 2001) that requires us to be true to them, but perhaps we overlooked or misinterpreted something."
54,hybrid,none,none,polish_extreme_minor,email_content,"Mcash.nsf all is fine - no disparate impact in the selection. However, I still would like to see data about why certain persons were selected. Thanks. Michelle Francisco de Jesus
@enron, 10/12/2000 06 07 pm
To  Michelle Cash/Hou/Ect
CC  
Subject  Re  HLP-Employee List
Michelle, thank you. Could you please share the results?
Regards, Frank
Michelle Cash @ect, 10/12/2000 02 32 pm
To  Francisco De Jesus/NA/Enron
CC  
Subject  Re  HLP-Employee List
FYI.
---------------------- Forwarded by Michelle Cash/Hou/Ect on 10/12/2000 02 31 pm ---------------------------
Enron North America Corp.
From  Felecia Acevedo @enron, 10/12/2000 01 43 pm
To  Michelle Cash/Hou/Ect
CC  
Subject  Re  HLP-Employee List
Michelle,"
55,hybrid,none,none,polish_extreme_minor,email_content,"Here is the matrix. Please note that any GTCS with a term of 9 months or longer should be signed by Enron and counterparties. Nelson, are you okay with using a GTCS spot for one-day deals? 

From  Hesse, Lisa
Subject  Re  Matrix
See below is the template. Lisa""

From  Richardson, Stacey
CC  Gonzales, Sharon; Elledge, Susan
Subject  Ena Upstream ""Matrix""
Lisa, this is the matrix I got from Judy Thorne on which GTCS to use. Can you please double-check it and see if anything has changed?"
56,hybrid,none,none,polish_extreme_minor,email_content,"Dear Charlene,

Steve is wanting an answer ASAP regarding a Hesco issue forwarded by Charlene Richmond on 11/01/2000 03 29 pm. Vance L. Taylor responded at 11/01/2000 02 45 pm.

I would suggest reaching out to Darren Farmer or someone on the Texas desk. Sorry, I couldn't be of more assistance.

Best regards,
Charlene Richmond"
57,hybrid,none,none,polish_extreme_minor,email_content,"Hello, I just spoke with Holly at Raphael House. She informed me that the meeting on Thursday, November 2, will be held at 6 pm at the Downtown Marriott (1041 SW Naito, within walking distance from here). The meeting will take place on the ballroom level, one floor below the lobby. If you're interested in the 8 am - noon or noon - 4 pm shifts on Saturday, please feel free to attend. If you're unable to make it, simply show up at those times on Saturday. I plan to attend the meeting, so let me know if you'd like to join me. Thanks again, and hopefully this is the last email!"
58,hybrid,none,none,polish_extreme_minor,email_content,"I am so sorry to hear about the fire. I'm glad to hear that no one was hurt. I hadn't heard about it until you called me today. Please let me know if there's anything I can do. Do you need me to get you anything over here and ship it to London? I can certainly understand that you'll reconsider the trip to Houston next week. I know you must have hundreds of details to handle. My plan right now is to be off the week of Thanksgiving. My nanny will be on vacation that whole week so that she can make a trip out of town. I may do some work early in the week, but likely from home."
