id,model,decoding,repetition_penalty,attack,domain,generation
15,hybrid,none,none,polish_slight_major,blog,"Attitude: Bored; Mood: Indifferent. Looking forward to tonight after a long, tough day in the trenches. Almost no time to write for you readers today. However, it's great to see Tigger (now Akcron) stepping up and making an appearance to talk about various topics. :) Not much else to share; yesterday was Shakespeare on the Green. It was a lovely play, but unfortunately, I had to leave before the final curtain, which was disappointing. Hopefully, I'll be able to watch an entire Shakespeare play someday. But I digress. Akcron is right about the issues with the shower—it's terrible. Admittedly though, watching someone's expression while enduring self-inflicted torture can be pretty amusing."
16,hybrid,none,none,polish_slight_major,blog,"Suddenly, over the past two days, I've been overwhelmed by severe bouts of exhaustion—utterly bone-tiring. Last evening, I went home and fell asleep, only waking when my mother called me around eight-thirty. When I woke up, it was completely dark, and I hadn't turned on the lights, so for a moment, I couldn't tell what time or day it was. It was just my mother's voice breaking through the darkness while I tried to grasp reality. I wonder why I'm feeling so drained... The weather is nice this morning. It was drizzling when I arrived. Though I've heard it's been raining in Calcutta for the last three days."
17,hybrid,none,none,polish_slight_major,blog,"Last night was a disaster. I had to get rid of the sweater I was knitting, despite having completed about 14 inches. I ended up wasting around $10 worth of yarn, considering it costs $8 per skein. Unfortunately, by the time I reached the armholes, there were too many stitches, and the mohair kept tangling as I knitted, making it difficult to unravel the rows. The yarn frequently snapped. Surprisingly, I didn't even curse, which is rare for me. Instead, I just ripped out the stitches while listening to season two of Sex and the City (thanks to the library!). Eventually, I got frustrated and threw it away. On the bright side, I guess I can say I learned a lot through this sweater-making attempt."
18,hybrid,none,none,polish_slight_major,blog,"Last night in class, we were discussing the assigned reading for the week, ""Getting Back into Place: Toward a Renewed Study of the Place-World"" by Edward S. Casey. The first chapter explores ""implacement,"" while the second focuses on ""displacement."" In the initial chapter, Casey highlights the difference that in our modern world and culture, time is viewed as the central organizing principle: we are constantly running out of time, saving time, or just in time. He argues that centering culture around place can create a more grounded community. (This is a brief overview, just in case my professor or any classmate reads this post.) So far, this book is the first reading that has truly captured my attention."
19,hybrid,none,none,polish_slight_major,blog,"Whatever they put in freeze pops to give them those vibrant colors, there should be a warning: may infuse a touch of whimsy into your life. While laughter is undoubtedly delightful, one might question whether we would have ended up climbing that fire escape to drink beer in the howling wind had we not indulged in those freeze pops earlier. As we lingered in a doorway of a bar, unfortunately closed for business, we paused to peruse an office supplies catalog that had recently arrived in the mail. It was fortunate that we did. Who would have imagined that within those pages lay the deals of a lifetime? Certainly, not me. Here are just a few examples: purchase 36 permanent marker pens and receive a stunt kite; buy 30 lever arch files and get a barbecue."
20,hybrid,none,none,polish_slight_major,blog,"Currently listening to ""The Little Drummer Boy"" by Stevan Pasero... and now for my post. Senate Republicans, hands up—who tuned into the 39-hour spectacle of judicial nominations last week? I know I didn't catch the whole thing, although I did check in once or twice. This drawn-out charade was orchestrated by Republicans frustrated that Democrats wouldn't simply agree to confirm four of Bush's more controversial judicial nominees. They aimed to gain political points with this extended display. It's worth noting that Democrats have already approved 168 of Bush's nominees, yet that's apparently insufficient for the power-driven Republicans, who seem to misunderstand their mandate for such theatrics."
21,hybrid,none,none,polish_slight_major,blog,"This weekend was quite enjoyable. After a long hiatus, I indulged in some of nature's greenery, listened to a lot of Nevermore, which I realize I should have embraced much sooner, and immersed myself in reading. I managed to finish three books: Bruce Sterling's ""Heavy Weather,"" Larry Niven's ""World of Ptavvs,"" and Octavia Butler's ""Parable of the Sower."" ""Heavy Weather"" offered a captivating cyberpunk adventure set in a near-future USA ravaged by global warming and widespread anarchy. Although the story was clever, well-paced, and generally convincing, I must admit that it didn't leave me with any particularly profound impressions of the plot or characters. Both were skillfully crafted and vividly portrayed, yet it was a good book rather than a truly great one, in my opinion."
22,hybrid,none,none,polish_slight_major,blog,"Returning from practicum left me challenged during the first week back, but it wasn't until the second week that I could finally see things more clearly. The phenomenon of post-practicum trauma, once hidden, is now becoming increasingly recognized. I was affected, yet a meeting with the course coordinator provided significant relief, allowing me to prevent someone else from enduring a similar experience at a school lacking in proper pedagogical standards. Yesterday, I encountered a fellow classmate who was also dissatisfied. She was resolved to warn the student scheduled for her previous school about the challenges he might face. I advised her to approach the administrator first, hoping we could address the issues more constructively."
23,hybrid,none,none,polish_slight_major,blog,"Life can get incredibly hectic here at times, but there's always a moment to indulge in stress-relief activities. Unfortunately, I've discovered that my skills at 8-ball and ping pong are lacking! Rick, affectionately known as 'the Canuck,' consistently outplays me—our building's front lobby features a ping pong table, offering endless opportunities for a 'quick match.' Last night, I entered an 8-ball tournament at the hotspot, our recreational tent equipped with a popcorn machine, multiple TVs, a jukebox, DVD rentals, a pool table, a dartboard, and, of course, the ubiquitous ping pong table. I was doing fairly well in my game until I made the mistake of scratching on the eight ball. Despite that, I had a genuinely enjoyable time, particularly when two Dutch soldiers joined the tournament, adding to the fun."
24,hybrid,none,none,polish_slight_major,blog,"Fall 1974: I felt like I was tackling my high school algebra book for the 13th attempt, trying to push through the second chapter. I wasn't a math enthusiast back then, and I still am not. I dislike math; in fact, I'm math phobic. You get the idea. As I struggled to grasp algebra, the doorbell rang. Setting my book aside, I went to answer the door, but no one was there. Wonderful. I went back to my studies and had just started to catch a faint glimmer of understanding emerging from my subconscious when the doorbell rang again. Just like that, my breakthrough vanished. I went to the door, and once again, no one was there. Exactly what a struggling math student needs—an unwelcome practical joker."
25,hybrid,none,none,polish_slight_major,blog,"This past week has been incredibly exhausting. From Tuesday to Thursday, I was busy completing the transition to my new classroom. The new space is larger and closer to my grade-level team, which are important factors as I invest countless hours setting it up for the year ahead. Had I known about the move before the school year ended, I would have parted with many unused books and supplies. Unfortunately, I ended up bringing everything along. So, this week was filled with moving, unpacking, and a thorough decluttering process. I'm very grateful to my teammate Jill for her assistance. She continued teaching in my old room this month, and with the help of her wonderful students, she managed to move almost everything for me!"
26,hybrid,none,none,polish_slight_major,blog,"You cannot deny it or escape it: a part of you will always reside within me. Even though I never bore your child, never married you, or even officially became your partner, my love for you was profound. To this day, echoes of that love reverberate in my heart. I will forever be reminded of the precious few nights we shared, our hearts and bodies interwoven in a soul-embrace, embraced by the salty darkness of a beachside evening... or a kiss in the rain. Whenever an overwhelming sadness pierces my heart, you are there. That piece of you... continues to bleed the eternal love that once flourished in me... and still endures. ...For heri"
27,hybrid,none,none,polish_slight_major,blog,"I'm finding this uncomfortable. Investigative reporting feels quite unsettling to me. To clarify, the article I'm working on and its potential consequences are not something I can find ease with. Perhaps it's because I lack a strong belief in it; I can't entirely grasp its essence. The tension behind it, the intense passion required to challenge it—that isn't something I'm familiar with. I grew up in a country where asking questions was unheard of. Truly, you just didn’t question authority. Doing so could get you shot or imprisoned under various security laws. I’m unaccustomed to this freedom of speech and the idea of openly questioning things. Admittedly, I'm not always the easiest person to get along with."
28,hybrid,none,none,polish_slight_major,blog,"Yesterday, my colleagues from the bank and I embarked on an adventure to Guintubdan, La Carolota. For most of us, it was a brand new experience. We hiked towards the waterfalls, a journey that took approximately 30 minutes. It left us all a bit breathless, but we persevered and reached our destination. The water was incredibly cold, like ice, numbing our bodies as we dipped in. We spent less than an hour there before heading to another set of nearby falls, requiring another 30-minute trek. The effort was undoubtedly worthwhile, as the falls exuded a tranquil beauty, and the entire scene was breathtaking. It felt as though one could truly connect with nature, becoming part of its serene rhythm. Immersing myself in the frigid water was akin to communing with Mother Earth, while the crisp air and chilled water could easily lull you into a peaceful slumber."
29,hybrid,none,none,polish_slight_major,blog,"I'm fairly certain my sisters are very intoxicated right now. Today was Pride in San Diego, and knowing them, when it's time to drink, they fully embrace it. Unlike them, I didn't inherit the Buenviaj family inclination to enjoy drinking. There are a few occasions when I don't mind having a drink, but those are quite rare. We now have just a month left before Ed departs, and I believe this reality is starting to set in for both him and the rest of us. However, I realized it quite some time ago. I just hope Ed remains here for Bailey's surgery; we have been closely monitoring his swelling, which has significantly increased."
30,hybrid,none,none,polish_slight_major,blog,"On Saturday, we took Connor to Fireman's Park, expecting the Easter egg hunt to begin at 11 a.m. To our surprise, the event had taken place the previous day. Thankfully, I had brought a bag of eggs with me just in case, allowing Connor to enjoy hunting for eggs in the park. On Sunday morning, when he woke up, he was thrilled to find that the Easter Bunny had visited. There’s nothing quite like the joy on your child's face. After hunting for eggs, we all headed to church. While the fun of the ""Easter Bunny"" is delightful, we make sure our children understand the true meaning of the holiday. This was Megan's first Easter, and she looked adorable in her denim dress and stockings."
31,hybrid,none,none,polish_slight_major,blog,"Friday, November 22, 2002

Woohoo! My boots have finally arrived at the house! I absentmindedly had them delivered to my home instead of work, so now I have to wait another four hours to get them. Argh! These are the Face boots and Tredair flame boots. I rock!

Somehow, I managed to get a flat tire. Thankfully, I'm at work, so the guys here are going to inflate it for me and check if it holds air. If not, they'll replace it with the spare. Luckily, my spare is full-sized. I might get to buy a new tire tonight—woohoo! Here I come, Hamad Tire! I thought I had come across another VW."
32,hybrid,none,none,polish_slight_major,blog,"In a previous post, I defended parents, almost siding with them. Well, here’s a change of heart. Parents actually know very little. They may believe they understand us completely, perhaps even to the extent of reading our emotions just by looking at us. But they can’t. Parents lack understanding about us. After arguing with Nicole about Kelli, like I did just a few minutes ago, they want me to explain what’s wrong. Seriously, I don’t always have to share everything with them. Here’s the deal with Nicole and Kelli: they really don’t like each other. Not one bit."
33,hybrid,none,none,polish_slight_major,blog,"Music of the day: 94.7 FM. I almost didn't make it to work on time because of a massive accident at 14th and Constitution, which is causing a traffic nightmare in Virginia. Fortunately, I skillfully maneuvered my car from the far left lane to the far right and managed to get onto Route 50. Of course, this only matters if you live around here, so never mind. I'm just relieved to be sitting here instead of still stuck in my car. On a different note, yesterday, Sara decided to Google me, and, surprisingly, she found the email I wrote to Ivan Maisel at ESPN.com published online! I had no idea, as I thought it wasn't my best-written argument, but someone apparently disagreed."
35,hybrid,none,none,polish_slight_major,blog,"Here's what I have to say... ""Harry Potter and the Prisoner of Azkaban"" was absolutely brilliant! I went to see it right after school on Friday—yes, that's right, I caught it on opening day! (Thanks to Mike for the ticket.) Daniel Radcliffe, who plays Harry Potter, has grown up so fast and is incredibly charming now! Malfoy, too, haha. The movie was fantastic, though I gave it 4.5 stars because they left out some important details. Overall, it was great. I didn’t really dress up for the movie, but I did wear a Ravenclaw tie, even though I prefer Gryffindor. I might go see it again in a couple of weeks!"
36,hybrid,none,none,polish_slight_major,blog,"Pears and peanut butter experiment, take two. This time, I've got firm pears and my own jar of peanut butter for dipping, but it's still crunchy, not smooth, which I believe makes a difference. I'm also a bit surprised—I thought this was a healthy snack, but I've just realized that 100g of peanut butter (about a fifth of our jar, which is smaller than usual) contains 614 calories! Trying not to dwell on that. I just returned from an evening at my old music teacher and friend's house. Yes, I realize I missed something for that, but I recorded it! I've also discovered that they're airing reruns of series 9 every morning at 9:55. It was good to catch up with my friend—strange, but good."
37,hybrid,none,none,polish_slight_major,blog,"Some individuals are eager to make connections, highlighting that the Organization for Security and Co-operation in Europe (OSCE) was invited by the State Department to monitor the election. Observers will be drawn from the OSCE's Office for Democratic Institutions and Human Rights. This marks the first occasion such a team will attend a U.S. presidential election. Meanwhile, a group of thirteen congressional Democrats, including four from New York, have requested U.N. Secretary-General Kofi Annan to send international observers to Florida for this year’s presidential voting. Respectfully, I disagree with this stance. Based on the available information, it appears that the OSCE is here to learn from the U.S. election process, rather than to oversee it, contrary to the initial partisan and immature appeal for U.N. involvement."
38,hybrid,none,none,polish_slight_major,blog,"My foul mood has lifted. The combination of an approaching period and forgetting to take my Prozac until late in the day left me feeling very down and easily brought to tears. However, a surprise visit from my boyfriend at my doorstep, enjoying an ice cream sundae, and holding his hand after a terrifying nightmare involving a shooting at the news bureau helped me feel significantly better. Plus, I don't have to work this morning—yay! However, I do need to call someone at KMIZ to request their rate card. This evening, I'm looking forward to spending time with two of my best friends, Amy and Kate (hopefully with some study time in between). Tomorrow, I might catch up with someone I haven't seen in quite a while for our long overdue WW date."
39,hybrid,none,none,polish_slight_major,blog,"A lot has been happening with me lately. Debbie had an argument with me about which china I was allowed to use. Seriously, who brings out enough expensive china to serve an entire Baptist choir? She had an overwhelming assortment of dishes: saucers, teapots, coffee cups, wine goblets, water glasses, seven different types of forks and spoons, dinner plates, salad plates, dessert plates, soup bowls, and side bowls. I was absolutely flabbergasted! Then, she got upset with me for snacking on appetizers while the turkey was cooking. I insisted I would still have room for the meal, but she didn't believe me! And after all this, I had to rush to the hospital with my father."
40,hybrid,none,none,polish_slight_major,blog,"The GOP faces criticism over recruitment practices, leading to the relocation of naturalization ceremonies in Jacksonville after complaints emerged about GOP activists registering new citizens as Republicans. The article, written by Gary Fineout and Alfonso Chardy, describes a typical citizenship ceremony in Jacksonville with around 200 people becoming new Americans. Before departing the June 29 event, an immigration official encouraged the new citizens to visit a voter registration table—a common practice at naturalization ceremonies. However, this table was unusual: Republican volunteers were distributing forms with the party affiliation box pre-checked to enroll all the new voters as GOP members. Linda Cross, attending to witness her husband Dario Cruz take his citizenship oath, found the situation suspicious."
41,hybrid,none,none,polish_slight_major,blog,"Hello everyone,

I have some exciting news to share with you. Starting this coming Monday, I will be taking on the role of Project Lead for my current project. My current PL will be traveling onsite the day after tomorrow, which is why I’ll be stepping into this position. I'll be coordinating with two onsite coordinators and managing a team of eight members.

At the moment, I am busy with knowledge transfer plans, as another project team, also consisting of eight members, will be assisting us in the next release due to its size. Additionally, there will be a BS7799 security audit at Chennai's Infosys this Monday, which requires fine-tuning several aspects.

I am hopeful that I will handle all these responsibilities smoothly. Let's see how it goes. Goodbye for now.

Cheers,
Kavitha"
42,hybrid,none,none,polish_slight_major,blog,"Here's my revised version of the original text:

While it might not be exactly hooky, I've been accumulating substitute days and decided to take advantage of one today, Wednesday the 10th, here in Japan (although the post timestamp reflects the U.S. date, making it technically inaccurate). I'm planning to relax and unwind for a couple of days. There's nothing like 48 hours of daydreaming to rejuvenate one's creative energy. I'm fortunate as a foreigner living here, and my timing couldn't have been better. The illustration aspect is just the cherry on top. I'd probably complain more if that opportunity hadn't come my way so effortlessly. I'm aware that I'm getting shortchanged, though—I'm not oblivious to that. I'm starting to feel hungry. I might head over to Speakeasy, the 'American-style' diner just across the street from the post office in my little prefecture, to grab some Mexican food."
43,hybrid,none,none,polish_slight_major,blog,"I have always taken pride in making everyone who visits Casa Pescatore feel as comfortable as possible. I aim to ensure that they feel as at home as they would in their own place. Yesterday, I hope I succeeded. People gathered on Perry Ave, drawn by what many describe as an overwhelming attraction. At 4:30 PM, my best friend Eric and his son Nunu arrived with a massive pan of baked ziti. The tables were set, and I had all the food I’d prepared ready as the bells were ringing wildly. Before I knew it, my close friend from Florida walked through the door, which brought a huge smile to my face. I had missed him dearly. The surprise bonus was that he brought his wife, who is expecting. This is the closest I can get to being an uncle, so I pampered her with tray after tray of food and tiramisu."
44,hybrid,none,none,polish_slight_major,blog,"I appreciated the concept of framing that as an offense—perhaps it could have been an alternative to being accused of witchcraft. As a blogger from outside the United States, I’ve been somewhat hesitant to wade into these discussions, especially those concerning flags. However, since I brought up the topic (though not the act of flag-burning), I feel compelled to share my thoughts. Firstly, I believe that enacting a law against flag-burning is utterly irrational. Once you start granting a symbol—any symbol—such automatic reverence and protection, you're making a small yet significant move towards totalitarianism. Symbols are inherently unstable; they do not inherently represent anything. It is how they are perceived or what they are made to represent that holds significance."
46,hybrid,none,none,polish_slight_major,blog,"I have yet to see what my blog will ultimately look like, but this seems to be the starting point. I'm not entirely certain what will unfold here or if I will truly embrace it, but given how much time I spend in front of a computer, I might as well use my time productively by sharing the random thoughts that dart—or perhaps stumble—through my mind. I was inspired by a fellow blogger (whom I have never met in person). She managed to keep us updated on her daily life in such an intimate and entertaining manner."
47,hybrid,none,none,polish_slight_major,blog,"1. Everyone has a favorite movie or film series they're obsessed with. What's yours? For me, it's the Evil Dead series—if that wasn't already obvious. I boast one of the largest collections of memorabilia from that series.  

2. Can you play an instrument? Absolutely, I play the bass guitar and yes, I rock out!

3. What's your most extravagant spending habit? It's a toss-up between my compulsive purchase of DVDs and my addiction to the latest technology.  

4. Do you have any phobias, allergies, or compulsive behaviors? Actually, no phobias or allergies, but I do have a compulsive behavior: I must organize all the bills in my wallet from least to greatest denomination.  

5. How much wood could a woodchuck chuck if a woodchuck could chuck wood? Simply because I said so."
48,hybrid,none,none,polish_slight_major,blog,"Hello, so I watched ""Troy"" with my family tonight, and I must say, I wasn't impressed. I'm too tired to delve deeply into specifics, but I felt it had potential. However, too much effort seemed to be focused on the magnificent set design, rather than on establishing a strong tone and theme. While it presented the story, it wasn't particularly captivating, and I didn't feel like I gained anything from watching it. The character development was quite weak. Furthermore, I found the score to be poor, almost as if it were trying to mimic ""Gladiator."" In ""Gladiator,"" the use of a background score with a moaning woman was effective because it supported and enhanced a genuinely compelling narrative."
49,hybrid,none,none,polish_slight_major,blog,"Let's give a warm welcome to the latest addition to the atom/RDF/RSS reader family: PulpFiction 1.0 by Freshly Squeezed Software. This new application offers plenty of native app features. It’s worth noting that it isn’t available for free or as open-source software, which is a frequently discussed topic online. Users can test it for 15 days before deciding to either stop using it or purchase it for $25. A standout feature is the ability to manage each post as a distinct item—you can move, store, label, or even delete them as you wish. This functionality is particularly appealing for those who track news closely. Additionally, the software imports and exports OPML files, which is to be expected."
50,hybrid,none,none,polish_slight_major,blog,"Today, I find myself missing my sister immensely—it feels so odd not having her around, even if she did have a knack for driving me up the wall (just kidding...). Despite her visit lasting only a week, her presence was undeniably impactful, in the best possible way. As I work on the scrapbook for our trip to Tasmania, I'm flooded with cherished memories from just last week. It might be the realization that I won't see her for quite some time, especially with her move to Bristol in September or October. On a deeper level, she was a connection to my family back home, and my heart aches to be with them all again. Tomorrow marks the beginning of a new term. How did the holidays pass by so swiftly?"
51,hybrid,none,none,polish_slight_major,blog,"Have you ever experienced a day where nothing seems to make sense? No? In that case, you might want to stop reading, as the following won't resonate with you. For those who decide to read on, I offer this thought: ""Sometimes, I wish I'd been given a manual."" A well-designed manual provides essential guidance—explaining the purpose of things, their capabilities, how they function, the results of pressing different buttons, and troubleshooting steps if things go awry. It even offers the contact information of an all-knowing expert who can address any issue. This kind of information would be incredibly valuable, yet, unfortunately, I wasn't given such a manual for myself."
52,hybrid,none,none,polish_slight_major,blog,"PCs are great, and if I were an avid gamer with time to indulge, I'd definitely invest in a PC for its vast array of games. However, aside from a few exceptional titles, the overwhelming selection at stores like CompUSA starts to feel repetitive. Initially, I feel a sense of envy, but soon realize it's much like tasting different variations of the same soda—first-person shooters, mystery games, strategy games, simulations. The countless versions of ""Age of Empires"" can become quite amusing. There's ""AoE"" with orcs, ""AoE"" with spaceships, ""AoE"" with fuzzy wombats! It's reminiscent of movie trailers that always open with, ""In a world..."
53,hybrid,none,none,polish_slight_major,email_content,"Lblair (non-privileged).pst

-----Original Message-----

From: Threet, Kay  
Sent: Thursday, June 28, 2001 11:08 AM  
To: Blair, Lynn  
Cc: Stevens, Bob; Neville, Sue; Cabrera, Reyna  
Subject: NSP PowerPac Issues  

Lynn, 

Following our discussion yesterday afternoon, Reyna and I revisited the NSP PowerPac agreement. We were specifically searching for any clauses that might obligate us to adjust for the customer, irrespective of whether storage was allocated on a specific gas day. We couldn't identify any language in the current agreement (dated April 1, 2001) that mandates us to make such adjustments, but it’s possible we missed or misinterpreted a clause."
54,hybrid,none,none,polish_slight_major,email_content,"Subject: HLP-Employee List Update

Hi Michelle,

Everything is in order with Mcash.nsf; there is no evidence of a disparate impact in the selection process. However, I would still like to review the data to understand why certain individuals were chosen. Thank you.

Best,  
Michelle  

---

From: Michelle Cash  
Sent: 10/12/2000 06:07 PM  
To: Michelle Cash/HOU/ECT@ECT  
CC:   
Subject: Re: HLP-Employee List  

Hi Michelle,  

Thank you for the update. Could you please share the findings?  

Regards,  
Frank  

---

From: Michelle Cash  
Sent: 10/12/2000 02:32 PM  
To: Francisco DeJesus/NA/Enron@Enron  
CC:   
Subject: Re: HLP-Employee List  

FYI.  

---

Forwarded by Michelle Cash/HOU/ECT on 10/12/2000 02:31 PM

Enron North America Corp.  
From: Felecia Acevedo @ Enron  
Sent: 10/12/2000 01:43 PM  
To: Michelle Cash/HOU/ECT@ECT  
CC:   
Subject: Re: HLP-Employee List  

Michelle, I have completed the analysis. Will you be in your office this afternoon?"
55,hybrid,none,none,polish_slight_major,email_content,"Gnemec (non-privileged).pst

I am comfortable with the matrix. Additionally, please ensure that any General Terms and Conditions (GTC) with a duration of 9 months or longer are duly signed by Enron and the counterparties. Nelson, do you approve of using a GTC spot for one-day transactions?

-----Original Message-----
From: Hesse, Lisa  
Sent: Wednesday, November 14, 2001, 5:32 PM  
To: Nemec, Gerald  
Subject: Re: ENA Upstream ""Matrix""

Please refer to the template below.

Lisa  

-----Original Message-----
From: Richardson, Stacey  
Sent: Wednesday, November 14, 2001, 5:20 PM  
To: Hesse, Lisa  
Cc: Gonzales, Sharon; Elledge, Susan  
Subject: ENA Upstream ""Matrix""

Lisa, the matrix I received from Judy Thorne outlines which GTCs to use. Could you review it to verify if there have been any updates?"
