id,model,decoding,repetition_penalty,attack,domain,generation
26,hybrid,none,none,polish_minor,blog,"You can't help it, you can't evade it: a piece of you will always live in me. Even if I never carried you child, even if I was never married to you, even if I was never an official pair to you... I loved you immensely, and to this day the feeling carries an echo through my heart. Forever will I always be reminded of the very few nights we spent together, hearts and limbs entwined in a soul-embrace, drenched in the salty darkness of an evening by the beach... Or a kiss under the rain. Whenever I get the feeling of a dark glass puncturing my heart, you will be there. That piece of you... Bleeding the eternal love that once lived in me... And still remains. For always."
27,hybrid,none,none,polish_minor,blog,"I am uncomfortable with the concept of investigative journalism. The article I am writing and its implications do not sit well with me, and I am not entirely convinced of its validity. Perhaps it is because I do not fully understand or believe in it. The passion and urgency behind it are not something I am accustomed to, and I struggle to fully grasp the motivations behind it. I have grown up in a society where questioning authority is not encouraged, and I am not used to expressing my doubts out loud. In my country, questioning the government or any authority figure can lead to serious consequences, including imprisonment. As a result, I am not comfortable with the freedom of speech and the ability to question things openly. I am not an easy person to get along with, and this discomfort only adds to the complexity of the situation."
28,hybrid,none,none,polish_minor,blog,"We embarked on an outing yesterday with my colleagues at the bank, visiting Guintubdan and La Carolota. It was a first-time experience for many of us. We trekked to the falls, a 30-minute journey. As we caught our breaths, the chilly water of the falls hit us, causing our bodies to feel numb from the cold. Although we only stayed for less than an hour, the scenery was breathtakingly calming, and the experience was worth it. The nearby waterfalls required another 30 minutes of trekking, but the journey was tranquil, allowing us to connect with nature. Immersing myself in the cold water was a serene experience, feeling one with mother earth. The combination of the cold air and water lulled me into a state of relaxation."
29,hybrid,none,none,polish_minor,blog,"I am confident that my sisters are consuming an excessive amount of alcohol. Today was Pride in San Diego, and I know that when they are drinking, it is drinking time. It is a habit that I have not been able to break them of, despite my efforts. There are only a few instances where I do not mind drinking, but they are rare occasions. With only a month left before Ed leaves, I think it is starting to sink in for everyone, including myself. I have been keeping a close eye on Ed's swelling, and there is certainly a noticeable amount of swelling. I hope that Ed will be here for Bailey's surgery, as we have been closely monitoring his condition. It is a concern for all of us."
30,hybrid,none,none,polish_minor,blog,"Saturday, we took Connor to Fireman's Park thinking the Easter egg hunt was starting at 11am. However, it turned out to be on Friday. Thankfully, I had a bag of eggs with me, so Connor was still able to have a great time finding eggs in the park. On Sunday morning, he was thrilled when he woke up and realized the Easter Bunny had visited. There's nothing quite like seeing the excitement on a child's face on Easter. After the egg hunt, we all went to church. While the Easter Bunny is a fun and enjoyable tradition, we also make sure our kids understand the true meaning of the holiday. This was Megan's first Easter, and she looked adorable in her jean dress and stockings."
31,hybrid,none,none,polish_minor,blog,"Sure, here is the polished text:
Friday, November 22, 2002
Whoo-hoo! My boots are at the house! I forgot and had them delivered to my house instead of work, so I have to wait another 4 hours to get them. Argh! These are my favorite boots, the Face Boots and Tredair Flame Boots. I rock! I somehow managed to get a flat tire. Luckily, I'm at work, so the guys are going to inflate it for me and make sure it holds air. If not, they're going to change my tire and slap the spare on it. Thankfully, my spare is full-sized. I may get to buy a new tire tonight, woohoo! Hamad tire here I come! I thought I had found another VW."
33,hybrid,none,none,polish_minor,blog,"As I sat in my car, stuck in traffic on the Beltway, I couldn't help but feel a sense of relief wash over me. It was a miracle that I was able to maneuver my vehicle from the far left lane to the far right, and I was grateful to have made it to my destination without any further delay. This unexpected turn of events was all the more remarkable given that, just the day before, I had composed an email to Ivan Maisel on ESPN.com, which was subsequently published online. I had no idea that my message had been made publicly available; I thought it was simply a private correspondence between myself and the author. Nonetheless, I was pleased to see that my missive had gained some attention, even if it was not the most eloquently argued argument."
36,hybrid,none,none,polish_minor,blog,"Here is the polished text without the unnecessary filler words and phrases:
""Pears and peanut butter attempt #2. I have hard pears this time, and my own jar of peanut butter which I can dip the pears into, but it is still crunchy peanut butter, not smooth. I am also slightly perturbed as I thought this was a healthy snack and have just noticed that per 5th of a jar (and our jars are way smaller) as in per 100g there are 614 calories!!!!!!!! Don't think about it. Just got back from an evening out at my old music teacher/friend's house. Yes, I know... I missed her for that- but I did tape it! Have also discovered that they are showing repeats of Series 9 every morning at 9:55! It was good seeing my friend, strange but good."
37,hybrid,none,none,polish_minor,blog,"The OSCE, an organization dedicated to promoting security and cooperation in Europe, has been invited by the State Department to monitor the upcoming U.S. presidential election. This marks the first time the OSCE has been invited to observe a U.S. presidential election. In addition, a baker's dozen of Congressional Democrats, including four New Yorkers, have petitioned U.N. Secretary-General Kofi Annan to dispatch international observers to Florida to oversee the election. While I understand the desire for international observation, I humbly disagree with this call. Based on the information available, it appears that the OSCE is coming to learn from the U.S. election process, not to oversee it."
40,hybrid,none,none,polish_minor,blog,"GOP Gets Rebuked on Naturalization Ceremonies in Jacksonville, Relocation Planned After Complaints of GOP Activists Registering New Citizens as Republicans

By Gary Fineout and Alfonso Chardy, the citizenship ceremony in Jacksonville appeared to go off without a hitch, with a crowd of nearly 200 people becoming new Americans. Just before the new citizens left the June 29 event, an immigration official directing the swearing-in urged them to stop by a voter registration table - a not uncommon sight at naturalization ceremonies. However, this table was unusual: those handing out forms were Republican volunteers - and the party affiliation box had been checked off ahead of time to make all of the new voters members of the GOP. All of it was suspicious to Linda Cross, who was there to watch her husband, Dario Cruz, take his citizenship oath."
41,hybrid,none,none,polish_minor,blog,"Hi all,

I have some good news for you. I will be taking on the role of project lead for my upcoming project starting from next Monday. I will be coordinating with two onsite coordinators and eight team members. As of now, I am still tied up with KT plans as one other project with teamsz 8 is going to help us in the next release because it's going to be a big one. The Monday BS7799 security audit is going to happen in Chennai Infy. A lot of things need to be fine-tuned at this stage...I am just hoping that I will be able to carry out all my responsibilities smoothly. Let's see. Bye then. Cheers...Kavitha"
42,hybrid,none,none,polish_minor,blog,"So it's not really a holiday, but I've been accumulating days off and decided to cash one in today, Wednesday the 10th in Japan (the post time gives the US date, so it's technically not correct). So I can just take a couple of days to daydream and recharge my creative energy. It's a nice change of pace for a foreigner like me, and my timing was good too. The illustration part is the cherry on top. I'd probably complain more if it didn't fall into my lap. I'm aware that I'm getting a raw deal, but I'm not blind to that fact. I'm feeling a bit peckish, might head to Speak Easy for some American-style Mexican food across the street from the post office in my little prefecture."
43,hybrid,none,none,polish_minor,blog,"I have always taken pride in making visitors to Casa Pescatore feel as comfortable as possible. I want them to feel at home, just as they would in their future residence. Yesterday, I hope I succeeded. The masses congregated on Perry Avenue with what some consider 'extreme prejudice.' At 4:30 pm, my best friend Eric and his son Nunu arrived with a large pan of baked ziti. The tables were set, and I had cooked all the food, including the bells ringing loudly. Before I could blink, my best friend from Florida walked through the door, which made me smile. I missed that person so much. The bonus was that he brought his wife along, who is expecting and this is the closest I could get to being an uncle. I spoiled that girl with tray after tray of food and tiramisu."
44,hybrid,none,none,polish_minor,blog,"Sure, here is the polished text:
I liked the idea of that as an offense - maybe that could've been a way out of being burned as a witch. As a non-American blogger, I've been a little reluctant to get involved in some of these discussions, particularly the bits about flags, but since I started the subject (the subject, not the flag-burning) I suppose I'd better say something. Firstly, I think that the idea of having a law against flag-burning is completely nuts. The moment you start accorded a symbol—any symbol—that kind of automatic reverence and protection, you've taken a small but important step towards totalitarianism. Symbols are kind of fleeting - they don't inherently represent anything in themselves; it's what they are perceived as meaning or made to represent that's important."
47,hybrid,none,none,polish_minor,blog,"1. Everyone is obsessed with one movie or series of movies, what's yours? - My obsession is the Evil Dead series.
2. Can you play an instrument? What is it? - I play the bass guitar.
3. Biggest money wasting vice? - My biggest money-wasting vice is probably my compulsive buying of DVDs.
4. Have any phobias, allergies, or compulsive behaviors? - I don't have any phobias or allergies, but I do have a compulsive behavior of organizing and reorganizing my possessions.
5. How much wood could a woodchuck chuck if a woodchuck could chuck wood? - Because I said so, a woodchuck could chuck as much wood as a woodchuck could chuck."
48,hybrid,none,none,polish_minor,blog,"1. Lack of focus on specific aspects of the show: You felt that the show tried to cover too many aspects of ancient Rome and didn't spend enough time on any one specific topic, making it difficult to fully engage with the material.
2. Weak character development: You didn't feel that the characters were well-developed and didn't have a strong emotional impact on you.
3. Poor score: You thought the music was not particularly memorable or effective in enhancing the mood of the show.
4. Unoriginality: You compared the show unfavorably to ""Gladiator,"" which you felt was a better example of how to tell a compelling story set in ancient Rome.

Overall, it seems that you were looking for a show that would provide a more in-depth exploration of ancient Rome and its culture, with well-developed characters and a more memorable score."
54,hybrid,none,none,polish_minor,email_content,"Mcash.nsf all is fine -- no disparate impact in the selection. However, I would still like to see data on why certain individuals were selected. Thank you. Michelle Francisco de Jesús@Enron 10/12/2000 06:07 pm to: Michelle Cash/Hou/ECT@ECT cc: Subject: Re: HLP-Employee List Michelle, thank you. Could you please share the results? Kind regards, Frank Michelle Cash@ECT 10/12/2000 02:32 pm to: Francisco de Jesús/NA/Enron@Enron cc: Subject: Re: HLP-Employee List FYI. ---------------------- Forwarded by Michelle Cash/Hou/ECT on 10/12/2000 02:31 pm --------------------------- Enron North America Corp. From: Felecia Acevedo @ Enron 10/12/2000 01:43 pm to: Michelle Cash/Hou/ECT"
55,hybrid,none,none,polish_minor,email_content,"2001 5:32 pm to: nemec, gerald subject: re: ena upstream ""matrix see is the template Lisa - original message----- from: richardson, stacey sent: wednesday, november 14, 2001 5:20 pm to: hesse, lisa cc: gonzales, sharon; elledge, susan subject: ena upstream ""matrix"" lisa, this is the matrix i got from judy thorne on which gtcs to use. Can you please double-check it and see if anything has changed?"
56,hybrid,none,none,polish_minor,email_content,"Sure, here is the polished text based on the provided original text:
""Dfarmer.nsf help. Steve Mauch at Hesco is wanting an answer asap. ---------------------- Forwarded by Charlene Richmond/Hou/ECT on 11/01/2000 03:29 PM --------------------------- Vance L Taylor 11/01/2000 02:45 PM to: Charlene Richmond/Hou/ECT@ect CC: Julie Meyers/Hou/ECT@ect Subject: Re: Another Hesco Issue Charlene, this gas purchase is not a part of the wellhead portfolio but is being traded on the Texas desk. I would suggest you get with Darren Farmer or someone on the desk. Sorry, I could not be of more assistance! VLT X3-6353 Charlene Richmond 11/01/2000 08:22 AM to: Julie Meyers/Hou/ECT@ect, Vance L Taylor/Hou/ECT@ect CC: Subject: Another Hesco Issue Meter 986"
60,hybrid,none,none,polish_minor,email_content,"Susan Scott3.nsf certainly. You might also be interested to know that I spoke at length today with Lad Lorenz, and like most parties to this proceeding, Socal Gas is awfully tired of this fight. Lad doesn't expect that Socal will file any sort of substantive challenge to the CPUC's decision. Of course, Socal, will ultimately have the lead in writing the tariff sheets that implement the features of the settlement. I told him that, most likely, we will monitor the implementation phase of the proceeding but were probably not going to mount any serious challenge to the CPUC's decision. Susan Scott 11/29/2000 02:59 pm to: Jeff Fawcett/ET&S/Enron cc: Subject: Re: Proposed Decision - Jeff -- Good wrap-up. May I forward to MKM and Drew?"
61,hybrid,none,none,polish_minor,email_content,"Sure! Here is the polished text based on the provided original text:
Dear [Owner],

As of the 4th of April 2001, we will be changing our bank from Lloyds TSB to Citibank. Please note that our bank account details will be switching to Citibank. If you have any issues receiving your monthly or quarterly payments, please do not hesitate to contact me.

Kind regards,

Jo Hillier-Smith
Owner
Sunsail Worldwide Sailing Ltd.
Tel: +44 (0) 2392 222215
Email: [joh@sunsail.com](mailto:joh@sunsail.com)

This polished text maintains the same meaning and structure as the original text, but with improved grammar, punctuation, and formatting for better readability."
62,hybrid,none,none,polish_minor,email_content,"Vkamins.nsf ---------------------- forwarded by Vince J. Kaminski/Hou/ect on 08/25/2000 01:47 pm --------------------------- ""Andreas Simou"" <andreas@garpmail.com> on 08/25/2000 08:48:09 am to: <vince.j.kaminski@enron.com> CC: Subject: The GARP 2001 Convention Dear Mr. Kaminski, Please find attached important information concerning the GARP 2001 Convention, which will be held in New York between 13th and 14th February, 2001. Please respond by 6th September so that all your details are correctly put into the brochure and our website. Should you have any queries, please do not hesitate to contact me. I look forward to working with you and to seeing you in New York in February. Kind regards, Andreas ____________________________ Andreas Simou GARP 2001 - Conference Producer Tel."
65,hybrid,none,none,polish_minor,email_content,"I understand. It sounds like you are planning a trip to Calgary to see Shona, and you will be in contact with her before and after the trip to discuss the reorg. Is that correct?"
66,hybrid,none,none,polish_minor,email_content,"Mike Roberts:
Term of Contract: Two yearsSign-on Bonus: 40K Equity: 40KName: Mike Roberts
Vasant:
Term of Contract: Two yearsSign-on Bonus: 35K Equity: 35KName: Vasant
Krishna:
Term of Contract: Two yearsSign-on Bonus: 30K Equity: 30KName: Krishna

Please let me know if you need any further assistance."
67,hybrid,none,none,polish_minor,email_content,"El Paso Natural Gas Pipeline to Test Market Interest in Mainline Expansion
El Paso Natural Gas Pipeline to Test Market Interest in Mainline ExpansionEl Paso Natural Gas Pipeline to Test Market Interest in Mainline Expansion
The El Paso Natural Gas Pipeline has announced an open season to test market interest in a mainline expansion and to satisfy regulatory concerns that something needs to be done to relieve the apparent capacity constraint at the California border. El Paso has been under significant pressure from regulators and shippers to expand due to enormous demand and skyrocketing prices in California.In a January 3 letter to the pipeline, Daniel M. Adamson, Director of FERC's Office of Energy Projects, urged El Paso to consider modifying its Line 2000 project to ""assist the difficult situation"" now facing the California gas market.""

El Paso Natural Gas Pipeline

The El Paso Natural Gas Pipeline is a major pipeline that transports natural gas from the Permian Basin in West Texas to the Southwest Power Pool (SPP) market in California. The pipeline has a capacity of 1.2 Bcf/d and has been in operation since 1999. However, due to increasing demand and limited pipeline capacity, the pipeline has been facing constraints at the California border"
68,hybrid,none,none,polish_minor,email_content,Mhaedic.nsf let's catch up when you get back to Houston. We can go to lunch or set up a time to meet in the office. Mark Bruce Lundstrom@enron_development 03/15/2001 07:45 pm to: Mark E Haedicke@ect cc: Yao Apaasu/enron_development Subject: EGA March Monthly Report Mark - I'm attaching the March report for EGA. I understand that the length is still probably more than you want - we will keep working on whittling it down. I tended to leave in more discussion of troubled projects like SECLP and Dabhol. I hope all is well. I've been on the road for some time and am currently in Singapore. I'm likely to head back to Bombay for at least the first few days of next week. Bruce
69,hybrid,none,none,polish_minor,email_content,"Kmann.nsf hi John, I'm out of town, but will give this a look when I return. Kay J. Nassos@pecorp.com on 01/30/2001 05:16:08 pm to: Kay.mann@enron.com cc: Gregg.penman@enron.com, T.Hermann@pecorp.com, R.Dobson@pecorp.com subject: Confidentiality Agreements Regarding Enovate Hello Kay - It's been a long time since we've last spoken, and I hope things are well. In November, Gregg Penman had sent me two confidentiality agreements related to Enovate and asked that I forward any comments to you directly. I finally have reviewed them and have a couple of comments. The only proposed changes that require explanation are in paragraphs 1 and 3 of each agreement. Paragraphs 1 and 3 are typical provisions in a confidentiality agreement where each side is evaluating a transaction."
70,hybrid,none,none,polish_minor,email_content,"Mary-hain.nsf independent power producers c/o executive committee rcc members d.e. Eyre, wscc r.l. Dintelman, wscc epitf members cptf members legal task force incentives/sanctions & regulatory task force rms legal contacts w/attachments - please see the attached reliability compliance committee nominations letter and form for the alternate rcc member position for the ipp category. E-mail nominations to Robert Dintelman at wscc@wscc.com or fax 801-582-3918 by March 5, 2001. Thomas Hendricks - The following section of this message contains a file attachment prepared for transmission using the internet MIME message format. If you are using Pegasus Mail, or any another MIME-compliant system, you should be able to save it or view it from within your mailer. If you cannot, please ask your system administrator for assistance."
72,hybrid,none,none,polish_minor,email_content,"Sure, here is the polished text:
""Jdasovic (non-privileged).pst [image] =09 [image] =09 power mart '01 october 15-18, 2001 houston, tx george r. Brown conv= ention center for your free exhibition pass you must = pre-register online by october 12. To pre-register, click here and complet= e the required fields, enter ""power"" as your registration password. [image]ignite your insights don't miss special keynote speaker arthur levi= tt, former chairman of the sec. October 16 [image] ignite your care= er schedule your own agenda of specialized workshops that focus on power, n= atural gas, and emerging markets. October 16 - 18 [image] ignite your fun = win a 2002 harley-davidson?"
76,hybrid,none,none,polish_minor,email_content,"Dfarmer.nsf charlotte, this is a desk-to-desk deal. You need to get with the scheduler on the east desk who handles transco. Both desks will need to tie in mops. In this case, pops most likely tried to update the hpl side, but the east desk has not adjusted their side in mops. From: Charlotte Hawkins [Date: Dec 29, 1999, 11:26 am] To: Daren J. Farmer/hou/ect@ect CC: Subject: Meter 74, December Bridgeback Error Daren, I have an error for transco bammel for that 20.0/day on days 23 through 27 - do you change the volumes as they are sent back? The volumes are: 23 - 133, 24 - 20783, 25 - 20738, 26 - 20787, 27 - 20123. Thanks! Charlotte. P.S. I have to be clear by noon tomorrow..............."
80,hybrid,none,none,polish_minor,email_content,"Here is the polished text:
Lblair (non-privileged).pst quick inspirations = 09 [image]
Home [image] [image]
You own a computer. You've had to replace your printer ink cartridge. Why does it cost so much? $25 bucks for one cartridge? That's unbelievable! It's unreasonable! And now it's a thing of the past thanks to AllYouCanInk. Why pay $22.99 at a retail store when you can pay $6.95 online? Which makes more sense, $28.99 or $7.95? The choice is obvious! Check out HP, Canon, Epson, and Lexmark for amazing deals on these and other brand names!"
81,hybrid,none,none,polish_minor,email_content,"Please call me when you arrive. Thank you. - Original message - From: Debra Perlingiere, sent: Friday, October 19, 2001 5:11 pm To: Mims, Patrice L. Subject: Central Illinois Confirm I would like to use the following for flexible pricing. Please delete the last sentence regarding the keep whole verbiage as it does not allow for force majeure. Flexible pricing: During the period of delivery for a transaction, customer may request a price other than the original contract price, being a fixed price or (each below defined) by contacting the company during pricing hours requesting any such price for a specified quantity of gas to be scheduled during selected months within the period of delivery; provided, such request must be made prior to 12:00 noon CST."
84,hybrid,none,none,polish_minor,email_content,"The polished text is:
""Kmann.nsf maybe on saturday. ""neil mann"" <nmann@erac.com> on 03/14/2001 12:10:26 pm please respond to <nmann@erac.com> to: <kay.mann@enron.com> cc: subject: re: more kayak yes i did and you are right it does look like fun. Do you want to go by and look at it? nm"
