id,model,decoding,repetition_penalty,attack,domain,generation
12,hybrid,none,none,polish_75,blog,"Today's been a long day, having driven home from Indiana. I'll have to be selective about what I write, as I could easily fill a lot of space and time, but I'm running low on energy. To start, I must say that camp exceeded my expectations - it was truly awesome. Lately, God has been working wonders in my life, and it's been incredible. I've undergone a significant transformation, but I'll get back to the beginning. We arrived at the Twiggs' house on Friday evening and stayed until we left for camp on Monday. During our visit, we attended the fair, church, a parade, went to Walmart, and watched movies."
13,hybrid,none,none,polish_75,blog,"Today marks the end of my summer vacation, and I'm not exactly thrilled about it. I have a dentist appointment scheduled for 9 am, which I'm not looking forward to, but I'd rather get it over with now than try to squeeze it in during the first month of my surgery rotation. I'm feeling anxious and apprehensive about the upcoming school year. As a perfectionist, I strive to excel in everything I do, but starting new things can be daunting. I dislike feeling uncertain and out of control, like a pawn on a chessboard. I've always been someone who likes to take charge and make my own moves, but this new chapter is uncharted territory for me."
14,hybrid,none,none,polish_75,blog,"Arun Shourie discusses how the current Governor of Uttar Pradesh had warned as far back as 1996 about the impending threat of the rise of a 'third Islamic state' in the subcontinent. T V Rajeswar, the former head of the Intelligence Bureau and the present Governor of Uttar Pradesh, had predicted this dire threat in a series of articles published in the Hindustan Times in 1996. Shourie raises a valid point when he questions whether the fact that Rajeswar, rather than himself or Mr. Advani, wrote these warnings makes them more credible. Does this revelation lend truth to the warnings, or does it lead to the conclusion that Rajeswar is a closet communalist, unfit to continue as Governor of Uttar Pradesh?"
15,hybrid,none,none,polish_75,blog,"Attitude: bored, mood: indifferent, looking forward to tonight. It's been a long, arduous day in the trenches, leaving little time to write for our readers. However, it's great to see Tigger (now Akcron) taking the reins and making an appearance, discussing various topics. Yesterday's Shakespeare on the Green was a lovely play, although I had to leave before the closing curtain, which was disappointing. Hopefully, I'll get to see a complete Shakespeare play someday. Akcron is right about the shower issues; it's a problem. The look people get when enduring self-inflicted discomfort can be quite amusing, I must admit. I'm glad to see her tackling the topic."
16,hybrid,none,none,polish_75,blog,"Over the past two days, I've been experiencing severe bouts of exhaustion. It's a bone-deep fatigue that's left me feeling drained. Last evening, I returned home and fell asleep, only waking up when my mother called me around 8:30. When I awoke, the room was dark, and I hadn't turned on the lights, so I was disoriented for a few seconds. All I could focus on was my mother's voice in the darkness as I struggled to regain my bearings. I'm still trying to understand why I'm feeling so exhausted. This morning, the weather was pleasant, with a gentle drizzle when I arrived. In contrast, I've heard that Calcutta has been experiencing rain for the past three days."
17,hybrid,none,none,polish_75,blog,"Last night was the worst. I discarded the sweater I was knitting, having only completed about 14 inches. I lost approximately $10 worth of yarn, which costs $8 per skein. However, the project had become unmanageable, with too many stitches by the time I reached the armholes, and the mohair was prone to knotting, making it difficult to frog the rows. The yarn broke frequently, causing frustration. I remained surprisingly calm, listening to season two of Sex and the City, courtesy of the library. Eventually, I grew tired of it and threw the sweater away. I suppose I could say I gained valuable experience from the attempt. The yarn was a loss, and I didn't even swear, which is unusual for me."
18,hybrid,none,none,polish_75,blog,"Last night in class, we discussed that week's assigned reading, ""Getting Back into Place: Toward a Renewed Study of the Place-World"" by Edward S. Casey. The first chapter explores ""implacement"" and the second, ""displacement."" Casey distinguishes that our contemporary world and culture revolve around time as the situating force, citing phrases like ""we are running out of time,"" ""we have saved time,"" and ""we are just in time."" He argues that using place as the center of culture fosters a more grounded community. This is a rough summation, and I offer this disclaimer in case my professor or classmates read this post. So far, this book is the first reading that has truly resonated with me."
19,hybrid,none,none,polish_75,blog,"Whatever it is they put into freeze pops to make them those colours, there should be some sort of warning: may make your life a bit bizarre. And whilst giggling is good, one wonders if we would have found ourselves up that fire escape drinking beer in the fierce wind had we not been eating them earlier. We stumbled upon a doorway to a bar, sadly closed for business, and paused to examine an office-supplies catalogue that had arrived in the post. Lucky we did. Who could possibly have guessed that within these pages were the special offers of a lifetime? I list but a few: buy 36 permanent marker pens, get a stunt kite. Buy 30 lever arch files, get a barbecue."
20,hybrid,none,none,polish_75,blog,"Currently listening to: ""The Little Drummer Boy"" by Stevan Pasero. Now, onto my post. Senate Republicans, hands up - who watched the 39-hour judicial nominations marathon last week? I must admit, I didn't. However, I did tune in briefly a couple of times. The entire ordeal was a colossal waste of time, orchestrated by Republicans who were upset that Democrats wouldn't nominate four of Bush's judicial picks. They attempted to score political points by holding a multi-day protest. Notably, Democrats have already approved 168 of Bush's judicial nominees. Nevertheless, this wasn't enough for the Republicans, who seem to be under the illusion that they have a significant mandate for such actions."
21,hybrid,none,none,polish_75,blog,"This was a good weekend. I spent a lot of time outdoors, after a long time, and I also listened to a lot of Nevermore (something I should have started doing much earlier) and read extensively. I finished three books over the weekend - Bruce Sterling's Heavy Weather, Larry Niven's World of Ptavvs, and Octavia Butler's Parable of the Sower. Heavy Weather was a good cyberpunk romp through a near-future USA, devastated by global warming and general anarchy. While it was clever, well-paced, and altogether very convincing, I must confess that I failed to come away with any really significant sensations about the story or the characters. Not that both aren't well constructed and vividly etched - it's a good book, but not a great one, I guess."
22,hybrid,none,none,polish_75,blog,"The aftermath of the first week back from practicum was a struggle, but it's only in the second week that the smoke has really started to clear. Post-practicum trauma, a hidden epidemic, is only now coming to light. I was stricken, but an eventual meeting with the course co-ordinator allowed me to release my burden. By doing so, I have prevented another person from being stuck with a pedagogically deficit practicum school. Yesterday, I bumped into another aggrieved classmate who was determined to warn the student due to attend her school in the next practicum about the terrible experience. I calmed her down, suggesting we should first approach the administrator."
23,hybrid,none,none,polish_75,blog,"Things are incredibly busy here at times, but there's always time for stress-relieving activities. I've discovered that I'm not very skilled at 8-ball and ping pong. Rick, the Canadian, consistently beats me, and we often play a quick round on the ping pong table in our building's front lobby. Last night, I participated in an 8-ball tournament at the recreation tent, which we call the hot spot. It's equipped with a popcorn machine, multiple TVs, a jukebox, DVD rentals, a pool table, a dartboard, and a ping pong table. I did fairly well in my one game until I scratched on the eight ball. Despite that, I still had a good time, especially with the two Dutch soldiers who joined the tournament."
24,hybrid,none,none,polish_75,blog,"Fall 1974: I was attempting, for what felt like the 13th time, to fight my way through the second chapter of my high school algebra book. As someone who has never been inclined towards math, I found myself struggling to make sense of it. My aversion to math is undeniable. Just as I was starting to grasp a concept, the doorbell rang, prompting me to put down my book and answer it. However, upon opening the door, I found no one there. I returned to my studies, only to have the doorbell ring again just as I was gaining a glimmer of understanding. My breakthrough vanished instantly. I went to the door once more, only to find it empty. This was the last thing a struggling math student like myself needed – an uninvited practical joker disrupting my already fragile focus."
25,hybrid,none,none,polish_75,blog,"This past week has been nothing short of exhausting. I spent Tuesday through Thursday completing the move to my new classroom. The new room is bigger and closer to my grade level team, which are essential factors to consider as I invest hours in preparing my room for this year. Had I known about the move prior to the end of my school year, I would have discarded many of the books and supplies I no longer use. Unfortunately, they all came with me. So this week was spent moving, unpacking, and purging extensively. I have to thank my teammate Jill for her assistance with all of this. You see, she was still teaching this month in my old room. So she and her lovely students moved almost my entire room for me, which was a huge help."
26,hybrid,none,none,polish_75,blog,"You can't escape it, a part of you will forever be a part of me. Even if we never had a child, never married, or never officially paired, my love for you was immense, and its echo still resonates in my heart. I'll always be reminded of the few nights we spent together, our hearts and limbs entwined in a soulful embrace, under the salty darkness of a beach evening or a kiss in the rain. Whenever a pang of sorrow pierces my heart, you'll be there, that piece of you bleeding the eternal love that once lived in me and still remains."
27,hybrid,none,none,polish_75,blog,"I'm uncomfortable with the investigative reporting I'm doing, and its potential consequences. I'm not entirely convinced by the article's premise, which makes it difficult for me to fully immerse myself in it. I struggle to grasp the underlying passion and angst that drives it. Growing up in a country where questioning authority was discouraged, I'm not accustomed to exercising my freedom of speech. In my homeland, asking questions could lead to severe repercussions, including imprisonment under internal security acts. This newfound freedom to question openly is unfamiliar to me. I've always been someone who speaks my mind, which doesn't always make me easy to get along with."
28,hybrid,none,none,polish_75,blog,"We had an outing yesterday with my colleagues at the bank to Guintubdan, La Carolota. For most of us, it was our first time visiting the area. We embarked on a trek to the falls, which took around 30 minutes, leaving us all breathless. However, the exhaustion was worth it as we finally reached our destination. The icy water was invigorating, causing our bodies to numb from the cold. We only stayed for less than an hour before heading to the nearby waterfalls, which required another 30 minutes of trekking. The trip was worth it, as the falls exuded a calming ambiance and the scenery was breathtaking. It felt like being one with nature, and the experience was truly rejuvenating. The cold air and water were so soothing that they could lull you to sleep. We were all catching our breaths. Whew! but we made it. You can feel your body getting numb because of the coldness. Soaking myself in the cold water was like communing with mother earth."
29,hybrid,none,none,polish_75,blog,"I'm fairly certain my sisters are intoxicated. Today was Pride in San Diego, and I know my sisters well - when it's time to drink, they don't hold back. Drinking is one trait I didn't inherit from the Buenviajes. While I do enjoy a drink on rare occasions, those instances are few and far between. With only a month left before Ed leaves, I think the reality of the situation is starting to sink in for Ed and the rest of us. To be honest, it hit me a long time ago. I just hope Ed will be here for Bailey's surgery. We've been monitoring his swelling, and there's definitely a noticeable amount."
30,hybrid,none,none,polish_75,blog,"On Saturday, we took Connor to Fireman's Park, expecting the Easter egg hunt to begin at 11am. However, it turned out the event was actually held on Friday. Fortunately, I had brought a bag of eggs as a precaution. As a result, Connor still had a great time searching for eggs in the park. The next morning, he woke up excited, believing the Easter bunny had visited. Witnessing the excitement on a child's face is truly heartwarming. Following the egg hunt, we attended church as a family. Although the Easter bunny is a fun tradition, we ensure our children understand the true meaning of the holiday."
31,hybrid,none,none,polish_75,blog,"Friday, November 22, 2002 - I'm thrilled to have my boots at home. Unfortunately, I had them delivered to my house instead of work, so I'll have to wait another four hours to get them. These are the Face boots and Tredair Flame boots - I'm really excited. However, my day took a turn for the worse when I got a flat tire. Luckily, I'm at work, and my colleagues are going to inflate it for me and check if it holds air. If not, they'll change my tire and put on the spare. Thankfully, my spare is full-sized. I may need to buy a new tire tonight, which is a bit of a silver lining."
32,hybrid,none,none,polish_75,blog,"I've had a change of heart since my previous post, where I defended parents and almost took their side. Now, I realize that parents don't truly understand us. They may think they can read our emotions and know us inside out, but the truth is, they don't. After a recent argument with Nicole about Kelli, I went upstairs, and my parents asked me what was wrong. I felt like saying, ""Can't you just give me some space?"" I don't owe them an explanation every time. The situation with Nicole and Kelli is simple: they don't get along."
33,hybrid,none,none,polish_75,blog,"Music for the day: 94.7 fm. I almost didn't make it to work on time due to a massive accident at 14th and Constitution, which caused traffic chaos in Virginia. Fortunately, I skillfully maneuvered my car from the far left lane to the far right and managed to get onto Route 50. This may not be relevant to anyone outside of this area, so I'll spare the details. I'm relieved to be sitting here instead of stuck in my car. Yesterday, Sara decided to Google me and discovered that an email I wrote to Ivan Maisel on ESPN.com was published online. I had no idea; I didn't think my argument was particularly well-written, but apparently someone thought otherwise."
35,hybrid,none,none,polish_75,blog,"I recently had the opportunity to watch Harry Potter and the Prisoner of Azkaban, and I must say it was absolutely brilliant. I managed to catch it on the opening day, right after school on Friday - thanks to Mike for the ticket. Daniel Radcliffe, who plays Harry Potter, has grown up so quickly and is quite charming. Malfoy, too, was quite entertaining. The movie was great overall, but I would give it 4.5 stars as some important details were left out. Although I didn't dress up for the movie, I did wear a Ravenclaw tie, despite being more of a Gryffindor fan."
36,hybrid,none,none,polish_75,blog,"Pears and peanut butter attempt #2. This time, I have hard pears and my own jar of peanut butter for dipping, but it's still crunchy, not smooth, which I think makes a difference. I'm slightly perturbed, having just noticed that per 100g (about a fifth of our smaller jars), there are 614 calories. I'm trying not to think about it. I've just returned from an evening out at my old music teacher's house, who's also a friend. I did tape the show I missed, and I've discovered that they're airing repeats of series 9 every morning at 9:55. It was good seeing my friend, a bit strange but enjoyable."
37,hybrid,none,none,polish_75,blog,"Some people are jumping to connect the dots: the Organization for Security and Cooperation in Europe was invited by the State Department to monitor the election. Observers will come from the OSCE's Office for Democratic Institutions and Human Rights. This will be the first time such a team has been present for a U.S. presidential election. A group of congressional Democrats, including four New Yorkers, has petitioned U.N. Secretary-General Kofi Annan to dispatch international observers to Florida to oversee this year's presidential balloting there. I humbly disagree. Based on available information, the OSCE seems to be coming to learn from the U.S. election process, not to oversee it, which was the original partisan and childish call for U.N."
38,hybrid,none,none,polish_75,blog,"My heinous mood has passed. The combination of an impending period and forgetting to take Prozac until late in the day had left me feeling extremely sad and tearful. However, a surprise visit from my boyfriend, an ice cream sundae, and the comfort of holding his hand after a terrifying dream in which people started shooting machine guns at the news bureau greatly improved my mood. I'm relieved to have the morning off, but I do need to call a man at KMIZ to obtain his rate card. Tonight, I'm looking forward to spending time with two of my closest friends, Amy and Kate, and hopefully squeezing in some study time. Tomorrow, I might see someone I haven't seen in a while for our WW date."
40,hybrid,none,none,polish_75,blog,"GOP Faces Backlash Over Recruitment Tactics at Naturalization Ceremonies in Jacksonville. 

A citizenship ceremony in Jacksonville, attended by nearly 200 people, seemed to proceed as usual, with the crowd leaving as new Americans. However, just before the new citizens departed the June 29 event, an immigration official directing the swearing-in ceremony encouraged them to visit a voter registration table, a common sight at naturalization ceremonies. 

The table, however, was unusual in that it was staffed by Republican volunteers, and the party affiliation box on the registration forms had been pre-checked to make all new voters members of the GOP. This raised suspicions, particularly for Linda Cross, who was in attendance to watch her husband, Dario Cruz, take his citizenship oath. The incident has led to complaints and calls for the relocation of recruitment naturalization ceremonies in Jacksonville."
41,hybrid,none,none,polish_75,blog,"Hello everyone, I have some good news to share with you. Starting Monday, I will be taking on the role of Project Lead for my project. This change is due to my current Project Lead going onsite the day after tomorrow. In my new role, I will be coordinating with two onsite coordinators and eight team members. Currently, I am focused on KT plans, as another project with a team size of eight will be assisting us in the next release, which is expected to be a significant one. On Monday, a BS7799 security audit is scheduled to take place in Chennai Infy. There are several things that need to be fine-tuned at this stage. I hope to carry out all my responsibilities smoothly. Let's see how it goes. Bye for now. Cheers... Kavitha"
42,hybrid,none,none,polish_75,blog,"It's not really a hook, but I've been accumulating sub-days and decided to cash one in today, Wednesday the 10th in Japan (note that the post-time reflects the U.S. date, so it's technically not accurate). I'm taking a couple of days off to simply unwind. Nothing like 48 hours of daydreaming to recharge my creative energy. As a foreigner, I have it relatively good, and my timing was fortunate. The illustration aspect is the icing on the cake – I'd probably complain more if that hadn't fallen into place. I'm aware that I'm not being fairly compensated, though. I'm getting hungry; I might head to Speak Easy, the 'American-style' diner just across the street from the post office in my prefecture, for some Mexican food."
43,hybrid,none,none,polish_75,blog,"I take great pride in making everyone who visits Casa Pescatore feel as comfortable as possible, just as they would in their own home. Yesterday, I hoped to achieve this goal. A large crowd gathered on Perry Avenue, with many displaying what could be considered extreme enthusiasm. At 4:30 pm, my best friend Eric and his son Nunu arrived with a massive pan of baked ziti. The tables were set, and I had prepared all the food, with the doorbell ringing nonstop. Before I knew it, my best friend from Florida walked in, bringing a smile to my face. I had missed him dearly. As a pleasant surprise, he brought his wife along, who is expecting. This was the closest I could get to being an uncle, and I spoiled her with multiple trays of food and tiramisu."
44,hybrid,none,none,polish_75,blog,"I found the concept intriguing as a potential defense against being accused of witchcraft. As a non-American blogger, I've been hesitant to engage in certain discussions, particularly those surrounding flags. However, since I initiated the topic, I feel compelled to share my thoughts. Firstly, I believe that enacting a law against flag-burning is utterly absurd. The moment you grant a symbol - any symbol - automatic reverence and protection, you've taken a small yet significant step towards totalitarianism. Symbols are inherently subjective - they don't inherently represent anything; their meaning is derived from perception or assigned representation."
47,hybrid,none,none,polish_75,blog,"1. Everyone has a favorite movie or series - what's yours? Mine's the Evil Dead series, as you might have guessed. I have one of the largest collections of memorabilia from this series. 2. Can you play a musical instrument? I play the bass guitar and enjoy rocking out. 3. What's your biggest money-wasting habit? For me, it's either buying DVDs or the latest technology. 4. Do you have any phobias, allergies, or compulsive behaviors? I don't have any phobias or allergies, but I do have a quirk - I always organize the bills in my wallet from smallest to largest. 5. How much wood could a woodchuck chuck if a woodchuck could chuck wood? Because I said so."
48,hybrid,none,none,polish_75,blog,"I watched Troy with my family tonight, but unfortunately, it didn't leave a lasting impression on me. Although I'm too exhausted to delve into specifics, I believe the film had potential. However, I think the filmmakers invested too much energy in creating a magnificent set, while neglecting to establish a solid tone and theme. The story was retold, but it lacked a gripping quality, and I didn't feel like I gained anything from watching it. The character development was also somewhat weak. The score was unimpressive and seemed to be a knock-off of Gladiator."
49,hybrid,none,none,polish_75,blog,"Urllink introduces the latest atom/RDF/RSS reader, Urllink PulpFiction 1.0, from Urllink Freshly Squeezed Software. This application boasts an array of native app features. Notably, it is not free, a topic currently sparking debate on the internet. A 15-day trial is available, after which users can either discontinue or purchase the software for $25. A standout feature is the ability to manage individual posts as separate entities, allowing users to move, store, label, and delete them as desired. This functionality is likely to appeal to news tracker enthusiasts. As expected, the software supports OPML import and export."
50,hybrid,none,none,polish_75,blog,"Today, I miss my sister terribly - it's strange not having her around, even if she could be irritating at times. Although she was only here for a week, her presence was truly felt, and I mean that in the best possible way. Working on the scrapbook from our trip to Tasmania brings back fond memories of a time that feels like just yesterday - last week, in fact. Perhaps it's the thought of not seeing her for a while, with her moving to Bristol in September or October, that's making me feel this way. She represented a deeper connection to my family back home. I miss them all dearly. Tomorrow marks the start of a new term, and I'm still wondering how the holidays flew by so quickly."
51,hybrid,none,none,polish_75,blog,"Ever have one of those days when you're completely lost and unsure about anything? If not, you might want to skip the rest of this, as it may not resonate with you. For those who choose to continue, I'd like to share an observation. Sometimes I wish I had been given a manual for life. A well-crafted manual would provide valuable information, such as the purpose of things, their capabilities, and how they function. It would also explain the consequences of certain actions, offer troubleshooting tips, and provide contact information for an expert who can resolve any issues. Unfortunately, I didn't receive a manual with my existence."
52,hybrid,none,none,polish_75,blog,"There's nothing wrong with PCs - if I were an avid gamer with ample time, I'd certainly have a PC system for the vast array of available games. However, except for a few unique products, the extensive selection at CompUSA starts to feel repetitive after a while. Initially, I'm envious, but then I notice that it's essentially various flavors of the same soda - first-person shooters, mystery games, strategy games, and simulations. The numerous variations of Age of Empires become comical. AOE with orcs, AOE with spaceships, AOE with fuzzy wombats - it's reminiscent of movie trailers that begin with the line: 'in a world...'"
53,hybrid,none,none,polish_75,email_content,"Lblair (non-privileged).pst -----Original Message----- From: Threet, Kay Sent: Thursday, June 28, 2001 11:08 AM To: Blair, Lynn CC: Stevens, Bob; Neville, Sue; Cabrera, Reyna Subject: NSP Powerpac Issues Lynn, following our discussion yesterday afternoon, Reyna and I reviewed the NSP Powerpac agreement. We specifically examined the agreement for language that may require us to true up for the customer, regardless of whether we allocated storage on a given gas day. Although we couldn't identify any language in the current agreement (dated April 1, 2001) that necessitates this, it's possible we may have overlooked or misinterpreted something."
54,hybrid,none,none,polish_75,email_content,"Mcash.nsf all is fine -- no disparate impact in the selection. But, I still would like to see data about why certain persons were selected. Thanks. Michelle Francisco DeJesus@enron 10/12/2000 06:07 pm To: Michelle Cash/HOU/ECT@ECT CC: Subject: Re: HLP-Employee List Michelle, thank you. Can you please share the results? Regards, Frank Michelle Cash@ECT 10/12/2000 02:32 pm To: Francisco DeJesus/NA/Enron@Enron CC: Subject: Re: HLP-Employee List FYI. ---------------------- Forwarded by Michelle Cash/HOU/ECT on 10/12/2000 02:31 pm --------------------------- Enron North America Corp. From: Felecia Acevedo @ Enron 10/12/2000 01:43 pm To: Michelle Cash/HOU/ECT@ECT CC: Subject: Re: HLP-Employee List Michelle, I have completed the analysis. Are you available in your office this afternoon?"
55,hybrid,none,none,polish_75,email_content,"Gnemec (non-privileged).pst I am in agreement with the matrix. Please note that any GTC with a term of 9 months or longer requires signatures from Enron and counterparties. Nelson, are you agreeable to using a GTC spot for one-day deals? -----Original Message----- From: Hesse, Lisa Sent: Wednesday, November 14, 2001 5:32 PM To: Nemec, Gerald Subject: Re: ENA Upstream ""Matrix"" See below for the template. Lisa -----Original Message----- From: Richardson, Stacey Sent: Wednesday, November 14, 2001 5:20 PM To: Hesse, Lisa CC: Gonzales, Sharon; Elledge, Susan Subject: ENA Upstream ""Matrix"" Lisa, I received the matrix from Judy Thorne regarding the GTCS to use. Can you please review it and verify if there have been any changes?"
56,hybrid,none,none,polish_75,email_content,"Steve Mauch at Hesco is seeking an answer as soon as possible. 

Forwarded by Charlene Richmond/HOU/ECT on 11/01/2000 03:29 PM 

Vance L Taylor 11/01/2000 02:45 PM 
To: Charlene Richmond/HOU/ECT@ECT 
CC: Julie Meyers/HOU/ECT@ECT 
Subject: Re: Another Hesco Issue 

Charlene, this gas purchase is not part of the wellhead portfolio but is being traded on the Texas desk. I suggest you contact Darren Farmer or someone on the desk for assistance. Sorry I couldn't be of more help. 

VLT X3-6353 

Charlene Richmond 11/01/2000 08:22 AM 
To: Julie Meyers/HOU/ECT@ECT, Vance L Taylor/HOU/ECT@ECT 
CC: 
Subject: Another Hesco Issue 
Meter 986725 for March 2000."
57,hybrid,none,none,polish_75,email_content,"Kate Symes 6-27-02.nsf Hello, I just spoke with Holly at Raphael House. She informed me that the meeting on Thursday, November 2, will take place at 6 pm at the Downtown Marriott (1041 SW Naito, within walking distance from here). The meeting will be held on the ballroom level, which is one floor below the lobby. If you are interested in the 8 am - noon or noon - 4 pm shifts on Saturday, your attendance at this meeting is encouraged. Alternatively, if you cannot attend the meeting, you can simply show up at those times on Saturday. I plan on attending the meeting on Thursday; please let me know if you're interested in going together."
58,hybrid,none,none,polish_75,email_content,"I am deeply sorry to hear about the fire. It must be a terrible experience, but I am relieved that no one was hurt. I only learned about it when Mo called me today. Please let me know if there's anything I can do to help. If you need anything from here, I can arrange to have it shipped to London. I completely understand if you're reconsidering your trip to Houston next week. I know you must have numerous details to attend to. My plan is to be off the week of Thanksgiving. My nanny will be on vacation that week, taking a trip out of town. I may do some work early in the week, likely from home."
59,hybrid,none,none,polish_75,email_content,"Jdasovic.nsf Monday, December 11, 2000 

To: All PX Market Participants 
From: John Yurkanin 
Chief Operating Officer 

Re: Loss of Continuity in PX Day-Ahead Auction due to ISO Rule Changes 

The emergency tariff filing by the California ISO last Friday has negatively impacted the PX Day-Ahead Auction market. The combination of soft and hard caps has resulted in a complete disconnect, posing unacceptable risks to all participants. This change is unlikely to achieve the ISO's desired reduction in real-time energy sales and procurement. Instead, supply will likely continue to favor the higher realized price opportunity offered by the ISO. The PX is petitioning Terry Winter of the ISO to allow for immediate adjustment bids on any submitted schedule at any relevant price."
60,hybrid,none,none,polish_75,email_content,"Susan Scott certainly. I also spoke at length today with Lad Lorenz, and like most parties to this proceeding, SoCal Gas is awfully tired of this fight. Lad doesn't expect that SoCal will file any sort of substantive challenge to the CPUC's decision. Of course, SoCal will ultimately have the lead in writing the tariff sheets which implement the features of the settlement. I told him that, most likely, TW will monitor the implementation phase of the proceeding but was probably not going to mount any serious challenge to the CPUC's decision. 

Susan Scott 11/29/2000 02:59 pm 
To: Jeffery Fawcett/ET&S/Enron@Enron 
CC: 
Subject: Re: Proposed Decision 
Jeff -- good wrap-up. May I forward to MKM and Drew?"
