id,model,decoding,repetition_penalty,attack,domain,generation
12,hybrid,none,none,polish_50,blog,"Today's been a long day, having driven home from Indiana. I'll have to be selective about what I write, as I could easily fill a lot of space and time, but I'm running low on energy. To start, I must say that camp exceeded my expectations - it was truly awesome. Lately, God has been doing incredible things in my life, and it's amazing. I've made a positive change, but I'll get back to the beginning. We arrived at the Twiggs' house on Friday evening and stayed until we left for camp on Monday. During our visit, we attended the fair, church, a parade, went to Walmart, and watched movies."
13,hybrid,none,none,polish_50,blog,"Today is my last day of summer vacation, and I'm filled with a mix of emotions. I have a dentist appointment at 9, which I'm not thrilled about, but I'd rather get it over with now than try to schedule it during the first month of my surgery rotation. I'm definitely nervous and apprehensive about the upcoming school year. As a perfectionist, I thrive on excelling in everything I do, but starting new things can be overwhelming. I dislike feeling uncertain and out of control, like a pawn on a chessboard. I've always been someone who likes to take charge and make my own moves, but this new chapter is uncharted territory for me."
14,hybrid,none,none,polish_50,blog,"Arun Shourie discusses how the current Governor of Uttar Pradesh had warned as far back as 1996 about the impending threat of the rise of a 'third Islamic state' in the subcontinent. T V Rajeswar, the former head of the Intelligence Bureau and the present Governor of Uttar Pradesh, had predicted this dire threat in a series of articles published in the Hindustan Times in 1996. Shourie raises a valid point when he questions whether the fact that Rajeswar, rather than he or Mr. Advani, wrote these warnings makes them more credible. Alternatively, does the fact that Rajeswar expressed these concerns mean that he is a closet communalist and should be removed as Governor of Uttar Pradesh?"
15,hybrid,none,none,polish_50,blog,"Attitude: bored, mood: indifferent, looking forward to tonight. It's been a long, arduous day in the trenches, leaving little time to write for our readers. However, it's great to see Tigger (now Akcron) taking the reins and making an appearance, discussing various topics. Yesterday's Shakespeare on the Green was a lovely play, although I had to leave before the closing curtain, which was disappointing. Hopefully, I'll get to see a complete Shakespeare play someday. Akcron is right about the shower issues; it's a problem. As for laughing at her in the shower, the look people get when inflicting self-torture can be quite amusing. Not much to say today, but it's good to see Akcron stepping up."
16,hybrid,none,none,polish_50,blog,"All of a sudden, I've been overcome with terrible bouts of exhaustion for the past two days. It's a bone-dead exhaustion. Last evening, I went home and slept off, only getting up when my mother called me around 8:30. When I woke up, it was dark, and I hadn't switched the lights on, so I couldn't figure out the time or date for a few seconds. It was just my mother's voice in the darkness, and me grappling with reality. I'm still wondering why I'm feeling so drained. The weather was nice this morning, though - it was drizzling when I arrived. Although, I hear it's been raining in Calcutta for the past three days."
17,hybrid,none,none,polish_50,blog,"Last night was the worst. I discarded the sweater I was knitting. I had only completed about 14 inches. I lost approximately $10 worth of yarn, which costs $8 per skein. However, the project had too many stitches by the time I reached the arm holes, and the mohair was knotting itself together as I knitted. As a result, frogging didn't work well, and the yarn broke frequently. I remained surprisingly calm, which is unusual for me. I morosely ripped out the rows while listening to season two of Sex and the City, courtesy of the library. Eventually, I grew tired of it and threw it away. I suppose I could say I gained valuable experience from attempting to make this sweater."
18,hybrid,none,none,polish_50,blog,"Last night in class, we discussed that week's assigned reading, ""Getting Back into Place: Toward a Renewed Study of the Place-World"" by Edward S. Casey. The first chapter explores ""implacement"" and the second, ""displacement."" Casey distinguishes that our contemporary world and culture revolve around time as the situating force: we're running out of time, we've saved time, we're just in time. He argues that using place as the center of culture fosters a more grounded community. This is a rough summation, so I offer this disclaimer in case my professor or classmates read this post. Notably, this book is the first reading that has truly resonated with me."
19,hybrid,none,none,polish_50,blog,"Whatever it is they put into freeze pops to make them those colours, there should be some sort of warning: may make your life a bit bizarre. And whilst giggling is good, one wonders if we would have found ourselves up that fire escape drinking beer in the fierce wind had we not been eating them earlier. Finding ourselves in a doorway to a bar sadly closed for business, we stopped to examine an office-supplies catalogue that had arrived in the post. Lucky we did. Who could possibly have guessed that within these pages were the special offers of a lifetime? Not I, for certain. I list but a few: buy 36 permanent marker pens and receive a stunt kite. Buy 30 lever arch files and receive a barbecue."
20,hybrid,none,none,polish_50,blog,"Currently listening to: ""The Little Drummer Boy"" by Stevan Pasero. Now, onto my post. Senate Republicans, hands up - who watched the 39-hour judicial nominations debacle last week? I know I didn't, although I did tune in briefly once or twice. The entire colossal waste of time was orchestrated by Republicans who, upset that Democrats wouldn't nominate four of Bush's contentious justices, sought to score political points by holding a multi-day protest. Despite the fact that Democrats have already approved 168 of Bush's judicial nominees, this wasn't enough for the power-hungry Republicans, who seem to be under the misconception that they have a huge mandate for such actions."
21,hybrid,none,none,polish_50,blog,"This was a good weekend. I spent a lot of time outdoors, after a long time, and I listened to a lot of Nevermore (something I should have started doing much earlier) and read extensively. I finished three books over the weekend - Bruce Sterling's Heavy Weather, Larry Niven's World of Ptavvs, and Octavia Butler's Parable of the Sower. Heavy Weather was a good cyberpunk romp through a near-future USA, devastated by global warming and general anarchy. While it was clever, well-paced, and altogether very convincing, I must confess that I failed to come away with any really significant sensations about the story or the characters. Not that both aren't well constructed and vividly etched - it's a good book, but not a great one, I guess."
22,hybrid,none,none,polish_50,blog,"The aftermath of the first week back from practicum was a struggle, but it's only in the second week that the smoke has really started to clear. Post-practicum trauma, a hidden epidemic, is only now coming to light. I was stricken, but a meeting with the course co-ordinator allowed me to release my burden. By doing so, I have prevented another person from being stuck with a pedagogically deficit practicum school. Yesterday, I bumped into another aggrieved classmate who was determined to warn the student due to attend her school in the next practicum about the terrible experience. I calmed her down, suggesting we should first approach the administrator."
23,hybrid,none,none,polish_50,blog,"Things are incredibly busy here at times, but there's always time for supposed stress-relieving activities. I've discovered that I'm not very skilled at 8-ball and ping pong. Rick, the Canadian, consistently beats me - we have a ping pong table in the front lobby of our building, allowing for a quick game whenever we want. Last night, I participated in an 8-ball tournament at the recreation tent, which we call the hot spot. It's equipped with a popcorn machine, multiple TVs, a jukebox, DVD rental, a pool table, a dartboard, and a ping pong table. I did fairly well throughout my one game, until I scratched on the eight ball. Despite that, I still had a good time, especially with the two Dutch soldiers who joined the tournament."
24,hybrid,none,none,polish_50,blog,"Fall 1974: I was attempting, for what felt like the 13th time, to fight my way through the second chapter of my high school algebra book. I was not then, nor am I now, a math person. I have an aversion to math, and it's safe to say I'm math-phobic. As I struggled to make sense of algebra, the doorbell rang. I put down my book and went to open the door, only to find no one there. I returned to my studies, and just as I was finding a glimmer of understanding, the doorbell rang again. My breakthrough vanished instantly. I went to the door, and once again, no one was there. Just what a struggling math student needs - an uninvited practical joker."
25,hybrid,none,none,polish_50,blog,"This past week has been nothing short of exhausting. I spent Tuesday to Thursday finishing the move to my new classroom. The new room is bigger and closer to my grade level team, which are essential factors to consider as I spend hours preparing my room for this year. Had I known about the move prior to the end of my school year, I would have discarded many of the books and supplies I no longer use. Unfortunately, it all came with me. So this week was spent moving, unpacking, and purging extensively. I have to thank my teammate Jill for her assistance with all of this. You see, she was still teaching this month in my old room. Her lovely students moved almost my entire room for me, which was a huge help."
26,hybrid,none,none,polish_50,blog,"You can't help it, you can't evade it: a piece of you will always live in me. Even if I never carried your child, even if I was never married to you, even if we were never an official pair... I loved you immensely, and to this day the feeling carries an echo through my heart. Forever will I always be reminded of the few nights we spent together, our hearts and limbs entwined in a soul-embrace, drenched in the salty darkness of an evening by the beach... or a kiss under the rain. Whenever I feel the pain of a dark glass puncturing my heart, you will be there. That piece of you... still bleeding the eternal love that once lived in me... and still remains. For heri"
27,hybrid,none,none,polish_50,blog,"I'm uncomfortable with investigative reporting, or rather, the article I'm working on and its consequences. I'm not entirely convinced, which makes it difficult for me to fully grasp the underlying emotions and passion that drive it. The angst and questioning that come with it don't quite resonate with me. Growing up in a country where questioning authority was discouraged, I was taught not to ask questions. In fact, doing so could lead to severe repercussions, including imprisonment under internal security acts. I'm still adjusting to the freedom of speech and openly expressing my doubts. Admittedly, I'm not the easiest person to get along with."
28,hybrid,none,none,polish_50,blog,"We had an outing yesterday with my co-employees at the bank. We visited Guintubdan, La Carolota, a destination most of us had never been to before. We embarked on a trek to the falls, which took around 30 minutes, leaving us all breathless. However, the scenic view was well worth the effort. The icy water was invigorating, causing our bodies to numb from the cold. We only stayed for less than an hour before heading to the nearby waterfalls, another 30-minute trek. The trip was worth it, as the falls appeared calming and the entire scene was breathtaking. It felt like being one with nature, and the experience was almost meditative. Soaking in the cold water was like communing with Mother Earth. The cold air and water were enough to make you feel drowsy. We were all catching our breaths. Whew! but we made it. You can feel your body getting numb because of the coldness. The whole scene is indeed breathtaking. Its like you can hear yourself being one with nature."
29,hybrid,none,none,polish_50,blog,"I'm fairly certain my sisters are intoxicated. Today was Pride in San Diego, and I know my sisters well - when it's time to drink, they don't hold back. Drinking is one trait I didn't inherit from the Buenviajes. While I do enjoy a drink on rare occasions, they are indeed few and far between. With only a month left before Ed leaves, I think the reality is starting to sink in for him and the rest of us. For me, it's been a long time coming. I just hope Ed will be here for Bailey's surgery. We've been monitoring his swelling, and unfortunately, there's noticeable swelling present."
30,hybrid,none,none,polish_50,blog,"On Saturday, we took Connor to Fireman's Park, assuming the Easter egg hunt was scheduled for 11am. However, it turned out to be on Friday. Fortunately, I had brought a bag of eggs as a precaution. Connor had a great time searching for eggs in the park. On Sunday morning, he woke up excited, believing the Easter bunny had visited. There's nothing more heartwarming than seeing the excitement on a child's face. After the egg hunt, we attended church. Although the Easter bunny is fun, we ensure our kids understand the true meaning of the holidays. This was Megan's first Easter, and she looked adorable in her jean dress and stockings."
31,hybrid,none,none,polish_50,blog,"Friday, November 22, 2002 - Woohoo, my boots have arrived at the house! Unfortunately, I forgot and had them delivered to my home instead of work, so I have to wait another 4 hours to get them. Argh! These are the Face boots and Tredair Flame boots. I rock! I somehow managed to get a flat tire. Luckily, I'm at work, so the guys are going to inflate it for me and check if it holds air. If not, they'll change my tire and put the spare on. Thankfully, my spare is full-sized. I may get to buy a new tire tonight, woohoo! Hamad Tire, here I come! I thought I had found another VW, but that's a different story."
32,hybrid,none,none,polish_50,blog,"I've had a change of heart since my previous post, where I defended parents. Now, I think differently. Parents often believe they know their children extremely well, even to the point of reading their emotions. However, this isn't always the case. They may not truly understand us. After a recent argument with Nicole about Kelli, I went upstairs, and my parents asked what was wrong. I felt like saying, 'Can't you just give me some space?' I don't owe them an explanation every time. The situation with Nicole and Kelli is simple: they don't get along. At all. They have a strong dislike for each other."
33,hybrid,none,none,polish_50,blog,"Music for the day: 94.7 fm. I almost didn't make it to work on time due to a massive accident at 14th and Constitution, causing traffic chaos in Virginia. Fortunately, I skillfully maneuvered my car from the far left lane to the far right and managed to get onto Route 50. This may not be relevant to anyone outside of the area, so I'll spare the details. I'm relieved to be sitting here instead of stuck in my car. Yesterday, Sara decided to Google me and discovered that an email I wrote to Ivan Maisel on ESPN.com was published online. I had no idea; I didn't think my argument was particularly well-written, but apparently someone thought otherwise."
35,hybrid,none,none,polish_50,blog,"What can I say... Harry Potter and the Prisoner of Azkaban was absolutely brilliant. I went to see it right after school on Friday, which happened to be the opening day - thanks to Mike for the ticket. Daniel Radcliffe, aka Harry Potter, has grown up incredibly fast and is quite charming. Malfoy too, haha. The movie was all great, but I give it 4 1/2 stars because they left out some important details. Overall, the movie was good. Although I didn't dress up to see the movie, I was wearing a Ravenclaw tie, even though I prefer Gryffindor. I might go see the movie again in a couple of weeks."
36,hybrid,none,none,polish_50,blog,"Pears and peanut butter attempt #2. This time, I have hard pears and my own jar of peanut butter for dipping, but it's still crunchy, not smooth, which I think makes a difference. I'm slightly perturbed, having just noticed that per 100g (about a fifth of our smaller jars) there are 614 calories. I'm trying not to think about it. I've just returned from an evening out at my old music teacher's house, where I had a good time catching up with my friend. I did miss a show, but I recorded it. I've also discovered that they're airing repeats of series 9 every morning at 9:55. It was good seeing my friend, a bit strange but enjoyable."
37,hybrid,none,none,polish_50,blog,"Some people are jumping to connect the dots: the Organization for Security and Cooperation in Europe was invited by the State Department to monitor the election. Observers will come from the OSCE's Office for Democratic Institutions and Human Rights. This will be the first time such a team has been present for a U.S. presidential election. A group of congressional Democrats, including four New Yorkers, has petitioned U.N. Secretary-General Kofi Annan to dispatch international observers to Florida to oversee this year's presidential balloting there. I humbly disagree. Based on the available information, the OSCE seems to be coming to learn from the U.S. election process, not to oversee it, which was the original partisan and childish call for U.N."
38,hybrid,none,none,polish_50,blog,"My heinous mood has passed. The combination of an impending period and forgetting to take Prozac until late in the day had left me feeling very sad and prone to tears. However, a surprise visit from my boyfriend, an ice cream sundae, and holding his hand after a terrifying dream in which people started shooting machine guns at the news bureau greatly improved my mood. I'm also relieved that I don't have to work this morning, but I do need to call a man at KMIZ to obtain his rate card. Tonight, I'm looking forward to seeing two of my best friends, Amy and Kate, and hopefully finding some time to study in between. Tomorrow, I might see someone I haven't seen in a while for our WW date."
39,hybrid,none,none,polish_50,blog,"So, a lot has been going on with me... Debbie and I got into a dispute over the china I was allowed to use. I mean, come on, do you really need to pull out expensive china to feed an entire group? She had an impressive collection of dishes, including saucers, tea pots, coffee cups, wine goblets, water glasses, 7 different types of forks and spoons, dinner plates, salad plates, dessert plates, soup bowls, and side bowls. I was taken aback. Then, she scolded me for eating appetizers while the turkey was cooking. I stood firm, insisting I would eat. Later, we had to rush to the hospital with my father."
40,hybrid,none,none,polish_50,blog,"GOP faces criticism over recruitment tactics at naturalization ceremonies in Jacksonville, prompting relocation. By Gary Fineout and Alfonso Chardy, a citizenship ceremony in Jacksonville appeared to proceed normally, with nearly 200 people leaving as new Americans. Before the new citizens departed the June 29 event, an immigration official overseeing the swearing-in ceremony encouraged them to visit a voter registration table, a common sight at naturalization ceremonies. However, this table was unusual, as Republican volunteers were distributing forms with the party affiliation box pre-checked to register new voters as GOP members. Linda Cross, who attended to watch her husband, Dario Cruz, take his citizenship oath, found the situation suspicious. The citizenship ceremony in Jacksonville seemed to go off as usual, with a crowd of nearly 200 people going home as new americans. Just before the new citizens left the june 29 event, an immigration official directing the swearing-in urged them to stop by a voter registration table -- a not uncommon sight at naturalization ceremonies. But this table was unusual: those handing out forms were republican volunteers -- and the party affiliation box had been checked off ahead of time to make all of the new voters members of the gop. All of it was suspicious to linda cross, who was there to watch her husband, dario cruz, take his citizenship oath."
41,hybrid,none,none,polish_50,blog,"Hello everyone, I have some good news to share with you. Starting Monday, I will be taking on the role of Project Lead for my project. This change is due to my current PL going onsite the day after tomorrow. I will be coordinating with two onsite coordinators and eight team members. Currently, I am focused on KT plans as another project with a team size of eight will be assisting us in the next release, which is expected to be a significant one. On Monday, a BS7799 security audit is scheduled to take place in Chennai Infy. There are many things that need to be fine-tuned at this stage. I am hoping to carry out all my responsibilities smoothly. Let's see. Bye then. Cheers... Kavitha"
42,hybrid,none,none,polish_50,blog,"It's not really a hook, but I've been accumulating sub-days and decided to cash one in today, Wednesday the 10th in Japan (note that the post-time reflects the U.S. date, so it's technically not accurate). I'm taking a couple of days off to simply unwind. Nothing like 48 hours of daydreaming to recharge my creative energy. As a foreigner, I have it relatively good, and my timing was fortunate. The illustration aspect is the icing on the cake – I'd probably complain more if that hadn't fallen into place. I'm aware that I'm not being fairly compensated, though. I'm getting hungry; might head to Speak Easy, the 'American-style' diner just across the street from the post office in my prefecture, for some Mexican food."
43,hybrid,none,none,polish_50,blog,"I take pride in making everyone who visits Casa Pescatore feel as comfortable as possible, just like they would in their own home. Yesterday, I hoped to achieve that. A large crowd gathered on Perry Avenue, with some displaying strong emotions. At 4:30 pm, my best friend Eric and his son Nunu arrived with a massive pan of baked ziti. The tables were set, and I had prepared all the food, with the doorbell ringing nonstop. Before I knew it, my best friend from Florida walked in, putting a smile on my face. I had missed him dearly. As a pleasant surprise, he brought his wife along, who is expecting. This was the closest I could get to being an uncle, and I spoiled her with multiple trays of food and tiramisu. The rest of the evening was a blur, but I was happy to have them all together."
44,hybrid,none,none,polish_50,blog,"I liked the idea of that as an offense - perhaps it could have been a way to avoid being burned as a witch. As a non-American blogger, I've been hesitant to engage in discussions about certain topics, especially those involving flags. However, since I initiated the subject, I suppose I should share my thoughts. Firstly, I believe that having a law against flag-burning is completely absurd. The moment you grant a symbol - any symbol - automatic reverence and protection, you've taken a small but significant step towards totalitarianism. Symbols are inherently subjective - they don't inherently represent anything; it's the perceived meaning or assigned representation that holds importance. The idea of having a law against flag-burning is completely nuts. Symbols are kind of fickle; it's what they are perceived as meaning or made to represent that's important."
46,hybrid,none,none,polish_50,blog,"Ok, so I have yet to see what my blog will actually look like. But apparently, this is the place to start. I am not quite sure what will be happening here; whether I will take to it and whatnot, but since I spend so much of my time in front of a machine, I might as well make proper use of my time. I was inspired by a blogger, who managed to keep us up to date in the most intimate fashion about her day-to-day existence, and somewhat entertained at the same time. I'll post all these bits of craziness that whiz around, nay stumble around more like, in my head, and see where it takes me."
47,hybrid,none,none,polish_50,blog,"1. Everyone is obsessed with one movie or series of movies, what's yours? The Evil Dead series, as if it wasn't obvious. I have one of the largest collections of memorabilia from that series. 2. Can you play an instrument? I play the bass guitar, and I rock out. 3. Biggest money wasting vice? Either my compulsive buying of DVDs or the latest technology. 4. Have any phobias, allergies, or compulsive behaviors? No phobias or allergies, but I do have a quirk - I must organize the bills in my wallet from least to greatest at all times. 5. How much wood could a woodchuck chuck if a woodchuck could chuck wood? Because I said so."
48,hybrid,none,none,polish_50,blog,"I watched Troy with my family tonight, but unfortunately, it didn't leave a lasting impression on me. Although I'm too exhausted to delve into specifics, I believe the film had potential. However, I think too much emphasis was placed on the magnificent set, while the tone, theme, and overall narrative were somewhat neglected. The story was retold, but it lacked a gripping quality, and I didn't feel like I gained any new insights from watching it. The character development was also underwhelming. The score was another letdown, as it seemed to be a knock-off of Gladiator's soundtrack."
49,hybrid,none,none,polish_50,blog,"Urllink introduces the latest atom/RDF/RSS reader, Urllink PulpFiction 1.0, from Urllink Freshly Squeezed Software. This application boasts a wealth of native app features. Notably, it is not free, a topic currently sparking debate online. A 15-day trial is available, after which users can either discontinue or purchase the software for $25. A standout feature is the ability to treat each post as a distinct entity, allowing users to move, store, label, and delete them as desired. This functionality is likely to appeal to news tracker enthusiasts. As expected, the software supports OPML import and export."
50,hybrid,none,none,polish_50,blog,"Today, I miss my sister terribly - it's strange not having her around, even if she could be irritating at times (just joking). Although she was only here for a week, her presence was truly felt, and I mean that in the best possible way. Working on the scrapbook from our trip to Tasmania brings back fond memories of a time that feels like just yesterday - last week, in fact. Perhaps it's the thought of not seeing her for a while, with her moving to Bristol in September or October, that's making me feel this way. She represented a deeper connection to my family back home. I miss them all dearly. Tomorrow marks the start of a new term, and I'm still wondering how the holidays flew by so quickly."
51,hybrid,none,none,polish_50,blog,"Ever have one of those days when you're completely lost? If not, you might want to skip the rest of this, as it may not resonate with you. For those who choose to continue, I'd like to share an observation. Sometimes I wish I'd been given a manual for life. A well-written manual would provide essential information: the purpose of things, their capabilities, how they work, the consequences of certain actions, troubleshooting steps, and contact details for an expert who can resolve any issue. Such a manual would be incredibly useful. Unfortunately, I didn't receive one with my existence."
52,hybrid,none,none,polish_50,blog,"And there's nothing wrong with PCs - if I were a full-bore gamer with time to do such a thing, I'd certainly have a PC system for the wealth of available games. Though, except for a few unique products, the vast array of games at CompUSA starts getting repetitive after a while - at first, I'm envious, then I start noticing that it's really just various flavors of the same soda. First-person shooters, mystery games, strategy games, and simulations dominate the shelves. There are so many variations of Age of Empires that it becomes comical. AOE - with orcs, AOE - with spaceships, AOE - with fuzzy wombats; it's like the endless movie trailers that begin with the line: 'in a world...' The initial excitement wears off, revealing a sea of similar titles."
53,hybrid,none,none,polish_50,email_content,"Lblair (non-privileged).pst -----Original Message----- From: Threet, Kay Sent: Thursday, June 28, 2001 11:08 AM To: Blair, Lynn CC: Stevens, Bob; Neville, Sue; Cabrera, Reyna Subject: NSP Powerpac Issues Lynn, following our discussion yesterday afternoon, Reyna and I reviewed the NSP Powerpac agreement. We specifically looked for language in this agreement that may require us to true up for the customer, regardless of whether we allocated storage on a given gas day. Although we couldn't find any language in the current agreement (dated April 1, 2001) that requires us to true up for them, it's possible we may have overlooked or misinterpreted something."
54,hybrid,none,none,polish_50,email_content,"Mcash.nsf all is fine -- no disparate impact in the selection. I still would like to see data about why certain persons were selected. Thanks. Michelle francisco dejesus@enron 10/12/2000 06:07 pm to: michelle cash/hou/ect@ect cc: subject: re: hlp-employee list Michelle, thank you. Can you please share the results? regards frank Michelle cash@ect 10/12/2000 02:32 pm to: francisco dejesus/na/enron@enron cc: subject: re: hlp-employee list FYI. ---------------------- Forwarded by Michelle Cash/HOU/ECT on 10/12/2000 02:31 pm --------------------------- Enron North America Corp. From: Felecia Acevedo @ Enron 10/12/2000 01:43 pm to: Michelle Cash/HOU/ECT@ECT cc: subject: re: hlp-employee list Michelle, I have completed the analysis. Are you available in your office this afternoon?"
55,hybrid,none,none,polish_50,email_content,"Gnemec (non-privileged).pst I am okay with the matrix. Please note that any GTC with a term of 9 months or longer requires signatures from Enron and counterparties. Nelson, are you okay with using a GTC spot for one-day deals? -----Original Message----- From: Hesse, Lisa Sent: Wednesday, November 14, 2001 5:32 PM To: Nemec, Gerald Subject: Re: ENA Upstream ""Matrix"" See below for the template. Lisa -----Original Message----- From: Richardson, Stacey Sent: Wednesday, November 14, 2001 5:20 PM To: Hesse, Lisa CC: Gonzales, Sharon; Elledge, Susan Subject: ENA Upstream ""Matrix"" Lisa, I received this matrix from Judy Thorne regarding GTC usage. Could you please review it and verify if there have been any changes?"
56,hybrid,none,none,polish_50,email_content,"Steve Mauch at Hesco is seeking an answer as soon as possible. 

Forwarded by Charlene Richmond/HOU/ECT on 11/01/2000 03:29 PM 

Vance L Taylor 11/01/2000 02:45 PM 
To: Charlene Richmond/HOU/ECT@ECT 
CC: Julie Meyers/HOU/ECT@ECT 
Subject: Re: Another Hesco Issue 

Charlene, this gas purchase is not part of the wellhead portfolio but is being traded on the Texas desk. I suggest you contact Darren Farmer or someone on the desk for assistance. Sorry I couldn't be of more help. 

VLT x3-6353 

Charlene Richmond 11/01/2000 08:22 AM 
To: Julie Meyers/HOU/ECT@ECT, Vance L Taylor/HOU/ECT@ECT 
CC: 
Subject: Another Hesco Issue 
Meter 986725 for March 2000."
57,hybrid,none,none,polish_50,email_content,"Kate Symes 6-27-02.nsf Hello, I just spoke with Holly at Raphael House. She informed me that the meeting on Thursday, November 2, will take place at 6 pm at the Downtown Marriott (1041 SW Naito, within walking distance from here). The meeting will be held on the ballroom level, one floor below the lobby. If you're interested in the 8 am - noon or noon - 4 pm shifts on Saturday, your attendance at this meeting is encouraged. Alternatively, if you're unable to attend, you can simply show up at those times on Saturday. I plan to attend the meeting on Thursday; please let me know if you'd like to join me. Thanks again, and hopefully this is the last email. ;0 Anna"
58,hybrid,none,none,polish_50,email_content,"Sbeck.nsf, I'm deeply sorry to hear about the fire. It must be a terrible experience, but I'm relieved that no one was hurt. I only found out about it when Mo called me today. Please let me know if there's anything I can do to help. If you need anything from here, I can arrange to have it shipped to London. I completely understand if you're reconsidering your trip to Houston next week. I know you must have numerous details to handle. As for me, I plan to take the week of Thanksgiving off. My nanny will be on vacation that week, so I may do some work from home early in the week, but I'll be available if needed."
