id,model,decoding,repetition_penalty,attack,domain,generation
12,hybrid,none,none,polish_minor,blog,"Today has been a long day. We drove home from Indiana, and I'll have to be selective about what I write since I could easily fill pages, but I just don't have the energy for it. To start, I must say camp was fantastic—far better than I expected. God has been doing amazing things in my life recently, and it's just incredible. I feel like I've turned over a new leaf. Anyway, back to the beginning: we arrived at the Twiggs' house on Friday evening and stayed there until we left for camp on Monday. Most of our activities included going to the fair, attending church, watching a parade, visiting Walmart, and watching movies."
13,hybrid,none,none,polish_minor,blog,"Today is my last day of summer vacation! Waaaaaa! And I have a dentist appointment at 9. I hate that, but I’d rather get it over with than try to schedule it during the first month of my surgery rotation. I’m definitely nervous, scared, jittery, and any other words you can think of for 'hell no, I don't want to go' to school. This is going to be a whole new ball game for me. As a perfectionist, I love excelling at everything I do. But starting new things is tough. I hate being a pawn (like I told Cassie: 'I'm going to be the only pawn on the chessboard who insists on moving like a knight'), and I hate not knowing what's going on."
14,hybrid,none,none,polish_minor,blog,"Arun Shourie discusses how the current Governor of Uttar Pradesh warned, as early as 1996, about the impending threat of the rise of a ""Third Islamic State"" in the subcontinent. T.V. Rajeswar, the former head of the Intelligence Bureau and the present Governor of Uttar Pradesh, predicted this serious threat in a series of articles published in The Hindustan Times back in 1996. Shourie raises a valid point when he asks, does knowing that it was Rajeswar, and not him, let alone Mr. Advani, who wrote those warnings make them ring true? Or do you conclude that because Rajeswar wrote them, he must be a hidden communalist and should not remain the Governor of Uttar Pradesh?"
15,hybrid,none,none,polish_minor,blog,"Attitude: bored; mood: indifferent. I'm looking forward to tonight after a long, hard day in the trenches, folks. There was almost no time to write anything for you readers. However, it's great to see Tigger (now Akcron) taking the reins herself, making an appearance, and discussing things. Not much to add—yesterday was Shakespeare on the Green. It was a lovely play, but I had to leave before the final curtain, which was a bit disappointing. Hopefully, I'll see an entire Shakespeare play someday. But I digress. Akcron is right about the issues with the shower—it really is terrible. You have to admit that watching someone grimace in self-torture can be pretty entertaining."
16,hybrid,none,none,polish_minor,blog,"All of a sudden, for the past two days, I have been overwhelmed with terrible bouts of exhaustion. Bone-deep exhaustion. Last evening, I went home and just slept, only waking when my mother called me around eight thirty. When I woke up, it was all dark, and I hadn't turned the lights on, so I couldn't figure out the time or date for a few seconds; it was just my mother's voice in the darkness and me grappling with reality. I wonder why I'm feeling so drained... It's nice weather this morning. It was drizzling when I came in, though I hear it's been raining for the past three days in Calcutta."
17,hybrid,none,none,polish_minor,blog,"Last night was the worst. I threw away the sweater I was knitting. I had only completed about 14 inches. I lost probably $10 worth of yarn (it's $8 a skein). But I had too many stitches by the time I got to the armholes, and the mohair was knotting itself together as I knitted, so frogging (ripping out rows) didn't work well. The yarn broke frequently. I didn't even swear, which is unusual for me. I just morosely ripped and listened to season two of Sex and the City (thank you, library!). Eventually, I got sick of it and threw it away. I suppose I could say I learned a lot while trying to make this sweater."
18,hybrid,none,none,polish_minor,blog,"Last night in class, we discussed that week’s assigned reading, ""Getting Back Into Place: Toward a Renewed Study of the Place-World"" by Edward S. Casey. The first chapter addresses “implacement” and the second, “displacement.” In the first chapter, Casey argues that our contemporary world and culture revolve around time as the situating force: we are running out of time, we have saved time, we are just in time. He suggests that centering culture around place creates a more grounded community. (This is a very rough summation, just a disclaimer in case my professor or any classmates read this post.) So far, this is the first book that has truly grabbed my attention."
19,hybrid,none,none,polish_minor,blog,"Whatever they put in freeze pops to give them those vibrant colors, there should be some sort of warning: may make your life a bit unusual. While giggling is enjoyable, one wonders if we would have ended up on that fire escape, drinking beer in the fierce wind, had we not been eating them earlier. We found ourselves in a doorway to a bar that was sadly out of business, where we paused to examine an office supplies catalog that had arrived in the mail. It's fortunate we did. Who could have guessed that within its pages were the special offers of a lifetime? Not I, for one. I list but a few: buy 36 permanent marker pens, get a stunt kite. Buy 30 lever arch files, get a barbecue."
20,hybrid,none,none,polish_minor,blog,"Currently listening to: ""The Little Drummer Boy"" by Stevan Pasero. And now my post... Senate Republicans, okay, hands up—who watched the 39-hour judicial nominations marathon last week? I know I didn't. Well, okay—I did tune in once or twice. The entire colossal waste of time was orchestrated by Republicans, annoyed that Democrats wouldn't easily approve four of Bush's controversial justices, attempting to score political points with a multi-day spectacle. Never mind the fact that Democrats have already approved 168 of Bush's judicial nominees—no, that's not good enough for the power-hungry Republicans, who for some reason are operating under the misconception that they have a huge mandate for this kind of behavior."
21,hybrid,none,none,polish_minor,blog,"This was a great weekend. I indulged in nature's bounty, and after a long time, I listened to a lot of Nevermore (something I should have started doing much earlier) and read extensively. I completed three books over the weekend: Bruce Sterling's ""Heavy Weather,"" Larry Niven's ""World of Ptavvs,"" and Octavia Butler's ""Parable of the Sower."" ""Heavy Weather"" was an engaging cyberpunk journey through a near-future USA, ravaged by global warming and general anarchy. While it was clever, well-paced, and very convincing, I must confess that I didn't leave with any particularly significant impressions about the story or the characters. Not that they aren't well constructed or vividly described—it’s a good book, but not a great one, I suppose."
22,hybrid,none,none,polish_minor,blog,"The aftermath of the first week back from practicum was a real struggle, but it is only in the second week that the fog has truly begun to lift. Post-practicum trauma was a hidden issue that is only now becoming apparent. I was affected, but meeting with the course coordinator finally allowed me to unburden myself and, in doing so, I have prevented another person from being assigned to such a pedagogically deficient practicum school. Yesterday (Monday), I ran into another distressed classmate who was determined to warn the student assigned to her previous school about how terrible it would be. I calmed her down and suggested we should approach the administrator first."
23,hybrid,none,none,polish_minor,blog,"Things can get incredibly busy here at times, but there's always room for some stress-relieving activities. I've discovered that I'm not particularly good at 8-ball or ping pong! Rick (the Canuck) regularly beats me—we have a ping pong table in the front lobby of our building, and there's always time for a 'quick round.' Last night, I participated in an 8-ball tournament at the Hot Spot (our recreation tent, complete with a popcorn machine, numerous TVs, a jukebox, DVD rentals, a pool table, dart board, and always the ping pong table). I was doing quite well throughout my one and only game until I scratched on the eight ball. Despite that, I had a pretty good time—the highlight being the two Dutch soldiers who joined the tournament."
24,hybrid,none,none,polish_minor,blog,"Fall 1974: I was attempting, for what felt like the 13th time, to fight my way through the second chapter of my high school algebra book. I was not then, nor am I now, a math person. I hate math. I am math phobic. You get the picture. As I struggled to make sense of algebra, the doorbell rang. I put down my book and went to open the door. No one was there. Great. I returned to my studies, and just as I was finding a little glimmer of understanding buried in my subconscious, the doorbell rang again. Bam, just like that, my breakthrough disappeared. I went to the door, and once more, no one was there. Just what a struggling math student needs—an uninvited practical joker."
25,hybrid,none,none,polish_minor,blog,"This past week has been nothing short of exhausting. I spent Tuesday through Thursday completing the move to my new classroom. The new room is bigger and closer to my grade-level team, which are factors I need to consider as I spend countless hours preparing my room for the year. Had I known about the move before the school year ended, I would have discarded many of the books and supplies I no longer use. Unfortunately, everything came with me. So this week was dedicated to moving, unpacking, and purging extensively. I have to thank my teammate Jill for helping with all of this. You see, she was still teaching this month, in my old room. So she and her wonderful students moved almost my entire room for me!"
26,hybrid,none,none,polish_minor,blog,"You can't help it, you can't evade it: a piece of you will always reside in me. Even if I never carried your child, even if I was never married to you, even if I never officially partnered with you... I loved you immensely, and to this day the feeling echoes through my heart. I will always be reminded of the few nights we spent together, hearts and limbs entwined in a soul-embrace, drenched in the salty darkness of a beach evening... Or that kiss under the rain. Whenever I feel a dark glass piercing my heart, you will be there. That piece of you... Bleeding the eternal love that once lived in me... And still remains. ... For her."
27,hybrid,none,none,polish_minor,blog,"I'm uncomfortable. Investigative reporting feels very wrong to me. Or, let me rephrase that: the article I'm working on and its consequences aren't really something I'm comfortable with. Perhaps it's because I don't believe in it enough that I can't fully grasp the essence of it—the angst behind it, the unwavering passion to question. I've grown up in a country where you don't ask questions. Really, you just don't. They're willing to shoot you for that, or put you in jail with internal security acts. I'm not accustomed to this freedom of speech or to questioning out loud. Sure, I'm not the easiest person to get along with."
28,hybrid,none,none,polish_minor,blog,"Yesterday, we had an outing with my colleagues from the bank to Guintubdan, La Carlota. It was the first visit for most of us. We embarked on a trek to the falls, which took about 30 minutes. We were all out of breath—whew!—but we made it. The water was icy cold, and you could feel your body numbing from the chill. We stayed for less than an hour before heading to a nearby waterfall, which was another 30-minute trek. The trip was worth it, as the falls were calming, and the entire scene was truly breathtaking. It felt as if we were becoming one with nature. Soaking in the cold water was like communing with Mother Earth. The cool air and water were enough to lull you to sleep."
29,hybrid,none,none,polish_minor,blog,"I’m sure my sisters are completely drunk. Today was Pride in San Diego. I know my sisters, and when it's drinking time, it’s drinking time. It's one trait I didn't inherit from the Buenviajes—the desire to drink. While there are a few occasions when I don’t mind drinking, they are very rare. We have a month left before Ed leaves, and I think it’s starting to sink in for Ed and all of us. It sunk in for me a long time ago. I just hope Ed will be here for Bailey’s surgery. We’ve been monitoring his swelling, and there is definitely quite a bit of it."
30,hybrid,none,none,polish_minor,blog,"On Saturday, we took Connor to Fireman's Park, thinking the fireman's Easter egg hunt would start at 11 a.m. It turned out it had been on Friday. Thankfully, I had brought a bag of eggs just in case. Connor had a great time finding eggs in the park. On Sunday morning, when he woke up, he was thrilled that the Easter Bunny had come. There's nothing better than seeing the excitement on your child's face. After egg hunting, we all went to church. While the ""Easter Bunny"" is fun, we make sure our kids understand the true meaning of the holidays. This was Megan's first Easter, and she looked adorable in her jean dress and stockings!"
31,hybrid,none,none,polish_minor,blog,"Friday, November 22, 2002: Woohoo, my boots are at the house! I forgot and had them delivered to my home instead of work, so I have to wait another four hours to get them. Argh! These are the face boots and Tredair flame boots. I rock! I somehow managed to get a flat tire. Luckily I'm at work, so the guys are going to inflate it for me and make sure it holds air. If not, they're going to change my tire and put the spare on. Thankfully, my spare is full-sized. I may get to buy a new tire tonight, woohoo! Hamad Tire, here I come! I thought I had found another VW."
32,hybrid,none,none,polish_minor,blog,"In a previous post, I defended parents, almost siding with them. Well, here's my slight change of mind: Parents don't know everything. They believe they know you so well, maybe even to the point of reading your emotions from your face. They can't. Parents really don't understand us. When I go upstairs after arguing with Nicole about Kelli—like I just did a few minutes ago—and they ask me what's wrong, it frustrates me. I don't have to explain what's wrong all the time. Here's the situation with Nicole and Kelli: they don't like each other. At all."
33,hybrid,none,none,polish_minor,blog,"Music for the day: 94.7 FM. I almost didn't make it to work on time because of a massive accident at 14th and Constitution, which caused terrible traffic in Virginia. Thankfully, I skillfully navigated my car from the far left lane to the far right and managed to get onto Route 50. Of course, this means nothing to anyone who doesn't live nearby, so never mind. Basically, I'm just glad to be sitting here instead of being stuck in my car. Yesterday, Sara decided to Google me, and lo and behold, the email I wrote to Ivan Meisel on ESPN.com was published online! I had no idea; I thought it wasn't the most well-written argument, but apparently, someone disagreed."
35,hybrid,none,none,polish_minor,blog,"> What can I say... Harry Potter and the Prisoner of Azkaban was absolutely brilliant! I went to see it right after school on Friday. Yes, that's right—I saw it on opening day! (Thanks, Mike, for the ticket.) Daniel Radcliffe, a.k.a. Harry Potter, has grown up so fast, and he is so cute! Malfoy, too, haha. Okay, well... The movie was great; I give it 4 1/2 stars because they left out some important details! Overall, the movie was good. I didn't really dress up for the movie, but I was wearing a Ravenclaw tie even though I like Gryffindors better. I might go see the movie again in about two weeks."
36,hybrid,none,none,polish_minor,blog,"Pears and peanut butter attempt #2. This time, I have firm pears and my own jar of peanut butter to dip them into. However, it's still crunchy peanut butter, not smooth, and I definitely think that makes a difference. I'm also slightly perturbed, as I thought this was a healthy snack, but I've just noticed that each 100g serving (one-fifth of a jar, and our jars are quite small) contains 614 calories! I'm trying not to think about it. 

I've just returned from an evening at my old music teacher and friend's house. Yes, I know... I missed ER for that— but I did record it! I've also discovered that they're replaying series 9 every morning at 9:55. It was good to see my friend; strange, but good."
37,hybrid,none,none,polish_minor,blog,"Some people are eager to connect this dot: the Organization for Security and Cooperation in Europe (OSCE) was invited by the State Department to monitor the election. Observers will come from the OSCE's Office for Democratic Institutions and Human Rights. This marks the first time such a team will be present for a U.S. presidential election. Linking this to another dot: a group of congressional Democrats, including four from New York, has petitioned U.N. Secretary-General Kofi Annan to deploy international observers to Florida for this year's presidential election. I humbly disagree. Based on the information available, it seems the OSCE is coming here to learn from the U.S. election process, not to oversee it, contradicting the original partisan and immature request for U.N. involvement."
38,hybrid,none,none,polish_minor,blog,"My terrible mood has passed. A forthcoming period combined with forgetting to take Prozac until late in the day resulted in a very sad, tear-prone Kristin. However, a surprise visit from my boyfriend at my doorstep, an ice cream sundae, and holding his hand after a terrifying dream in which people started shooting machine guns at the news bureau made me feel better. I don’t have to work this morning, la la la, but I do need to call a man at KMIZ to get his rate card. Tonight, I get to see two of my best friends, Amy and Kate (hopefully with time to study in between). Tomorrow, I might catch up with someone I haven't seen in quite a while for our WW date."
39,hybrid,none,none,polish_minor,blog,"A lot has been happening with me lately. Debbie argued with me over which china I was allowed to use. I mean, come on, she brought out enough expensive china to feed an entire Baptist choir! She had so many dishes—saucers, tea pots, coffee cups, wine goblets, water glasses, and seven different types of forks and spoons, along with dinner plates, salad plates, dessert plates, soup bowls, and side bowls. I was like, ""OMG!"" Then she yelled at me for eating appetizers while the turkey was cooking. I assured her that I would eat, trust me! And after all that, I had to rush to the hospital with my father."
40,hybrid,none,none,polish_minor,blog,"The GOP is criticized for recruitment tactics as naturalization ceremonies in Jacksonville are set to be relocated after complaints that GOP activists registered new citizens as Republicans. By Gary Fineout and Alfonso Chardy. The citizenship ceremony in Jacksonville appeared to proceed as usual, with nearly 200 people becoming new Americans. Just before the new citizens departed the June 29 event, an immigration official supervising the swearing-in encouraged them to visit a voter registration table—a common sight at naturalization ceremonies. However, this table was unusual: the volunteers handing out forms were Republicans, and the party affiliation box had been pre-checked to make all new voters members of the GOP. This aroused suspicion in Linda Cross, who attended to watch her husband, Dario Cruz, take his citizenship oath."
41,hybrid,none,none,polish_minor,blog,"Hi all,

I have some good news for you. Starting this coming Monday, I will be taking on the role of PL for my project. My current PL is going onsite the day after tomorrow, hence the change. I will be coordinating with two onsite coordinators and eight team members. At the moment, I am busy with KT plans because another project team of eight will assist us in the next release, as it's expected to be a big one. The BS7799 security audit is happening at Infy Chennai this Monday. A lot of things need fine-tuning at this stage, and I hope to manage all my responsibilities smoothly. Let's see how it goes.

Bye for now. Cheers,  
Kavitha"
42,hybrid,none,none,polish_minor,blog,"It's not really playing hooky, but I've been accumulating sub-days and decided to cash one in today, Wednesday the 10th, in Japan (the post time shows the U.S. date, so it's technically not correct), so I can just goof off for a couple of days. Nothing like 48 hours of daydreaming to get one's creative energy back. I have it good for a foreigner, and my timing was good, too. The illustration part is the icing on the cake. I'd probably complain more if that didn't fall into my lap. I know I'm getting ripped off, though. I'm not blind to that fact. I'm getting hungry. Might go get some Mexican food at Speak Easy, the 'American-style' diner just across the street from the post office in my little prefecture."
43,hybrid,none,none,polish_minor,blog,"I have always taken pride in making everyone who visits Casa Pescatore feel as comfortable as possible. I want them to feel just as at home as they would in their own residence. Yesterday, I hope I succeeded. A large group gathered on Perry Ave with what many would consider 'extreme enthusiasm.' At 4:30 p.m., my best friend Eric and his son Nunu arrived with a huge pan of baked ziti. The tables were set, I had prepared all the food, and the doorbell was ringing crazily. Before I knew it, my best friend from Florida walked through the door, which made me smile. I missed him so much. The extra joy was having him bring along his wife, who is expecting, making this the closest I could get to being an uncle. I spoiled her with tray after tray of food and tiramisu."
44,hybrid,none,none,polish_minor,blog,"I appreciated the idea of using that as an offense—perhaps it could have been a way to avoid being burned as a witch. As a non-American blogger, I’ve been somewhat hesitant to engage in some of these discussions, especially those involving flags. However, since I initiated the topic (not the flag-burning), I feel compelled to comment. First, I think the idea of enacting a law against flag-burning is utterly absurd. Once you start giving a symbol—any symbol—that kind of unconditional reverence and protection, you're taking a small yet significant step toward totalitarianism. Symbols are somewhat fickle—they don't inherently represent anything; it’s what they are perceived to mean or made to represent that truly matters."
45,hybrid,none,none,polish_minor,blog,"Prom is tomorrow... I hope it’s going to be fun. That’s all I ask. Rob gets here on May 14th... Yeah, 3 weeks from today... Oh god, I think I’m giving myself an ulcer thinking about it. But I’m so excited to see him, scared too, yes, but very excited. The Leafs played last night... But since Calgary was playing at the same time and I’m out on the west coast... I had to watch the Calgary game, not the Leafs game... Which is alright, I guess... Considering my Leafs lost... And that makes me sad. But Philly is a good team... So... I still have bragging rights... They made it farther than the Canucks! Today is a crazy day..."
46,hybrid,none,none,polish_minor,blog,"Okay, so I have yet to see what my blog will actually look like. But apparently, this is the place to start. I'm not quite sure what will happen here; whether I'll take to it or not, but since I spend so much of my time in front of a computer, I might as well use my time wisely and post all these bits of craziness that whiz around—more like stumble around—in my head. I was inspired by a blogger (whom I've never met in person), who managed to keep us updated in the most intimate fashion about her day-to-day existence, while keeping us entertained at the same time..."
47,hybrid,none,none,polish_minor,blog,"1. Everyone has a movie or series they're obsessed with. What's yours? The Evil Dead series... if it wasn't obvious. (I have one of the largest collections of memorabilia from that movie series ever.) 2. Can you play an instrument? What is it? Bass guitar—oh yes, I rock out. 3. Biggest money-wasting vice? Either my compulsive buying of DVDs or any new technology. 4. Do you have any phobias, allergies, or compulsive behaviors? No, no, and I must always arrange the money in my wallet from least to greatest denomination. 5. How much wood could a woodchuck chuck if a woodchuck could chuck wood? Because I said so."
48,hybrid,none,none,polish_minor,blog,"Hello, so I saw ""Troy"" tonight with my family, and I was not impressed. I'm too tired to delve into specifics, but I do think it had potential. However, too much energy seemed to be spent on the set, which was truly magnificent, and not enough on establishing a cohesive tone or theme. It retold the story, but it wasn't particularly gripping, and I don't feel like I gained anything from watching it. The character development was rather weak. Additionally, I thought the score was poor, essentially a knock-off of ""Gladiator."" ""Gladiator"" used background music with a moaning woman effectively because it supported and complemented a genuinely captivating narrative."
49,hybrid,none,none,polish_minor,blog,"Urllink, let's give a warm welcome to the newest atom/RDF/RSS reader on the scene, Urllink PulpFiction 1.0 from Urllink Freshly Squeezed Software. This app seems packed with native app features. It's important to note that it isn't free, which seems to be a 'hot topic' on the internet again. You can try it free for 15 days and then either switch back to another app or pay $25 if you decide you like it. A standout feature is that each post functions as an individual entity, allowing you to move, store, label, and even delete it. I can see how this feature would appeal to those who track news meticulously. It also supports the import and export of OPML, just as one would expect."
50,hybrid,none,none,polish_minor,blog,"Today, I miss my sister terribly—it feels strange not to have her around, irritating me (just joking...). Even though it was only for a week, she really made her presence felt, and I mean that in a good way. Working on the scrapbook for our trip to Tasmania brings back fond memories of a time just past—last week, in fact. Maybe it's the thought that I won't see her for quite a while—with her moving to Bristol in September/October and all. She represented, on a deeper level, a connection to my family back home. Oh, how I miss them all. Tomorrow marks the start of a new term. How did the holidays pass by so quickly?"
51,hybrid,none,none,polish_minor,blog,"Ever have one of those days when you just don't know what... anything? No? Well then, you might want to skip the rest of this because it won't make any sense to you. For those of you continuing on, I offer the following observation: sometimes I wish I'd been given the manual. Manuals, if done correctly, let you know what things are for, what they can do, how they do the things they do, what happens if you push button X or Y, what to do if things aren't working as they should, and provide the phone number and email address of the omniscient guru who can solve every problem. Very useful information. Unfortunately, I didn't get a manual with me."
52,hybrid,none,none,polish_minor,blog,"There's nothing wrong with PCs—if I were a dedicated gamer with the time, I'd certainly have a PC system for the vast array of available games. However, beyond a few unique titles, the enormous selection of games at stores like CompUSA can start to feel repetitive. Initially, I feel envious, but then I notice it's really just a lot of different versions of the same concept... first-person shooters, mystery games, strategy games, and simulations. The numerous variations of Age of Empires become almost comical: Age of Empires with orcs! With spaceships! With fuzzy wombats! It’s reminiscent of the endless movie trailers that begin with the line: ""In a world..."
53,hybrid,none,none,polish_minor,email_content,"Lbair (non-privileged).pst  
-----Original Message-----  

From: Threet, Kay  
Sent: Thursday, June 28, 2001 11:08 AM  
To: Blair, Lynn  
CC: Stevens, Bob; Neville, Sue; Cabrera, Reyna  
Subject: NSP PowerPac Issues  

Lynn, following our discussion yesterday afternoon, Reyna and I reviewed the NSP PowerPac agreement. We specifically looked for language that might require us to reconcile with the customer, regardless of whether we allocated storage on a given gas day. We couldn't identify any language in the current agreement (dated April 1, 2001) that mandates us to reconcile, but perhaps we overlooked or misinterpreted something."
54,hybrid,none,none,polish_minor,email_content,"Mcash.nsf all is fine — no disparate impact in the selection. However, I would still like to see data on why certain individuals were chosen. Thank you. Michelle 

francisco.dejesus@enron.com  
10/12/2000 06:07 PM 
To: michelle.cash/hou/ect@ect 
CC: 
Subject: RE: HLP-Employee List 

Michelle, thank you. Could you please share the results? 

Regards, 
Frank 

michelle.cash@ect 
10/12/2000 02:32 PM 
To: francisco.dejesus/na/enron@enron 
CC: 
Subject: RE: HLP-Employee List 

FYI. 
---------------------- 
Forwarded by michelle.cash/hou/ect on 10/12/2000 02:31 PM 
--------------------------- 
Enron North America Corp. 
From: Felecia Acevedo @ Enron 
10/12/2000 01:43 PM 
To: michelle.cash/hou/ect@ect 
CC: 
Subject: RE: HLP-Employee List 

Michelle, I have completed this analysis. Are you in your office this afternoon?"
55,hybrid,none,none,polish_minor,email_content,"Gnemec (non-privileged).pst: I am okay with the matrix. Please also note that any GTC with a term of 9 months or longer should be signed by Enron and the counterparties. Nelson, are you okay with using a GTC spot for one-day deals?

-----Original Message-----
From: Hesse, Lisa 
Sent: Wednesday, November 14, 2001 5:32 PM 
To: Nemec, Gerald 
Subject: RE: ENA Upstream ""Matrix""

See below is the template. 
Lisa

-----Original Message-----
From: Richardson, Stacey 
Sent: Wednesday, November 14, 2001 5:20 PM 
To: Hesse, Lisa 
CC: Gonzales, Sharon; Elledge, Susan 
Subject: ENA Upstream ""Matrix""

Lisa, this is the matrix I received from Judy Thorne regarding which GTCs to use. Can you please double-check it to see if anything has changed?"
56,hybrid,none,none,polish_minor,email_content,"Dfarmer.nsf help. Steve Mauch at Hesco is requesting an answer ASAP.

---------------------- Forwarded by Charlene Richmond/HOU/ECT on 11/01/2000 03:29 PM ----------------------

Vance L. Taylor 11/01/2000 02:45 PM
To: Charlene Richmond/HOU/ECT@ECT
CC: Julie Meyers/HOU/ECT@ECT
Subject: Re: Another Hesco Issue

Charlene, this gas purchase is not part of the wellhead portfolio but is being traded on the Texas desk. I suggest you contact Darren Farmer or someone on the desk. Sorry I couldn't be more helpful!

VLT x3-6353

Charlene Richmond 11/01/2000 08:22 AM
To: Julie Meyers/HOU/ECT@ECT, Vance L. Taylor/HOU/ECT@ECT
CC:
Subject: Another Hesco Issue Meter 986725 for March 2000."
57,hybrid,none,none,polish_minor,email_content,"Kate Symes 6-27-02.nsf Hello, I just spoke with Holly at Raphael House. She mentioned that the meeting on Thursday, Nov. 2, will be at 6 PM at the Downtown Marriott (1041 SW Naito - within walking distance from here). The meeting will take place on the ballroom level, which is one floor below the lobby. If you are interested in the 8 AM - noon or noon - 4 PM shifts on Saturday, you are encouraged to attend this meeting. If you cannot attend, just show up at those times on Saturday. I plan to go to the meeting on Thursday, so let me know if you're interested in going together. Thanks again, and hopefully, this is the last email! ;) Anna"
