id,model,decoding,repetition_penalty,attack,domain,generation
12,hybrid,none,none,polish_20,blog,"Well, today has been a long day. We drove home from Indiana. I suppose I'll be selective about what I write about, as I could take up a considerable amount of time and space, and I'm just not feeling energetic enough. First, I have to say that camp was amazing and even better than I could have expected. God has been doing so much in my life lately, and it's just incredible. I've sort of turned over a new leaf, but I'm back to the beginning. We arrived at the Twiggs' house on Friday evening and stayed until we left for camp on Monday. Most of what we did was visit the fair, attend church, watch a parade, go to Walmart, and watch movies."
13,hybrid,none,none,polish_20,blog,"Today is my last day of summer vacation! I'm excited to finally get this behind me, including a dentist appointment at 9:00 AM. While I'm not thrilled about it, I'd rather get it over with than reschedule it during my busy first month of surgery rotation. I'm feeling nervous, anxious, and apprehensive about this new experience. As a perfectionist, I strive to excel in everything I do, but starting something new can be daunting. I dislike feeling like a pawn, unsure of what to expect."
14,hybrid,none,none,polish_20,blog,"Arun Shourie discusses how, in 1996, the then Governor of Uttar Pradesh warned about the impending threat of a ""third Islamic state"" rising in the subcontinent. T.V. Rajeswar, the former Intelligence Bureau chief and current Uttar Pradesh Governor, had previously predicted this dire threat in a series of Hindustan Times articles. Shourie raises a pertinent question: does the fact that T.V. Rajeswar, not he or Mr. Advani, wrote these warnings make them more credible? Or do you conclude that Rajeswar's consistent warnings render him a closet communalist, unfit to continue as Uttar Pradesh Governor?"
15,hybrid,none,none,polish_20,blog,"Attitude  indifferent, looking forward to tonight, it's been a long and challenging day here today, folks, with almost no time to write anything for you readers. However, it's good to see Tigger taking up the reins herself and making an appearance, discussing things. Not much to say about yesterday, but I did attend a lovely performance of Shakespeare on the green, although I had to leave before the curtain closed, which was a bit disappointing. I hope to see the entire production someday. Meanwhile, I digress. Akcron is right about the problems with the shower, it's quite frustrating, in terms of laughing at oneself in the shower, you have to admit, the look people get when self-torturing can be quite entertaining."
16,hybrid,none,none,polish_20,blog,"All of a sudden, for the past two days, I have been overcome with extreme fatigue. Bone-deep exhaustion. Last evening, I went home, and just slept off, and only got up when my mother called me around 8 30. And when I woke up, it was all dark, and I hadn't switched the lights on, so I couldn't figure out what time or date it was, for a few seconds, it was just my mother's voice in the darkness and me grappling with reality. Wondering why I'm feeling so drained... Nice weather this morning. It was drizzling when I came. Although in Kolkata I hear it's been raining for the past three days."
17,hybrid,none,none,polish_20,blog,"Last night was the worst. I threw away the sweater I was knitting, having only about 14 inches completed. I lost around $10 worth of yarn, as each skein costs $8. However, it had too many stitches by the time I reached the armholes and the mohair was knotting itself together as I knitted, so frogging didn't work well. The yarn broke a lot. I didn't even swear, which is unusual for me. I simply ripped and listened to the second season of Sex and the City (a great way to pass the time, library!). And then I got tired of it and threw it away. I suppose I could say I learned a lot while trying to complete this sweater."
18,hybrid,none,none,polish_20,blog,"Last night in class, we discussed the assigned reading, ""Toward a Renewed Study of the Place-World"" by Edward S. Casey. The first chapter explores ""implacement"" and the second, ""displacement."" Casey argues that our contemporary world revolves around time as the situating force."
19,hybrid,none,none,polish_20,blog,"Whatever it is they put into freeze pops to make them those colors, there should be some sort of warning  may make your life a bit bizarre. And while giggling is good, one wonders if we would have found ourselves up that fire escape drinking beer in the fierce wind had we not been eating them earlier. Finding ourselves in a doorway to a bar sadly closed for business, we stopped to examine an office-supplies catalogue that had arrived in the post. Lucky we did. Who could possibly have guessed that within these pages were the special offers of a lifetime? Not I, for certain. I list but a few  buy 36 permanent marker pens, get a stunt kite."
20,hybrid,none,none,polish_20,blog,"Currently listening to  The Little Drummer Boy by Stevan Pasero... and now my post... Senate Republicans, hands up - who watched the 39-hour judicial nominations charade last week? I know I didn't. Well, okay - I did tune in once or twice. The entire colossal waste of time was perpetrated by Republicans who, peeved off that Democrats wouldn't roll over and nominate four of Bush's ideologically extreme justices, were trying to score political points by holding a multi-day spectacle. Never mind the fact that the Democrats have already approved 168 of Bush's judicial nominees - no, that's not good enough for the power-hungry Republicans who are for some reason laboring under the misapprehension they have a huge mandate for this kind of grandstanding."
21,hybrid,none,none,polish_20,blog,"This was a satisfying weekend. I spent a significant amount of time engaging in outdoor activities, after a prolonged period, I indulged in a lot of music (something I should have started doing earlier) and read a lot. I completed three books over the weekend - Bruce Sterling's Heavy Weather, Larry Niven's World of Ptavvs, and Octavia Butler's Parable of the Sower. Heavy Weather was a captivating cyberpunk adventure through a near-future USA, ravaged by global warming and general anarchy. While it was clever, well-paced, and altogether very convincing, I must confess that I failed to derive any profound insights from the story or characters. Not that both aren't well-crafted and vividly etched - it's a good book, but not an outstanding one, I suppose."
22,hybrid,none,none,polish_20,blog,"Coz, this is the aftermath of the first week back from practicum, which was a struggle, but it's only in the second week that the smoke has really started to clear. Post-practicum trauma was a hidden epidemic that is only now coming to light. I was struck, but with the eventual meeting with the course coordinator allowed me to release my burden, and by doing so, I have prevented another person from being stuck with such a pedagogically deficient practicum school. Yesterday, I bumped into another agrieved classmate who was quite determined to go to the student who was due to go to her school in the next practicum and tell him how terrible it will be. I calmed her down and suggested that we should go to the administrator first."
23,hybrid,none,none,polish_20,blog,"Well, things are incredibly busy here at times, but there's always time for stress-relieving activities. I've found I really struggle with 8-ball and ping pong! Rick, the Canuck, consistently beats me, and we have a ping pong table in our building's lobby."
24,hybrid,none,none,polish_20,blog,"Fall 1974  I was attempting for what felt like the 13th time to fight my way through the second chapter of my high school algebra book. I am not a math person; I hate math and am math phobic. You get the picture. As I struggled to make sense of algebra, the doorbell rang. I put down my book and went to open the door. No one was there. Great. I returned to my studies and, just as I was finding a little glimmer of understanding, the doorbell rang again. Just what a struggling math student needs, an uninvited practical joke."
25,hybrid,none,none,polish_20,blog,"This past week has been nothing short of exhausting. I spent Tuesday to Thursday finishing the move to my new classroom. The new room is bigger and closer to my grade-level team, which are the things I need to consider as I spend hours upon hours preparing my room for this year. Had I known I was going to move prior to the end of my school year, I would have discarded much of the books and supplies I no longer use. Unfortunately, it all came with me. So this week was spent moving, unpacking, and purging profusely. I have to thank my teammate, Jill, for helping with all of this. You see, she was still teaching this month, in my old room, so she and her lovely students moved almost my entire room for me!"
26,hybrid,none,none,polish_20,blog,"You can't help but feel it, you can't evade it  a piece of you will always live in me. Even if I never carried you as a child, even if I was never married to you, even if I was never an official partner to you... I loved you immensely, and to this day the feeling carries an echo through my heart. Forever will I always be reminded of the very few nights we spent together, hearts and limbs entwined in a soul-embrace, drenched in the salty darkness of an evening by the beach... Or a kiss under the rain. Whenever I get the feeling of a dark glass piercing my heart, you will be there. That piece of you... Bleeding the eternal love that once lived in me... And still remains."
27,hybrid,none,none,polish_20,blog,"I'm uncomfortable with investigative reporting, as it doesn't sit well with me. The article I'm working on and its consequences aren't exactly what I'm comfortable with. Perhaps it's because I don't fully believe in it, so I can't fully immerse myself in it. The angst behind it, the full-out passion towards it to question. I've grown up in a country where you don't ask questions, really, you just don't. They'll shoot you for that. They'll put you in jail with all these internal security acts. I'm not used to this freedom of speech; not used to questioning out loud."
28,hybrid,none,none,polish_20,blog,"We embarked on an outing with my colleagues from the bank yesterday to Guintubdan, La Carlota. It was the first time for most of us, and we trekked to the falls. The 30-minute walk was invigorating, and we were all catching our breath by the time we arrived. Whew! We braved the chilly ice-cold water, which made our bodies numb. We stayed for less than an hour before heading to the nearby waterfalls, another 30-minute trek. However, the trip was well worth it, as the falls were calming, and the scenery was breathtaking. It was as if we could hear ourselves harmonizing with nature. Soaking in the cold water was a meditative experience, like communing with Mother Earth. The cold air and water lulled us into a state of tranquility, almost sleep."
29,hybrid,none,none,polish_20,blog,"I'm sure my sisters are inebriated from excessive consumption of alcohol. Today was a day to celebrate in San Diego. I know my sisters and when it's drinking time, it's a time for indulgence. It's the one thing I didn't get from the Buenviajes, the desire to consume. There are few instances I don't mind drinking, but let's just say they are very rare occasions. So, we have a month left before Ed leaves. I think it's starting to sink in with Ed and with all of us. I think it sank in with me a long time ago. I just hope Ed will be here for Bailey's surgery. We've been keeping an eye on his swelling, and there definitely is quite a bit of swelling."
30,hybrid,none,none,polish_20,blog,"Saturday, we took Connor to Fireman's Park, thinking that the fireman's Easter egg hunt was to start at 11 am. It turned out it was on Friday. Thank goodness I brought a bag of eggs with me, just in case. So Connor had a great time finding eggs out in the park. Sunday morning, when he woke up, he was so excited that the Easter bunny had come. There's nothing better than seeing the excitement on your child's face. After egg hunting, we all went to church. Even though the Easter bunny is fun, and all. We do make sure our kids know the true meaning of the holidays. This was Megan's first Easter, she looked so cute in her jean dress and stockings."
31,hybrid,none,none,polish_20,blog,"Friday, November 22, 2002, whoohoo, my boots are at the house! I forgot and had them delivered to my house instead of work, so I have to wait another 4 hours to get them. Argh! These are the face boots, and Tredair flame boots. I rock! I somehow managed to get a flat tire. Luckily, I'm at work, so the guys are going to inflate it for me and make sure it holds air. If not, they're going to change my tire and slap the spare on it. Thankfully, my spare is full-sized. I may get to buy a new tire tonight, whoohoo! A tire here I come! I thought I had found another VW."
32,hybrid,none,none,polish_20,blog,"I've had a change of heart regarding my previous stance on the matter. Parents often overestimate their understanding of us, thinking they can read our emotions from our facial expressions. In reality, they know nothing about us. When I go upstairs after arguing with Nicole about Kelli, I'm often asked what's wrong. I don't have to explain myself every time. Here's the situation with Nicole and Kelli  they don't get along."
33,hybrid,none,none,polish_20,blog,"Music for the day  94.7 FM & almost didn't make it to work on time. There's a huge accident at 14th and Constitution that's making traffic hell in Virginia. Thankfully, I was able to skillfully get my car from the far left lane to the far right, and was able to get onto Route 50. All of this means nothing to anyone unless you live around here...so nevermind. I'm happy to be sitting here as opposed to still sitting in my car. Yesterday, Sara decided to Google me...and lo and behold, the email I wrote to Ivar Meisel on ESPN.com was published online! I had no idea; I thought it wasn't the most well-written argument, but I guess someone thought otherwise."
35,hybrid,none,none,polish_20,blog,"Here's a review of the movie ""Harry Potter and the Prisoner of Azkaban"". I recently watched it on the opening day and I must say it was brilliant! I was thrilled to see it after school on Friday, thanks to Mike for the ticket. Daniel Radcliffe, the actor who plays Harry Potter, has grown up so fast and is so adorable. I also love his character's costume, which is a mix of Gryffindor and Ravenclaw. I gave the movie 4.5 stars out of 5, as some important details were missing. Overall, it was a good movie, and I might see it again in two weeks."
36,hybrid,none,none,polish_20,blog,"Pears and peanut butter attempt #2. I have hard pears this time, and my own jar of peanut butter, which I can dip the pears into, but it is still crunchy peanut butter, not smooth, and I definitely think it makes a difference. I am also slightly perturbed as I thought this was a healthy snack, and I've just noticed that per 5th of a jar (and our jars are way smaller) as in per 100g there are 614 calories. Don't think about it. I've just got back from an evening out at my old music teacher/friend's house. Yes, I know... I missed her for that, but I did tape it! I've also discovered that they are showing repeats of series 9 every morning at 9 55. It was good seeing my friend, a strange but good."
37,hybrid,none,none,polish_20,blog,"The URLink some people are jumping to connect URLink this dot  the URLink organization for security and cooperation in Europe was invited to monitor the election by the state department. The observers will come from the OSCE's office for democratic institutions and human rights. It will be the first time such a team has been present for a U.S. Presidential election. With URLink this dot  a baker's dozen of congressional Democrats, among them four New Yorkers, has petitioned U.N. Secretary-General Kofi Annan to dispatch international observers to Florida to oversee this year's presidential ballot."
38,hybrid,none,none,polish_20,blog,"My mood has passed, and I'm feeling better. Forgetting to take Prozac until late in the day is very sad, prone to tears, Kristin. But the surprise of my boyfriend at my doorstep with an ice cream sundae and holding his hand after I had a terribly scary dream in which people started shooting machine guns at the news bureau made Kristin feel better. I don't have to work this morning, but I do have to call a man at KMiZ to get his rate card. Tonight, I get to see two of my best girls, Amy and Kate, hopefully with time to study in between. And tomorrow, maybe I will see someone I haven't seen for quite a while for our WW date."
39,hybrid,none,none,polish_20,blog,"So, a lot has been going on with me. Debbie and I fought over what I was allowed to use. I mean, come on, do you pull out enough expensive china to feed a entire frickin' black Baptist choir? So, anyways, she had dishes galore! Sauces, tea pots, coffee cups, wine goblets, water glasses, seven different types of forks and spoons, dinner plates, salad plates, dessert plates, soup bowls, side bowls... I was like ""omg!"" and then she yelled at me for eating appetizers as the turkey was cooking! I was like ""I will eat, grarg!"" So, then to the hospital with my father."
40,hybrid,none,none,polish_20,blog,"Gop gets scolded on recruitment naturalization ceremonies in Jacksonville are to be relocated after complaints that Gop activists registered new citizens as Republicans. By Gary Fineout and Alfonso Chardy, the citizenship ceremony in Jacksonville seemed to go off as usual, with a crowd of nearly 200 people going home as new Americans. Just before the new citizens left the June 29 event, an immigration official directing the swearing-in urged them to stop by a voter registration table - a not uncommon sight at naturalization ceremonies. But this table was unusual  those handing out forms were Republican volunteers -- and the party affiliation box had been checked off ahead of time to make all of the new voters members of the Gop."
41,hybrid,none,none,polish_20,blog,"Hi all, one good news in store for you. I am taking up the role of project leader for my project from next Monday. My present project leader is going to be on-site day after tomorrow, that's yes. I will be co-coordinating with two on-site coordinators and eight team members. As of now, I am tied up with KTP plans since one other project with eight is going to help us in the next release because it's going to be a big one."
42,hybrid,none,none,polish_20,blog,"So, it's not really hooky, but I've been accumulating sub-days and decided to cash one in today, Wednesday the 10th in Japan, so I can just goof-off for a couple of days. Nothing like 48 hours of daydreaming to get one's creative energy back. I have it good for a forgeiner, and my timing was good, too."
43,hybrid,none,none,polish_20,blog,"I have always taken great pride in making anyone who frequents Casa Pescatore feel as comfortable as possible. I strive to make sure they feel at home as they would in their prospective residence. Yesterday, I hope I succeeded. The masses all congregated on Perry Avenue with what many consider ""extreme prejudice."" 4 30 pm was the time my best friend Eric and his son Nunu came over with a huge pan of baked ziti. The tables were set, and I had all the food that I cooked, and the bells were ringing crazy. Before I could even blink, my best friend from Florida walked through the door, and that made me smile. I missed that motherfucker so much. The bonus was him bringing his wife along. She is expecting, and this is the closest I could get to being an uncle. I spoiled that girl with tray after tray of food and tiramisu."
44,hybrid,none,none,polish_20,blog,"I liked the idea of that as an offense - maybe that could've been a way out of being burned as a witch. As a non-American blogger, I've been a little reluctant to get involved in some of these discussions, particularly the bits about flags, but since I started it (the subject, not the flag-burning) I suppose I'd better say something. Firstly, I think that the idea of having a law against flag-burning is completely nutty."
46,hybrid,none,none,polish_20,blog,"I have yet to see what my blog will actually look like. But apparently, this is the place to start. I am not quite sure what will be happening here; whether I will take to it and whatnot, but since I spend so much of my time in front of a machine, I might as well make proper use of my time and post all these bits of craziness that whiz around, nay stumble around more like, in my head."
47,hybrid,none,none,polish_20,blog,"1. What's your favorite movie series? The Evil Dead series, I have one of the largest collections ever.

2. Can you play an instrument? Yes, I rock out on the bass guitar.

3. What's the biggest money-wasting vice? My compulsive buying of DVDs or any new technology.

4. Do you have any phobias, allergies, or compulsive behaviors? No, I must bank-face all my money in my wallet in order from least to greatest at all times.

5. How much wood could a woodchuck chuck if a woodchuck could chuck wood? Because I said so."
48,hybrid,none,none,polish_20,blog,"I saw Troy tonight with my family, but I was not impressed. I'm too tired to go into specifics, but I think it had potential. However, I believe too much energy was spent on the set and not enough on creating a solidifying tone, theme, etc. It retold the story, but it was not particularly gripping, and I don't feel like I gained anything from watching it. The character development was rather weak. Additionally, I thought the score was poor, and was basically a knock-off of the Gladiator. The Gladiator used the background music of a moaning woman and it worked because it backed up and complemented a genuinely gripping narrative."
49,hybrid,none,none,polish_20,blog,"Here's a big hello to the newest atom/rss reader on the block, Pulpfiction 1.0 from freshly squeezed software. It seems to have a lot of native app goodness. It's not free, since that seems to be a 'hot topic' on the interweb again. You can try it for 15 days, and then go back to something else, or pony up $25 if you like it. One notable feature is how each post is its own entity, and can be moved around, stored, labeled, and even deleted. This could make some news tracker type people very happy. It imports and exports opml, as expected."
50,hybrid,none,none,polish_20,blog,"I miss my sister terribly - it just seems strange not to have her around, annoying me (just joking...). Even though it was only for a week, she really made her presence felt, and I mean that in a good way. Just doing the scrapbook for our trip to Tasmania brings fond memories of a time past recently - last week in fact. Maybe it's just the thought that I won't see her for quite a while - with her going to Bristol in September and all. She represented, on a deeper level, a link to my family back home. Oh how I miss them all. Tomorrow is the start of a new term. How did the holidays fly by so quickly?"
51,hybrid,none,none,polish_20,blog,"Ever have those days when you don't know what the answer is. What the... What the... Anything? No? Well, then you should skip the rest of this because it won't make any sense to you. To those of you choosing to continue on, I offer the following observation. Sometimes I wish I'd been given the manual. Manuals, if done correctly, at least, let you know  what things are for, what they can do, how they do the things they do, what happens if you push button X or Y, what to do if things aren't doing what they're supposed to do, and the phone number and email address of the omniscient guru who can solve every problem. Unfortunately, I didn't get a manual with me."
53,hybrid,none,none,polish_20,email_content,"Lynn, following our discussion yesterday afternoon, Reyna and I came back and reviewed the NSP Powerpac agreement. We were specifically looking for language in this agreement which may require us to true up for the customer regardless of whether or not we were allocating storage on a given gas day."
54,hybrid,none,none,polish_20,email_content,"Mcash.nsf, all is fine - no disparate impact in the selection. However, I would like to see data about why certain individuals were selected. Thanks. Michelle Francisco dejesus@enron 10/12/2000 06 07 pm to  Michelle Cash/HOU/ECT@ECT CC  Subject  Re  HLP-Employee List Michelle, thank you. Could you please share the results? Regards, Frank Michelle Cash@ECT 10/12/2000 02 32 pm to  Francisco Dejesus/NA/ENRON@ENRON CC  Subject  Re  HLP-Employee List FYI. ---------------------- Forwarded by Michelle Cash/HOU/ECT on 10/12/2000 02 31 pm --------------------------- Enron North America Corp. From  Felecia Acevedo @ Enron 10/12/2000 01 43 pm to  Michelle Cash/HOU/ECT@ECT CC  Subject  Re  HLP-Employee List Michelle, I have completed this analysis. Are you available to discuss in your"
57,hybrid,none,none,polish_20,email_content,"Hello, I just spoke with Holly at Raphael House. She said that the meeting on Thursday, November 2, will be at 6 pm at the Downtown Marriott (1041 SW Naito-within walking distance from here). The meeting will be held on the ballroom level, which is one floor below the lobby."
58,hybrid,none,none,polish_20,email_content,I am so sorry to hear about the fire. I'm glad that no one was hurt. I had not heard about it until you called me today. Please let me know if there is anything I can do. Do you need me to get you anything over here and ship it to London? I can certainly understand that you will reconsider the trip to Houston next week.
60,hybrid,none,none,polish_20,email_content,"Scott, certainly. You might also be interested to know that I spoke at length today with Lad Lorenz, and like most parties to this proceeding, SoCal Gas is awfully tired of this fight. Lad doesn't expect that SoCal will file any sort of substantive challenge to the CPC's decision. Of course, SoCal will ultimately have the lead in writing the tariff sheets which implement the features of the settlement. I told him that, most likely, we will monitor the implementation phase of the proceeding but was probably not going to mount any serious challenge to the CPC's decision."
61,hybrid,none,none,polish_20,email_content,"Dear valued owner,

As of the 4th of April 2001, we will be changing our bank from Lloyds TSB to Citibank. If you have any problems receiving your monthly or quarterly payments, please do not hesitate to contact me. With kind regards, Jo Hillier-Smith, Owner, Care Manager, Sunsail Worldwide Sailing Ltd. Tel  +44 (0) 2392 222215, Email  joh@sunsail.com. This email and any attachment is intended for the named addressee(s) only, or a person authorized to receive it on their behalf. The content should be treated as confidential and the recipient may not disclose this message or any attachment to anyone else without authorization. Unauthorised use, copying or disclosure may be unlawful. If this transmission is received in error, please notify the sender immediately and delete this message from your email system."
63,hybrid,none,none,polish_20,email_content,"Mark Guzman 6-28-02.nsf just wanted to ensure you saw this from Les Rawson concerning Grays Harbor and Willamette. -Bill beginning immediately, Enron has purchased control area reserves service from BPA. The allows services to sell unit contingent energy as hourly firm since BPA is supplying reserves for up to 60 minutes. If Grays Harbor paper notifies RT of a unit derate or outage RT should notify BPA dispatch immediately and make the reduction in the schedule during the next ramp. For example, should Grays unit trip as 1333 RT would notify BPA and the sink that across the top of the hour for 1400 the schedule would be taken to zero for he 1400. The bottom line is that 60 minutes is the maximum time BPA will carry the schedule."
64,hybrid,none,none,polish_20,email_content,"Here are their credit issues  

1. In the cross-default language that wants to add language that basically says that even if a cross-default occurs, unless the non-defaulting determines in good faith that performance by the defaulting party of its obligations under the master is ""endangered"", then no cross default is triggered. 

2. In credit event upon merger we had commented that instead of the ""materially weaker"" standard we wanted to specify that it meant being rated below Baa3 by S&P."
65,hybrid,none,none,polish_20,email_content,Patti is setting up my meeting with James for Friday. I just left her a message and asked her to let you know the time that is scheduled for - plus I will leave you a message after I have talked with him. I hope to have that meeting with James at 10 30.
66,hybrid,none,none,polish_20,email_content,"Here are the employment agreement recommendations for Mike, Vasant, and Krishna. Please know that I have not had a chance to run these up the HR flagpole yet, so the following is not set in stone, but I will be out of town Friday and Monday, and I wanted you to have something for your meeting with Whalley. Name  Mike Roberts. Term of contract  two years. Sign-on  40k equity  40k. Name  Vasant. Term of contract  two years. Sign-on  35k equity  35k. Name  Krishna. Term of contract  two years. Sign-on  30k equity  30k. If you have any questions, or need anything else from me, please do not hesitate to let me know. Thanks, Anne."
67,hybrid,none,none,polish_20,email_content,Khyatt non-privileged PST el Paso tests market for mainline expansion el Paso natural gas apparently got the message when its last open season for 1.2 bcf/d of firm transportation capacity attracted bids for 14.4 bcf/d. The pipeline has announced an open season to test market interest in a mainline expansion and to satisfy regulatory concerns that need to be done to relieve the apparent capacity constraint at the California border.
68,hybrid,none,none,polish_20,email_content,"Let's catch up when you get back to Houston. We can go to lunch or set up a time to meet in the office. Mark, I'm attaching the March report for your review. I understand it's a bit lengthy, so we'll keep working on winnowing it down. I left in some discussion on troubled projects like SECLP and Dabhol. I hope all is well. I've been on the road for some time and am currently in Singapore. I'm likely to head back to Bombay for at least the first few days of next week."
69,hybrid,none,none,polish_20,email_content,"I'm out of town, but will give this a look when I return. Kay J. Nassos at pecorp.com on 01/30/2001 05 16 08 pm to Kay Mann at enron.com cc  gregg.penman@enron.com, t.hermann@pecorp.com, r.dobson@pecorp.com subject  Confidentiality Agreements regarding Enron - It's been a long time since we've last spoken, and I hope things are well. In November, Gregg Penman had sent me two confidentiality agreements related to Enron and asked that I forward any comments to you directly. I finally have reviewed them and have a couple comments. The only proposed changes that need explanation are in paragraphs one and three of each agreement. Paragraphs one and three are typical provisions in a confidentiality agreement where each side is evaluating a transaction."
70,hybrid,none,none,polish_20,email_content,"Mary-hain independent power producers cc  executive committee rcc members d.e. Eyre, wscc r.l. Dintelman, wscc epitf members cptf members legal task force incentives/sanctions & regulatory task force rms legal contacts w/attachments please see the attached reliability compliance committee nominations letter and form for the alternate rcc member position for the ipp category."
71,hybrid,none,none,polish_20,email_content,"German (non-privileged).pst gas indices - intercontentalexchange = = = = = = = = = = = = = = = = = = = intercontinentalexchange = = = = = = = = =20 = = = = = = = = = = = = = = = = =20 for natural gas delivered on saturday, november 17, 2001, through monday, november 19, 2001, for natural gas delivered on saturday, november 17, 2001, through monday, november 19, 2001, firm physical natural gas price bulletin."
73,hybrid,none,none,polish_20,email_content,"I am forwarding this email at the customer's request. I am forwarding this to you at the customer's request. I am a consultant with expertise in LNG peaking facilities, LNG terminals, LNG satellites, and LPG facilities. My work experience, 34 years with Chicago Bridge & Iron Company, includes the design responsibility and other tasks associated with many LNG facility turnkey design/build contracts. The knowledge from this and my recent experience provides the basis for offering consulting services."
74,hybrid,none,none,polish_20,email_content,"Scottish ahimsa, the principle of noninjury to living beings. Sanskrit ahimsa  a, not himsa, injury from himsati, he injures. ""As my conception of ahimsa went on maturing, I became more vigilant about my thought and speech. The lines in the anthem  scatter her enemies and make them fall; confound their policies, frustrate their knavish tricks particularly jarred upon my sentiments of ahimsa."" Mahatma Gandhi, the story of my experiments with truth, 1927."
75,hybrid,none,none,polish_20,email_content,"Managerial gripes over the weekend, Governor Davis and Senate Polance made an informal agreement whereby Senate Polance has agreed to sponsor the Social Media Bill. Polanco is a Democrat and is currently suffering through a personal scandal and, as a result, it is reported that his political career is essentially dead. Polance is planning to run for mayor of Los Angeles rather than run for another Senate term. The bill is expected to be introduced in the new extraordinary session, beginning today or tomorrow. The bill would first go to the Senate Energy Committee. Sen. Bowen, the chair of the committee, strongly opposes the M.O.U., so the bill is expected to remain in committee hearings for some time."
