domain,model,polisher,polish_type,ai_rate,human_rate
email_content,radar,llama2,average,0.515011961722488,0.484988038277512
email_content,zerogpt,llama2,average,0.2191985645933014,0.7808014354066986
game_review,binoculars,llama2,average,0.5144097222222221,0.4855902777777778
game_review,chatgpt-roberta,llama2,average,0.4268518518518518,0.5731481481481482
game_review,detectgpt,llama2,average,0.5892939814814815,0.4107060185185185
game_review,fastdetectgpt,llama2,average,0.512962962962963,0.487037037037037
game_review,gltr,llama2,average,0.5309606481481481,0.4690393518518518
game_review,gpt2-base,llama2,average,0.6293981481481481,0.3706018518518518
game_review,gpt2-large,llama2,average,0.5296296296296297,0.4703703703703703
game_review,llmdet,llama2,average,0.8479745370370371,0.1520254629629629
game_review,radar,llama2,average,0.4005208333333333,0.5994791666666667
game_review,zerogpt,llama2,average,0.3270833333333333,0.6729166666666666
news,binoculars,llama2,average,0.4481981981981981,0.5518018018018018
news,chatgpt-roberta,llama2,average,0.7067977067977069,0.2932022932022932
news,detectgpt,llama2,average,0.566953316953317,0.433046683046683
news,fastdetectgpt,llama2,average,0.4565929565929566,0.5434070434070434
news,gltr,llama2,average,0.6984029484029484,0.3015970515970516
news,gpt2-base,llama2,average,0.4928337428337428,0.5071662571662572
news,gpt2-large,llama2,average,0.502047502047502,0.4979524979524979
news,llmdet,llama2,average,0.8374283374283376,0.1625716625716625
news,radar,llama2,average,0.2012694512694512,0.7987305487305487
news,zerogpt,llama2,average,0.4406224406224406,0.5593775593775594
paper_abstract,binoculars,llama2,average,0.3110275689223057,0.6889724310776942
paper_abstract,chatgpt-roberta,llama2,average,0.2488617376775271,0.7511382623224728
paper_abstract,detectgpt,llama2,average,0.3026847421584263,0.6973152578415736
paper_abstract,fastdetectgpt,llama2,average,0.396885205437837,0.603114794562163
paper_abstract,gltr,llama2,average,0.3399682919419761,0.6600317080580239
paper_abstract,gpt2-base,llama2,average,0.2590928077770183,0.7409071922229817
paper_abstract,gpt2-large,llama2,average,0.451574010784537,0.5484259892154628
paper_abstract,llmdet,llama2,average,0.5428115743905217,0.4571884256094782
paper_abstract,radar,llama2,average,0.0620661502240449,0.9379338497759552
paper_abstract,zerogpt,llama2,average,0.254809371914635,0.7451906280853651
speech,binoculars,llama2,average,0.5025793650793651,0.4974206349206349
speech,chatgpt-roberta,llama2,average,0.5498015873015873,0.4501984126984127
speech,detectgpt,llama2,average,0.5857142857142856,0.4142857142857142
speech,fastdetectgpt,llama2,average,0.4970238095238095,0.5029761904761905
speech,gltr,llama2,average,0.7416666666666667,0.2583333333333333
speech,gpt2-base,llama2,average,0.4694444444444444,0.5305555555555556
speech,gpt2-large,llama2,average,0.4049603174603174,0.5950396825396825
speech,llmdet,llama2,average,0.91765873015873,0.0823412698412698
speech,radar,llama2,average,0.4680555555555555,0.5319444444444444
speech,zerogpt,llama2,average,0.5192460317460317,0.4807539682539682
blog,binoculars,llama2,extreme_minor,0.2941176470588235,0.7058823529411765
blog,chatgpt-roberta,llama2,extreme_minor,0.1764705882352941,0.8235294117647058
blog,detectgpt,llama2,extreme_minor,0.2941176470588235,0.7058823529411765
blog,fastdetectgpt,llama2,extreme_minor,0.2647058823529412,0.7352941176470589
blog,gltr,llama2,extreme_minor,0.5,0.5
blog,gpt2-base,llama2,extreme_minor,0.2058823529411764,0.7941176470588235
blog,gpt2-large,llama2,extreme_minor,0.4411764705882353,0.5588235294117647
blog,llmdet,llama2,extreme_minor,0.8235294117647058,0.1764705882352941
blog,radar,llama2,extreme_minor,0.5588235294117647,0.4411764705882353
blog,zerogpt,llama2,extreme_minor,0.1764705882352941,0.8235294117647058
email_content,binoculars,llama2,extreme_minor,0.25,0.75
email_content,chatgpt-roberta,llama2,extreme_minor,0.15,0.85
email_content,detectgpt,llama2,extreme_minor,0.35,0.65
email_content,fastdetectgpt,llama2,extreme_minor,0.3,0.7
email_content,gltr,llama2,extreme_minor,0.3,0.7
email_content,gpt2-base,llama2,extreme_minor,0.25,0.75
email_content,gpt2-large,llama2,extreme_minor,0.65,0.35
email_content,llmdet,llama2,extreme_minor,0.9,0.1
email_content,radar,llama2,extreme_minor,0.45,0.55
email_content,zerogpt,llama2,extreme_minor,0.15,0.85
game_review,binoculars,llama2,extreme_minor,0.5666666666666667,0.4333333333333333
game_review,chatgpt-roberta,llama2,extreme_minor,0.4333333333333333,0.5666666666666667
game_review,detectgpt,llama2,extreme_minor,0.6333333333333333,0.3666666666666666
game_review,fastdetectgpt,llama2,extreme_minor,0.6,0.4
game_review,gltr,llama2,extreme_minor,0.4666666666666667,0.5333333333333333
game_review,gpt2-base,llama2,extreme_minor,0.6666666666666666,0.3333333333333333
game_review,gpt2-large,llama2,extreme_minor,0.5666666666666667,0.4333333333333333
game_review,llmdet,llama2,extreme_minor,0.9,0.1
game_review,radar,llama2,extreme_minor,0.4333333333333333,0.5666666666666667
game_review,zerogpt,llama2,extreme_minor,0.3666666666666666,0.6333333333333333
news,binoculars,llama2,extreme_minor,0.4594594594594595,0.5405405405405406
news,chatgpt-roberta,llama2,extreme_minor,0.6756756756756757,0.3243243243243243
news,detectgpt,llama2,extreme_minor,0.5405405405405406,0.4594594594594595
news,fastdetectgpt,llama2,extreme_minor,0.4324324324324324,0.5675675675675675
news,gltr,llama2,extreme_minor,0.7027027027027027,0.2972972972972973
news,gpt2-base,llama2,extreme_minor,0.4864864864864865,0.5135135135135135
news,gpt2-large,llama2,extreme_minor,0.4324324324324324,0.5675675675675675
news,llmdet,llama2,extreme_minor,0.8648648648648649,0.1351351351351351
news,radar,llama2,extreme_minor,0.1081081081081081,0.8918918918918919
news,zerogpt,llama2,extreme_minor,0.4594594594594595,0.5405405405405406
paper_abstract,binoculars,llama2,extreme_minor,0.2631578947368421,0.7368421052631579
paper_abstract,chatgpt-roberta,llama2,extreme_minor,0.2105263157894736,0.7894736842105263
paper_abstract,detectgpt,llama2,extreme_minor,0.3157894736842105,0.6842105263157895
paper_abstract,fastdetectgpt,llama2,extreme_minor,0.3684210526315789,0.631578947368421
paper_abstract,gltr,llama2,extreme_minor,0.3157894736842105,0.6842105263157895
paper_abstract,gpt2-base,llama2,extreme_minor,0.2894736842105263,0.7105263157894737
paper_abstract,gpt2-large,llama2,extreme_minor,0.4736842105263157,0.5263157894736842
paper_abstract,llmdet,llama2,extreme_minor,0.5526315789473685,0.4473684210526316
paper_abstract,radar,llama2,extreme_minor,0.1052631578947368,0.8947368421052632
paper_abstract,zerogpt,llama2,extreme_minor,0.2368421052631578,0.7631578947368421
speech,binoculars,llama2,extreme_minor,0.4722222222222222,0.5277777777777778
speech,chatgpt-roberta,llama2,extreme_minor,0.5277777777777778,0.4722222222222222
speech,detectgpt,llama2,extreme_minor,0.6666666666666666,0.3333333333333333
speech,fastdetectgpt,llama2,extreme_minor,0.4166666666666667,0.5833333333333334
speech,gltr,llama2,extreme_minor,0.75,0.25
speech,gpt2-base,llama2,extreme_minor,0.4444444444444444,0.5555555555555556
speech,gpt2-large,llama2,extreme_minor,0.3888888888888889,0.6111111111111112
speech,llmdet,llama2,extreme_minor,0.9444444444444444,0.0555555555555555
speech,radar,llama2,extreme_minor,0.4722222222222222,0.5277777777777778
speech,zerogpt,llama2,extreme_minor,0.4722222222222222,0.5277777777777778
blog,binoculars,llama2,minor,0.3333333333333333,0.6666666666666666
blog,chatgpt-roberta,llama2,minor,0.2222222222222222,0.7777777777777778
blog,detectgpt,llama2,minor,0.3333333333333333,0.6666666666666666
blog,fastdetectgpt,llama2,minor,0.3055555555555556,0.6944444444444444
blog,gltr,llama2,minor,0.4166666666666667,0.5833333333333334
blog,gpt2-base,llama2,minor,0.3333333333333333,0.6666666666666666
blog,gpt2-large,llama2,minor,0.4166666666666667,0.5833333333333334
blog,llmdet,llama2,minor,0.7777777777777778,0.2222222222222222
blog,radar,llama2,minor,0.6388888888888888,0.3611111111111111
blog,zerogpt,llama2,minor,0.3055555555555556,0.6944444444444444
email_content,binoculars,llama2,minor,0.2,0.8
email_content,chatgpt-roberta,llama2,minor,0.05,0.95
email_content,detectgpt,llama2,minor,0.3,0.7
email_content,fastdetectgpt,llama2,minor,0.15,0.85
email_content,gltr,llama2,minor,0.2,0.8
email_content,gpt2-base,llama2,minor,0.45,0.55
email_content,gpt2-large,llama2,minor,0.65,0.35
email_content,llmdet,llama2,minor,0.9,0.1
email_content,radar,llama2,minor,0.5,0.5
email_content,zerogpt,llama2,minor,0.1,0.9
game_review,binoculars,llama2,minor,0.46875,0.53125
game_review,chatgpt-roberta,llama2,minor,0.5,0.5
game_review,detectgpt,llama2,minor,0.53125,0.46875
game_review,fastdetectgpt,llama2,minor,0.5,0.5
game_review,gltr,llama2,minor,0.53125,0.46875
game_review,gpt2-base,llama2,minor,0.625,0.375
game_review,gpt2-large,llama2,minor,0.5,0.5
game_review,llmdet,llama2,minor,0.84375,0.15625
game_review,radar,llama2,minor,0.46875,0.53125
game_review,zerogpt,llama2,minor,0.375,0.625
news,binoculars,llama2,minor,0.4848484848484848,0.5151515151515151
news,chatgpt-roberta,llama2,minor,0.696969696969697,0.303030303030303
news,detectgpt,llama2,minor,0.5454545454545454,0.4545454545454545
news,fastdetectgpt,llama2,minor,0.4848484848484848,0.5151515151515151
news,gltr,llama2,minor,0.7272727272727273,0.2727272727272727
news,gpt2-base,llama2,minor,0.5454545454545454,0.4545454545454545
news,gpt2-large,llama2,minor,0.5757575757575758,0.4242424242424242
news,llmdet,llama2,minor,0.8181818181818182,0.1818181818181818
news,radar,llama2,minor,0.2727272727272727,0.7272727272727273
news,zerogpt,llama2,minor,0.4848484848484848,0.5151515151515151
paper_abstract,binoculars,llama2,minor,0.3333333333333333,0.6666666666666666
paper_abstract,chatgpt-roberta,llama2,minor,0.1944444444444444,0.8055555555555556
paper_abstract,detectgpt,llama2,minor,0.2222222222222222,0.7777777777777778
paper_abstract,fastdetectgpt,llama2,minor,0.3611111111111111,0.6388888888888888
paper_abstract,gltr,llama2,minor,0.3055555555555556,0.6944444444444444
paper_abstract,gpt2-base,llama2,minor,0.2222222222222222,0.7777777777777778
paper_abstract,gpt2-large,llama2,minor,0.3888888888888889,0.6111111111111112
paper_abstract,llmdet,llama2,minor,0.5,0.5
paper_abstract,radar,llama2,minor,0.0555555555555555,0.9444444444444444
paper_abstract,zerogpt,llama2,minor,0.2222222222222222,0.7777777777777778
speech,binoculars,llama2,minor,0.4666666666666667,0.5333333333333333
speech,chatgpt-roberta,llama2,minor,0.5333333333333333,0.4666666666666667
speech,detectgpt,llama2,minor,0.5,0.5
speech,fastdetectgpt,llama2,minor,0.4333333333333333,0.5666666666666667
speech,gltr,llama2,minor,0.7666666666666667,0.2333333333333333
speech,gpt2-base,llama2,minor,0.5333333333333333,0.4666666666666667
speech,gpt2-large,llama2,minor,0.3666666666666666,0.6333333333333333
speech,llmdet,llama2,minor,0.9333333333333332,0.0666666666666666
speech,radar,llama2,minor,0.4666666666666667,0.5333333333333333
speech,zerogpt,llama2,minor,0.4666666666666667,0.5333333333333333
blog,binoculars,llama70b,average,0.2897124366988174,0.7102875633011825
blog,chatgpt-roberta,llama70b,average,0.1478453450345655,0.8521546549654344
blog,detectgpt,llama70b,average,0.3760435208566185,0.6239564791433815
blog,fastdetectgpt,llama70b,average,0.2695354003670434,0.7304645996329566
blog,gltr,llama70b,average,0.4843040664541679,0.5156959335458321
blog,gpt2-base,llama70b,average,0.1501807619599564,0.8498192380400436
blog,gpt2-large,llama70b,average,0.2337314236039243,0.7662685763960756
blog,llmdet,llama70b,average,0.7856935877799396,0.2143064122200604
blog,radar,llama70b,average,0.5005622938830705,0.4994377061169295
blog,zerogpt,llama70b,average,0.3155745056643347,0.6844254943356654
email_content,binoculars,llama70b,average,0.20484496124031,0.79515503875969
email_content,chatgpt-roberta,llama70b,average,0.1724252491694352,0.8275747508305649
email_content,detectgpt,llama70b,average,0.2760797342192691,0.7239202657807309
email_content,fastdetectgpt,llama70b,average,0.220265780730897,0.7797342192691029
email_content,gltr,llama70b,average,0.3390365448504983,0.6609634551495017
email_content,gpt2-base,llama70b,average,0.3319767441860465,0.6680232558139535
email_content,gpt2-large,llama70b,average,0.5521040974529347,0.4478959025470653
email_content,llmdet,llama70b,average,0.8779900332225913,0.1220099667774086
email_content,radar,llama70b,average,0.408250276854928,0.5917497231450719
email_content,zerogpt,llama70b,average,0.1993078626799557,0.8006921373200443
game_review,binoculars,llama70b,average,0.4207002801120448,0.5792997198879551
game_review,chatgpt-roberta,llama70b,average,0.2341736694677871,0.7658263305322129
game_review,detectgpt,llama70b,average,0.6079411764705882,0.3920588235294118
game_review,fastdetectgpt,llama70b,average,0.4285014005602241,0.5714985994397759
game_review,gltr,llama70b,average,0.5888795518207283,0.4111204481792717
game_review,gpt2-base,llama70b,average,0.4120728291316526,0.5879271708683473
game_review,gpt2-large,llama70b,average,0.345,0.655
game_review,llmdet,llama70b,average,0.7710784313725491,0.228921568627451
game_review,radar,llama70b,average,0.3286554621848739,0.671344537815126
game_review,zerogpt,llama70b,average,0.3671428571428571,0.6328571428571428
news,binoculars,llama70b,average,0.2145320018251202,0.7854679981748797
news,chatgpt-roberta,llama70b,average,0.6940979135556662,0.3059020864443338
news,detectgpt,llama70b,average,0.4793170316907251,0.520682968309275
news,fastdetectgpt,llama70b,average,0.283168450306952,0.716831549693048
news,gltr,llama70b,average,0.6304390658702506,0.3695609341297494
news,gpt2-base,llama70b,average,0.1577692052430728,0.8422307947569272
news,gpt2-large,llama70b,average,0.2039001576240252,0.7960998423759749
news,llmdet,llama70b,average,0.7785719470715114,0.2214280529284884
news,radar,llama70b,average,0.0500067405010784,0.9499932594989215
news,zerogpt,llama70b,average,0.4366392898622864,0.5633607101377136
paper_abstract,binoculars,llama70b,average,0.1389215686274509,0.861078431372549
paper_abstract,chatgpt-roberta,llama70b,average,0.0297058823529411,0.9702941176470588
paper_abstract,detectgpt,llama70b,average,0.3118627450980392,0.6881372549019609
paper_abstract,fastdetectgpt,llama70b,average,0.1736274509803921,0.8263725490196079
paper_abstract,gltr,llama70b,average,0.1087254901960784,0.8912745098039215
paper_abstract,gpt2-base,llama70b,average,0.1333333333333333,0.8666666666666667
paper_abstract,gpt2-large,llama70b,average,0.2763725490196078,0.7236274509803922
paper_abstract,llmdet,llama70b,average,0.3607843137254902,0.6392156862745098
paper_abstract,radar,llama70b,average,0.0,1.0
paper_abstract,zerogpt,llama70b,average,0.1396078431372548,0.8603921568627452
speech,binoculars,llama70b,average,0.372767106842737,0.6272328931572629
speech,chatgpt-roberta,llama70b,average,0.5097779111644658,0.4902220888355342
speech,detectgpt,llama70b,average,0.5375250100040017,0.4624749899959984
speech,fastdetectgpt,llama70b,average,0.3613585434173669,0.638641456582633
speech,gltr,llama70b,average,0.6839115646258503,0.3160884353741496
speech,gpt2-base,llama70b,average,0.4129411764705882,0.5870588235294119
speech,gpt2-large,llama70b,average,0.3175050020008003,0.6824949979991997
speech,llmdet,llama70b,average,0.8281432573029213,0.1718567426970788
speech,radar,llama70b,average,0.3252280912364946,0.6747719087635053
speech,zerogpt,llama70b,average,0.5453461384553822,0.4546538615446178
